platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status,video_views,device_type
tiktok,tt_ad_1305,2025-11-21 01:00:00+00:00,273,30,0.077647,USD,PUBLISHED,ENABLE,72,mobile
tiktok,tt_ad_1554,2025-12-06 11:00:00+00:00,269,13,0.182828,USD,PUBLISHED,DRAFT,65,mobile
tiktok,tt_ad_1870,2025-12-22 17:00:00+00:00,24,0,0.055716,USD,VALIDATED,ENABLE,0,unknown
tiktok,tt_ad_1077,2025-11-01 09:00:00+00:00,297,3,0.211935,USD,VALIDATED,ENABLE,0,unknown
tiktok,tt_ad_902,2025-12-22 23:00:00+00:00,276,0,0.108084,USD,RECEIVED,ENABLE,99,mobile
tiktok,tt_ad_1074,2025-10-10 14:00:00+00:00,186,9,-0.0679,USD,PUBLISHED,ENABLE,18,unknown
tiktok,tt_ad_183,2025-10-21 03:00:00+00:00,650,10,0.042871,USD,ENRICHED,ENABLE,155,mobile
tiktok,tt_ad_1738,2025-12-03 00:00:00+00:00,233,4,0.183447,USD,ENRICHED,PAUSE,18,desktop
tiktok,tt_ad_1420,2025-10-02 17:00:00+00:00,158,1,0.020381,USD,VALIDATED,ENABLE,0,mobile
tiktok,tt_ad_677,2025-10-19 19:00:00+00:00,637,49,0.476546,USD,VALIDATED,ENABLE,39,unknown
tiktok,tt_ad_1215,2025-09-30 19:00:00+00:00,291,26,0.062796,USD,RECEIVED,REJECT,0,mobile
tiktok,tt_ad_466,2026-01-03 20:00:00+00:00,159,9,0.10818,USD,VALIDATED,ENABLE,8,mobile
tiktok,tt_ad_481,2025-12-08 17:00:00+00:00,24,0,0.068113,USD,ENRICHED,ENABLE,4,desktop
tiktok,tt_ad_1503,2025-12-17 15:00:00+00:00,385,9,0.091902,USD,VALIDATED,ENABLE,0,unknown
tiktok,tt_ad_1640,2025-12-26 04:00:00+00:00,502,14,0.259191,USD,PUBLISHED,ENABLE,43,desktop
tiktok,tt_ad_1011,2025-09-27 21:00:00+00:00,138,0,0.067228,USD,VALIDATED,LIMITED,0,unknown
tiktok,tt_ad_635,2025-10-01 06:00:00+00:00,125,2,0.109645,USD,PUBLISHED,ENABLE,14,mobile
tiktok,tt_ad_1970,2025-12-22 07:00:00+00:00,97,9,0.07635,USD,VALIDATED,PAUSE,6,tablet
tiktok,tt_ad_1530,2026-01-04 01:00:00+00:00,246,0,0.090426,USD,ENRICHED,ENABLE,0,mobile
tiktok,tt_ad_64,2025-10-30 06:00:00+00:00,541,24,0.765486,USD,RECEIVED,ENABLE,132,mobile
tiktok,tt_ad_1467,2026-01-09 01:00:00+00:00,639,28,0.703248,USD,RECEIVED,ENABLE,8,mobile
tiktok,tt_ad_1760,2025-10-19 12:00:00+00:00,196,1,0.088354,USD,ENRICHED,ENABLE,26,mobile
tiktok,tt_ad_1288,2025-10-02 00:00:00+00:00,75,0,0.019933,USD,VALIDATED,ENABLE,10,desktop
tiktok,tt_ad_839,2025-10-24 19:00:00+00:00,145,3,0.130262,USD,PUBLISHED,ENABLE,24,mobile
tiktok,tt_ad_1769,2025-11-28 22:00:00+00:00,97,3,0.042243,USD,VALIDATED,PAUSE,28,desktop
tiktok,tt_ad_1904,2025-11-10 17:00:00+00:00,239,1,0.177758,USD,ENRICHED,ENABLE,3,unknown
tiktok,tt_ad_378,2025-10-03 12:00:00+00:00,52,2,0.012413,USD,VALIDATED,ENABLE,7,desktop
tiktok,tt_ad_1592,2025-12-02 13:00:00+00:00,270,0,0.190737,USD,ENRICHED,ENABLE,58,tablet
tiktok,tt_ad_90,2025-10-21 23:00:00+00:00,111,8,0.053118,USD,VALIDATED,DRAFT,16,mobile
tiktok,tt_ad_1886,2025-12-03 17:00:00+00:00,87,12,0.011045,USD,VALIDATED,ENABLE,44,tablet
tiktok,tt_ad_872,2025-11-09 08:00:00+00:00,162,4,0.055661,USD,VALIDATED,LIMITED,0,tablet
tiktok,tt_ad_1004,2025-11-03 23:00:00+00:00,1008,3,2.500254,USD,VALIDATED,ENABLE,208,tablet
tiktok,tt_ad_997,2025-09-23 09:00:00+00:00,134,4,0.064977,USD,VALIDATED,ENABLE,5,desktop
tiktok,tt_ad_1082,2026-01-07 22:00:00+00:00,546,3,0.458181,USD,PUBLISHED,ENABLE,80,unknown
tiktok,tt_ad_554,2025-12-01 06:00:00+00:00,294,8,0.104403,USD,PUBLISHED,PAUSE,45,desktop
tiktok,tt_ad_1472,2025-12-01 03:00:00+00:00,153,1,0.074928,USD,VALIDATED,DRAFT,19,mobile
tiktok,tt_ad_1356,2026-01-16 07:00:00+00:00,59,0,0.039133,USD,PUBLISHED,ENABLE,1,desktop
tiktok,tt_ad_19,2025-09-26 22:00:00+00:00,54,3,0.010754,USD,VALIDATED,ENABLE,12,desktop
tiktok,tt_ad_1764,2025-10-19 10:00:00+00:00,134,2,0.096863,USD,PUBLISHED,LIMITED,17,desktop
tiktok,tt_ad_1263,2025-10-29 08:00:00+00:00,169,20,0.143765,USD,ENRICHED,ENABLE,48,desktop
tiktok,tt_ad_880,2025-12-18 06:00:00+00:00,130,0,0.215459,USD,VALIDATED,ENABLE,0,mobile
tiktok,tt_ad_1709,2026-01-06 12:00:00+00:00,519,2,0.075253,USD,VALIDATED,PAUSE,217,mobile
tiktok,tt_ad_755,2026-01-07 08:00:00+00:00,86,3,0.076761,USD,RECEIVED,DRAFT,0,unknown
tiktok,tt_ad_1265,2025-09-28 16:00:00+00:00,388,0,0.498743,USD,RECEIVED,PAUSE,79,mobile
tiktok,tt_ad_1187,2026-01-10 03:00:00+00:00,193,3,-0.109051,USD,PUBLISHED,ENABLE,16,mobile
tiktok,tt_ad_990,2025-11-08 09:00:00+00:00,40,2,-0.008209,USD,VALIDATED,PAUSE,12,unknown
tiktok,tt_ad_1560,2025-12-17 04:00:00+00:00,786,94,0.59721,USD,RECEIVED,ENABLE,214,unknown
tiktok,tt_ad_434,2025-09-28 13:00:00+00:00,285,2,-0.071039,USD,PUBLISHED,REJECT,111,tablet
tiktok,tt_ad_994,2025-11-10 14:00:00+00:00,175,7,0.146979,USD,PUBLISHED,ENABLE,16,unknown
tiktok,tt_ad_1036,2025-11-24 03:00:00+00:00,179,9,0.241475,USD,ENRICHED,LIMITED,56,mobile
tiktok,tt_ad_1895,2026-01-01 09:00:00+00:00,90,1,-0.022566,USD,PUBLISHED,PAUSE,17,desktop
tiktok,tt_ad_1518,2025-09-27 16:00:00+00:00,146,5,0.084264,USD,VALIDATED,ENABLE,0,mobile
tiktok,tt_ad_72,2025-10-03 12:00:00+00:00,695,31,0.264607,USD,ENRICHED,ENABLE,104,mobile
tiktok,tt_ad_756,2025-09-19 04:00:00+00:00,109,3,0.084373,USD,PUBLISHED,ENABLE,45,tablet
tiktok,tt_ad_190,2025-11-05 01:00:00+00:00,97,5,0.109949,USD,VALIDATED,ENABLE,0,tablet
tiktok,tt_ad_1068,2025-12-24 08:00:00+00:00,959,73,0.493791,USD,PUBLISHED,PAUSE,60,mobile
tiktok,tt_ad_1401,2025-10-19 18:00:00+00:00,126,3,0.298322,USD,ENRICHED,ENABLE,51,unknown
tiktok,tt_ad_1046,2025-12-17 19:00:00+00:00,160,7,0.353969,USD,ENRICHED,PAUSE,18,mobile
tiktok,tt_ad_1164,2025-11-16 18:00:00+00:00,419,11,0.250095,USD,VALIDATED,ENABLE,75,desktop
tiktok,tt_ad_755,2025-11-01 14:00:00+00:00,105,1,0.047833,USD,VALIDATED,LIMITED,17,mobile
tiktok,tt_ad_406,2025-10-05 05:00:00+00:00,221,5,0.213339,USD,RECEIVED,ENABLE,20,mobile
tiktok,tt_ad_708,2025-10-10 13:00:00+00:00,86,3,0.0009770583775230782,USD,PUBLISHED,REJECT,4,desktop
tiktok,tt_ad_828,2025-10-15 05:00:00+00:00,89,0,0.068694,USD,PUBLISHED,LIMITED,19,desktop
tiktok,tt_ad_1011,2025-12-05 07:00:00+00:00,222,7,0.037463,USD,VALIDATED,LIMITED,13,tablet
tiktok,tt_ad_818,2026-01-04 11:00:00+00:00,299,6,0.201916,USD,VALIDATED,ENABLE,87,unknown
tiktok,tt_ad_590,2025-12-03 12:00:00+00:00,48,0,0.042149,USD,VALIDATED,ENABLE,4,desktop
tiktok,tt_ad_1653,2025-11-30 14:00:00+00:00,143,3,0.164203,USD,PUBLISHED,ENABLE,0,tablet
tiktok,tt_ad_547,2025-12-17 18:00:00+00:00,301,11,0.022115,USD,ENRICHED,ENABLE,60,desktop
tiktok,tt_ad_1124,2025-11-19 20:00:00+00:00,266,10,0.03616,USD,PUBLISHED,PAUSE,0,tablet
tiktok,tt_ad_1545,2025-10-16 16:00:00+00:00,238,4,0.045093,USD,VALIDATED,DRAFT,0,unknown
tiktok,tt_ad_21,2025-12-26 10:00:00+00:00,678,17,0.460193,USD,RECEIVED,ENABLE,150,desktop
tiktok,tt_ad_180,2025-09-21 10:00:00+00:00,283,11,0.300066,USD,PUBLISHED,ENABLE,0,unknown
tiktok,tt_ad_108,2025-11-13 03:00:00+00:00,1084,208,0.6956284083542019,USD,VALIDATED,ENABLE,132,desktop
tiktok,tt_ad_16,2025-10-01 19:00:00+00:00,258,5,-0.126727,USD,RECEIVED,ENABLE,10,desktop
tiktok,tt_ad_535,2025-11-05 03:00:00+00:00,117,11,0.046066,USD,VALIDATED,ENABLE,4,mobile
tiktok,tt_ad_1870,2025-12-22 17:00:00+00:00,24,0,0.055716,USD,VALIDATED,ENABLE,0,unknown
tiktok,tt_ad_881,2025-10-31 21:00:00+00:00,65,2,0.029479,USD,PUBLISHED,ENABLE,13,mobile
tiktok,tt_ad_1955,2025-09-19 12:00:00+00:00,20,0,0.013265,USD,VALIDATED,ENABLE,10,tablet
tiktok,tt_ad_598,2025-11-19 20:00:00+00:00,500,23,0.312293,USD,ENRICHED,ENABLE,36,unknown
tiktok,tt_ad_398,2025-11-01 17:00:00+00:00,65,0,0.151729,USD,ENRICHED,ENABLE,10,unknown
tiktok,tt_ad_512,2026-01-07 04:00:00+00:00,69,2,0.021553,USD,ENRICHED,ENABLE,0,mobile
tiktok,tt_ad_524,2025-11-24 20:00:00+00:00,206,1,0.267688,USD,ENRICHED,LIMITED,0,mobile
tiktok,tt_ad_879,2025-09-28 11:00:00+00:00,72,1,0.076946,USD,PUBLISHED,ENABLE,25,mobile
tiktok,tt_ad_554,2025-10-30 06:00:00+00:00,452,13,0.122508,USD,PUBLISHED,PAUSE,84,desktop
tiktok,tt_ad_1033,2025-11-10 23:00:00+00:00,80,2,0.048466,USD,PUBLISHED,ENABLE,0,tablet
tiktok,tt_ad_1205,2026-01-02 08:00:00+00:00,226,3,0.279856,USD,VALIDATED,ENABLE,52,unknown
tiktok,tt_ad_757,2025-11-21 23:00:00+00:00,105,7,0.077105,USD,VALIDATED,ENABLE,17,unknown
tiktok,tt_ad_994,2025-11-10 14:00:00+00:00,175,7,0.146979,USD,PUBLISHED,ENABLE,16,unknown
tiktok,tt_ad_238,2025-12-29 00:00:00+00:00,419,12,0.137062,USD,VALIDATED,ARCHIVE,144,mobile
tiktok,tt_ad_1215,2025-09-30 19:00:00+00:00,291,26,0.062796,USD,RECEIVED,REJECT,0,mobile
x,None,2025-11-24 18:00:00+00:00,229,9,0.182187,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2191,2025-12-12 01:00:00+00:00,431,28,0.250691,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_706,2025-09-21 07:00:00+00:00,109,5,0.153339,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_63,2025-12-26 12:00:00+00:00,119,11,0.075247,USD,VALIDATED,LIMITED,0,unknown
x,x_tweet_2129,2025-12-09 03:00:00+00:00,118,4,0.005555,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_716,2026-01-06 01:00:00+00:00,428,59,0.10461,USD,RECEIVED,ACTIVE,0,unknown
x,None,2025-12-01 20:00:00+00:00,313,29,0.267485,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_2403,2025-11-29 09:00:00+00:00,81,0,0.085179,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2276,2025-11-30 09:00:00+00:00,278,17,0.134408,USD,ENRICHED,PAUSED,0,unknown
x,x_tweet_598,2025-10-31 23:00:00+00:00,150,2,0.177146,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1912,2025-11-19 05:00:00+00:00,94,1,0.099978,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_276,2025-10-23 10:00:00+00:00,162,2,0.342573,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2554,2025-10-16 17:00:00+00:00,230,3,0.076088,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_1913,2025-10-08 10:00:00+00:00,46,5,0.020777,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1608,2025-12-26 10:00:00+00:00,187,1,0.16066,USD,ENRICHED,ACTIVE,0,unknown
x,None,2025-09-22 05:00:00+00:00,129,6,0.03766,USD,ENRICHED,ACTIVE,0,unknown
x,None,2025-12-09 21:00:00+00:00,115,2,0.069664,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_2066,2025-10-11 08:00:00+00:00,435,23,0.387381,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2562,2025-11-16 09:00:00+00:00,158,4,0.084203,USD,RECEIVED,PAUSED,0,unknown
x,x_tweet_906,2025-12-25 10:00:00+00:00,127,1,0.032966,USD,VALIDATED,LIMITED,0,unknown
x,x_tweet_2443,2025-12-30 00:00:00+00:00,186,7,0.249988,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_112,2025-11-01 08:00:00+00:00,72,5,-0.012363,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1449,2025-09-24 16:00:00+00:00,247,21,0.186384,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_515,2025-12-27 12:00:00+00:00,417,25,0.031484,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_1313,2025-09-20 14:00:00+00:00,124,6,0.085253,USD,VALIDATED,PAUSED,0,unknown
x,x_tweet_1876,2025-10-21 23:00:00+00:00,45,0,0.013348,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1110,2025-12-22 12:00:00+00:00,324,41,0.11106,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_2501,2025-11-19 14:00:00+00:00,145,6,0.098431,USD,VALIDATED,PAUSED,0,unknown
x,x_tweet_2472,2025-12-29 11:00:00+00:00,927,31,0.893623,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_2444,2025-12-20 21:00:00+00:00,151,7,0.125406,USD,PUBLISHED,PAUSED,0,unknown
x,x_tweet_2184,2025-12-21 04:00:00+00:00,246,6,0.06374,USD,PUBLISHED,PAUSED,0,unknown
x,x_tweet_51,2025-09-28 23:00:00+00:00,173,3,0.106356,USD,VALIDATED,ACTIVE,0,unknown
x,None,2025-10-04 07:00:00+00:00,251,33,0.070095,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_2572,2025-11-21 07:00:00+00:00,197,5,0.040552,USD,PUBLISHED,ARCHIVED,0,unknown
x,x_tweet_1365,2025-10-13 09:00:00+00:00,165,9,0.139864,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1204,2025-09-25 16:00:00+00:00,72,0,0.037626,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1149,2025-10-10 23:00:00+00:00,327,8,0.049991,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1434,2025-11-22 00:00:00+00:00,164,17,0.043327,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2127,2025-10-18 08:00:00+00:00,395,6,0.3049,USD,VALIDATED,PAUSED,0,unknown
x,x_tweet_1703,2025-12-11 21:00:00+00:00,95,2,0.201806,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2125,2025-12-14 23:00:00+00:00,102,3,0.062058,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2209,2025-09-26 13:00:00+00:00,941,25,0.987461,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_583,2026-01-02 19:00:00+00:00,305,9,0.03417,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1183,2025-10-26 14:00:00+00:00,272,9,0.054746,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1182,2025-10-15 13:00:00+00:00,153,8,0.16446,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_529,2025-10-03 04:00:00+00:00,269,5,0.254769,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1069,2025-11-29 07:00:00+00:00,369,43,0.077164,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1332,2025-11-16 23:00:00+00:00,48,1,0.036578,USD,VALIDATED,PAUSED,0,unknown
x,x_tweet_983,2025-12-04 06:00:00+00:00,1806,54,1.411379,USD,PUBLISHED,ACTIVE,0,unknown
x,None,2025-12-07 13:00:00+00:00,370,7,0.112025,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_1738,2025-10-20 18:00:00+00:00,58,1,0.028453,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1144,2026-01-06 06:00:00+00:00,413,46,0.228986,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1504,2025-10-06 02:00:00+00:00,190,20,0.1181,USD,RECEIVED,PAUSED,0,unknown
x,x_tweet_2278,2025-12-13 10:00:00+00:00,101,3,0.079548,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2245,2025-12-03 23:00:00+00:00,304,30,0.09436,USD,PUBLISHED,ACTIVE,0,unknown
x,None,2025-11-05 19:00:00+00:00,302,26,0.209144,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1020,2025-11-16 23:00:00+00:00,584,14,0.814018,USD,VALIDATED,LIMITED,0,unknown
x,None,2025-10-18 21:00:00+00:00,161,20,0.308946,USD,VALIDATED,ACTIVE,0,unknown
x,None,2025-12-18 21:00:00+00:00,173,9,0.118909,USD,RECEIVED,ACTIVE,0,unknown
x,None,2025-12-07 20:00:00+00:00,68,0,0.025248,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_714,2025-10-18 14:00:00+00:00,74,2,0.014597,USD,PUBLISHED,LIMITED,0,unknown
x,x_tweet_2013,2026-01-01 21:00:00+00:00,725,33,0.654234,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_157,2025-12-26 18:00:00+00:00,364,1,0.125697,USD,ENRICHED,ARCHIVED,0,unknown
x,x_tweet_1793,2025-11-28 08:00:00+00:00,149,3,0.037554,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1844,2025-10-24 20:00:00+00:00,518,7,0.604255,USD,VALIDATED,DRAFT,0,unknown
x,x_tweet_1946,2025-10-18 15:00:00+00:00,90,5,0.033563,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2027,2026-01-02 09:00:00+00:00,657,14,0.204553,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1010,2025-12-30 03:00:00+00:00,276,10,0.159089,USD,VALIDATED,DRAFT,0,unknown
x,x_tweet_1300,2025-12-04 16:00:00+00:00,275,32,0.017174,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_855,2025-11-02 17:00:00+00:00,375,57,0.400873,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_2242,2025-12-05 11:00:00+00:00,89,2,0.149145,USD,PUBLISHED,ACTIVE,0,unknown
x,None,2025-11-26 10:00:00+00:00,166,13,0.119871,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_25,2025-09-29 20:00:00+00:00,245,13,0.195845,USD,RECEIVED,ACTIVE,0,unknown
x,None,2025-11-25 20:00:00+00:00,110,8,0.040725,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1278,2025-11-21 03:00:00+00:00,36,0,0.006339,USD,VALIDATED,ARCHIVED,0,unknown
x,x_tweet_751,2026-01-16 00:00:00+00:00,182,23,0.271916,USD,ENRICHED,DISAPPROVED,0,unknown
x,x_tweet_2236,2025-12-31 19:00:00+00:00,124,2,0.082722,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_91,2026-01-14 06:00:00+00:00,53,6,0.009121,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1673,2025-11-22 13:00:00+00:00,425,15,0.279152,USD,VALIDATED,ACTIVE,0,unknown
x,None,2025-11-23 05:00:00+00:00,90,0,0.008703,USD,RECEIVED,ARCHIVED,0,unknown
x,x_tweet_706,2026-01-16 12:00:00+00:00,125,9,0.091326,USD,RECEIVED,ACTIVE,0,unknown
x,None,2026-01-08 21:00:00+00:00,421,21,0.287413,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_91,2026-01-10 00:00:00+00:00,90,9,-0.042153,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1108,2025-12-21 02:00:00+00:00,249,27,0.402805,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_497,2025-10-31 02:00:00+00:00,163,0,0.187409,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_945,2025-12-26 10:00:00+00:00,103,9,0.032612,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_2217,2025-10-12 10:00:00+00:00,287,5,0.081166,USD,VALIDATED,ARCHIVED,0,unknown
x,x_tweet_2190,2025-11-18 09:00:00+00:00,193,3,0.105109,USD,VALIDATED,LIMITED,0,unknown
x,x_tweet_1489,2025-10-12 00:00:00+00:00,102,0,0.025997,USD,RECEIVED,DRAFT,0,unknown
x,x_tweet_1261,2025-12-06 02:00:00+00:00,91,0,0.133212,USD,RECEIVED,PAUSED,0,unknown
x,x_tweet_313,2025-10-08 13:00:00+00:00,160,8,0.035566,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_200,2025-12-02 18:00:00+00:00,254,12,0.053594,USD,PUBLISHED,ACTIVE,0,unknown
x,None,2025-12-03 15:00:00+00:00,531,15,0.566668,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_68,2025-10-13 15:00:00+00:00,64,0,0.008851,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1792,2025-10-02 16:00:00+00:00,229,0,0.09772,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1043,2025-10-02 02:00:00+00:00,185,0,0.074569,USD,RECEIVED,LIMITED,0,unknown
x,x_tweet_360,2025-09-26 08:00:00+00:00,244,9,0.200317,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_794,2025-12-08 19:00:00+00:00,93,6,0.097951,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2554,2025-12-13 17:00:00+00:00,69,3,0.018295,USD,ENRICHED,ACTIVE,0,unknown
x,None,2025-11-28 00:00:00+00:00,94,4,0.038615,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_880,2025-11-01 23:00:00+00:00,178,2,-0.09644,USD,PUBLISHED,ACTIVE,0,unknown
x,None,2025-12-30 19:00:00+00:00,120,6,-0.0229,USD,VALIDATED,ACTIVE,0,unknown
x,None,2026-01-05 20:00:00+00:00,63,2,0.065282,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_940,2025-10-13 08:00:00+00:00,80,3,0.130938,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1366,2026-01-16 10:00:00+00:00,122,3,0.080526,USD,ENRICHED,DRAFT,0,unknown
x,x_tweet_524,2025-11-02 00:00:00+00:00,258,22,0.236028,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_940,2025-11-06 15:00:00+00:00,248,47,0.164119,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1731,2025-11-19 04:00:00+00:00,212,19,0.109233,USD,PUBLISHED,LIMITED,0,unknown
x,x_tweet_1156,2025-09-29 21:00:00+00:00,61,0,0.035519,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1591,2025-10-15 05:00:00+00:00,144,0,0.096458,USD,VALIDATED,PAUSED,0,unknown
x,x_tweet_1185,2025-10-28 09:00:00+00:00,191,3,0.030521,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_2236,2025-12-09 20:00:00+00:00,60,0,0.023576,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_680,2025-12-03 21:00:00+00:00,61,4,0.102618,USD,VALIDATED,DRAFT,0,unknown
x,x_tweet_1937,2025-12-15 03:00:00+00:00,186,14,0.014282,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_938,2025-10-27 10:00:00+00:00,120,2,0.038048,USD,ENRICHED,PAUSED,0,unknown
x,x_tweet_1632,2025-09-19 04:00:00+00:00,527,18,0.098663,USD,RECEIVED,PAUSED,0,unknown
x,x_tweet_1592,2025-12-12 20:00:00+00:00,296,14,0.094731,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1979,2025-10-16 11:00:00+00:00,112,4,0.120278,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_1079,2025-11-10 03:00:00+00:00,151,3,0.075522,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_2128,2026-01-11 23:00:00+00:00,196,6,0.246171,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_2348,2025-12-16 23:00:00+00:00,88,4,0.049936,USD,VALIDATED,PAUSED,0,unknown
x,x_tweet_1790,2025-10-30 20:00:00+00:00,108,9,0.04626,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_1811,2025-11-12 19:00:00+00:00,190,3,0.132933,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_410,2025-11-14 19:00:00+00:00,104,5,0.004338,USD,PUBLISHED,PAUSED,0,unknown
x,None,2025-12-17 12:00:00+00:00,281,18,0.229762,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_1545,2025-12-05 09:00:00+00:00,163,14,0.234989,USD,PUBLISHED,DISAPPROVED,0,unknown
x,None,2025-10-11 10:00:00+00:00,385,28,0.155483,USD,VALIDATED,ACTIVE,0,unknown
x,x_tweet_641,2025-12-19 23:00:00+00:00,81,3,0.142648,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1572,2026-01-11 09:00:00+00:00,120,3,0.009672,USD,PUBLISHED,PAUSED,0,unknown
x,x_tweet_971,2025-11-14 10:00:00+00:00,296,390,0.163029,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_814,2025-10-13 08:00:00+00:00,134,1,0.039428,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_952,2025-12-18 20:00:00+00:00,108,12,0.014902,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_453,2025-12-12 12:00:00+00:00,129,3,0.159826,USD,PUBLISHED,DRAFT,0,unknown
x,None,2025-10-06 09:00:00+00:00,140,3,0.102778,USD,VALIDATED,PAUSED,0,unknown
x,None,2025-11-24 01:00:00+00:00,347,11,0.189757,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_1179,2025-12-20 08:00:00+00:00,762,12,0.637378,USD,PUBLISHED,DRAFT,0,unknown
x,None,2025-10-07 22:00:00+00:00,158,7,0.121236,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1829,2025-12-20 03:00:00+00:00,104,10,0.104661,USD,RECEIVED,PAUSED,0,unknown
x,x_tweet_127,2025-10-26 02:00:00+00:00,381,3,0.328786,USD,PUBLISHED,ACTIVE,0,unknown
x,x_tweet_1306,2025-10-11 03:00:00+00:00,318,5,0.291112,USD,ENRICHED,ACTIVE,0,unknown
x,x_tweet_833,2025-10-15 23:00:00+00:00,149,0,0.021342,USD,RECEIVED,ACTIVE,0,unknown
x,x_tweet_104,2025-12-20 12:00:00+00:00,98,2,0.040886,USD,VALIDATED,ACTIVE,0,unknown
