advertiser_id,campaign_id,adgroup_id,ad_id,video_id,stat_time_hour,timezone_offset,device_type,inventory_type,creative_type,video_length_seconds,views_2s,views_6s,views_25p,views_50p,views_75p,views_100p,avg_watch_seconds,impressions,clicks,cost,currency_code,ad_status,pipe_state,quarantine_reason,row_id,row_hash,source_file,ingested_at_utc
tt_adv_15,tt_camp_52,tt_group_26,tt_ad_1859,tt_vid_966,2025-12-30 14:00:00,+8,PHONE,SEARCH,VIDEO,15.0,2.0,2.0,1.0,1.0,2.0,1.0,12.82,61,2,0.032389,USD,LIMITED,PUB,,row_ckgktgvlu6zy,hash_7br50j60yrtnjw,tiktok_20251230_14.csv,2025-12-30T15:53:00+00:00
tt_adv_5,tt_camp_117,tt_group_128,tt_ad_771,tt_vid_293,2025-10-04 21:00:00,+0800,DESKTOP,SEARCH,IMAGE,,,,,,,,,144,5,0.208993,PHP,ARCHIVE,PUB,,row_0w1qqpl4kcfi,hash_uydtqgcz9fn26i,tiktok_20251004_21.csv,2025-10-05T21:42:00+00:00
tt_adv_12,tt_camp_103,tt_group_452,tt_ad_978,tt_vid_429,2025-11-01 01:00:00,+0800,TABLET,TOPVIEW,IMAGE,,,,,,,,,292,0,0.191382,SGD,LIMITED,ENR,,row_0tpkl8ixxzyt,hash_bedt4qpxxnemc4,tiktok_20251101_01.csv,2025-11-01T03:14:00+00:00
tt_adv_5,tt_camp_45,tt_group_420,tt_ad_746,tt_vid_526,2025-11-29 02:00:00,,ph0ne,TOPVIEW,IMAGE,,,,,,,,,30,2,0.035065,USD,PAUSE,PUB,,row_p2kwqkjy0kne,hash_57f1xhw4sjr35t,tiktok_20251129_02.csv,2025-11-29T02:58:00+00:00
tt_adv_17,tt_camp_159,tt_group_122,tt_ad_1617,tt_vid_1924,2025-12-05 03:00:00,+0800,DESKTOP,TOPVIEW,VIDEO_AD,,7.0,4.0,1.0,4.0,3.0,0.0,,41,1,0.048199,SGD,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_o0tcqjp22igz,hash_dvqhx8r2lu1um8,tiktok_20251205_03.csv,2025-12-05T04:33:00+00:00
tt_adv_16,tt_camp_130,tt_group_70,tt_ad_1995,tt_vid_2416,2025-12-08 18:00:00,,DESKTOP,SPARK,VIDEO_AD,20.0,16.0,13.0,13.0,8.0,6.0,6.0,16.73,176,2,0.062427,PHP,ENABLE,VALID,,row_ovouy48lq5qe,hash_tn0qu3uer4ejky,tiktok_20251208_18.csv,2025-12-09T18:39:00+00:00
tt_adv_11,tt_camp_102,tt_group_266,tt_ad_1517,tt_vid_95,2025-10-07 12:00:00,+0800,TABLET,SPARK,IMAGE,,,,,,,,,42,2,0.021387,USD,ENABLE,ENR,,row_9n9fri70oxqx,hash_kgnhirmi52mcik,tiktok_20251007_12.csv,2025-10-07T12:16:00+00:00
tt_adv_11,tt_camp_113,tt_group_206,tt_ad_1904,,2025-10-16 12:00:00,+0100,PHONE,TOPVIEW,VIDEO_AD,20.0,7.0,5.0,5.0,3.0,1.0,3.0,14.54,38,1,0.008773,PHP,ENABLE,PUB,,row_okfl9vrz6y70,hash_xqpap4elzt6flh,tiktok_20251016_12.csv,2025-10-18T12:47:00+00:00
tt_adv_7,tt_camp_69,tt_group_272,tt_ad_1289,tt_vid_1727,2025-10-21 11:00:00,,UNKNOWN,SPARK,IMAGE,,,,,,,,,469,28,0.597093,PHP,ARCHIVE,VALID,,row_426bqx8qr28q,hash_zi6kdv652fnf4q,tiktok_20251021_11.csv,2025-10-23T11:23:00+00:00
tt_adv_19,tt_camp_54,tt_group_233,tt_ad_126,tt_vid_1446,2025-11-16 22:00:00,,TABLET,IN_FEED,VIDEO_AD,12.0,10.0,7.0,10.0,8.0,7.0,,0.62,114,0,0.138243,PHP,ENABLE,VALID,,row_bt8fzkhjznmm,hash_tazr9jk5qokru6,tiktok_20251116_22.csv,2025-11-16T22:37:00+00:00
tt_adv_18,tt_camp_72,tt_group_8,tt_ad_737,tt_vid_2722,2025-12-14 05:00:00,,TABLET,SEARCH,SPARK_AD,60.0,28.0,19.0,23.0,3.0,12.0,3.0,21.05,186,5,0.132994,USD,ENABLE,VALID,,row_n3z08eo7f9wp,hash_en06pqnx0oo2j4,tiktok_20251214_05.csv,2025-12-14T05:27:00+00:00
tt_adv_19,tt_camp_40,tt_group_185,tt_ad_1693,tt_vid_1907,2025-12-12 05:00:00,+8,TABLET,TOPVIEW,IMAGE,,,,,,,,,63,5,0.031025,PHP,ENABLE,RECV,,row_r4rmkuv1cnut,hash_x49akp1466osu1,tiktok_20251212_05.csv,2025-12-12T17:37:00+00:00
tt_adv_3,tt_camp_92,tt_group_167,tt_ad_1476,tt_vid_1793,2026-01-07 07:00:00,+0800,DESKTOP,SEARCH,VIDEO,6.0,55.0,31.0,30.0,70.0,45.0,,0.33,424,552,0.126995,PHP,LIMITED,PUB,,row_mnik6ahis7aw,hash_hnqdc6cnsszg65,tiktok_20260107_07.csv,2026-01-09T07:30:00+00:00
tt_adv_16,tt_camp_143,tt_group_470,tt_ad_575,tt_vid_1097,2025-11-10 00:00:00,+8,ph0ne,SEARCH,VIDEO_AD,20.0,1.0,1.0,3.0,2.0,1.0,0.0,12.41,104,0,0.135945,PHP,PAUSE,ENR,,row_e7fg3iszjyoj,hash_darj7pci1bq1rc,tiktok_20251110_00.csv,2025-11-10T06:52:00+00:00
tt_adv_7,tt_camp_32,tt_group_64,tt_ad_1940,tt_vid_2648,2025-12-06 00:00:00,+0100,TABLET,SPARK,VIDEO_AD,45.0,20.0,14.0,16.0,16.0,9.0,5.0,11.77,390,36,0.442465,AUD,ENABLE,ENR,,row_dgtt6gamd8jj,hash_nst4foq447h3ln,tiktok_20251206_00.csv,2025-12-06T00:29:00+00:00
tt_adv_2,tt_camp_118,tt_group_432,tt_ad_199,,2026-01-16 04:00:00,+0800,UNKNOWN,IN_FEED,VIDEO_AD,12.0,9.0,10.0,7.0,3.0,3.0,0.0,7.44,78,4,0.064052,PHP,PAUSE,VALID,,row_ux9gigw3pzof,hash_5ss4422je0bfnm,tiktok_20260116_04.csv,2026-01-16T05:50:00+00:00
tt_adv_20,tt_camp_88,tt_group_230,tt_ad_246,,2026-01-14 15:00:00,,UNKNOWN,IN_FEED,VIDEO_AD,60.0,9.0,5.0,0.0,10.0,8.0,5.0,16.08,115,6,0.170474,USD,LIMITED,VALID,,row_csh2b5sf0h3r,hash_edcsyvk3p5t1x2,tiktok_20260114_15.csv,2026-01-15T15:08:00+00:00
tt_adv_7,tt_camp_54,tt_group_462,tt_ad_871,tt_vid_189,2025-11-28 01:00:00,+0000,TABLET,SPARK,SPARK_AD,8.0,9.0,6.0,7.0,4.0,6.0,0.0,0.43,117,4,0.03298,PHP,ENABLE,QUAR,,row_3g6g4kirih04,hash_r8w0k570oapiv6,tiktok_20251128_01.csv,2025-11-28T03:16:00+00:00
tt_adv_7,tt_camp_83,tt_group_497,tt_ad_547,tt_vid_1521,2025-11-09 15:00:00,+0100,DESKTOP,SPARK,VIDEO_AD,8.0,373.0,176.0,333.0,141.0,93.0,46.0,2.49,1417,50,0.771007,USD,ENABLE,ENR,,row_6mnwwinb51e2,hash_ocbe75az839zjx,tiktok_20251109_15.csv,2025-11-11T15:57:00+00:00
tt_adv_3,tt_camp_81,tt_group_62,tt_ad_182,,2025-10-07 04:00:00,+8,ph0ne,IN_FEED,VIDEO,20.0,26.0,20.0,17.0,22.0,4.0,7.0,5.57,184,3,-0.038387,PHP,ENABLE,VALID,,row_v3nxcuq1islc,hash_pl3rm87x80x7b9,tiktok_20251007_04.csv,2025-10-07T05:33:00+00:00
tt_adv_10,tt_camp_31,tt_group_340,tt_ad_1022,tt_vid_1651,2025-10-15 00:00:00,+0800,PHONE,IN_FEED,VIDEO,90.0,26.0,10.0,2.0,4.0,15.0,12.0,26.27,330,4,0.106954,USD,PAUSE,RECV,,row_7j3bwer07wz4,hash_x2xlp4pgig549l,tiktok_20251015_00.csv,2025-10-15T00:25:00+00:00
tt_adv_3,tt_camp_149,tt_group_183,tt_ad_398,tt_vid_606,2025-11-01 17:00:00,+0800,UNKNOWN,IN_FEED,VIDEO,,10.0,12.0,4.0,2.0,0.0,5.0,,65,0,0.151729,PHP,ENABLE,ENR,,row_c6zx7y5ptgvi,hash_bo3zwy0ho33p36,tiktok_20251101_17.csv,2025-11-01T17:53:00+00:00
tt_adv_20,tt_camp_38,tt_group_309,tt_ad_953,tt_vid_2767,2026-01-08 12:00:00,+0100,ph0ne,IN_FEED,VIDEO,10.0,35.0,20.0,12.0,22.0,21.0,21.0,1.14,136,16,0.066293,usd,ARCHIVE,PUB,,row_jxldolxpfyhg,hash_w6w4fiql40eo58,tiktok_20260108_12.csv,2026-01-08T12:23:00+00:00
tt_adv_14,tt_camp_47,tt_group_486,tt_ad_169,tt_vid_545,2025-11-08 17:00:00,,TABLET,SEARCH,SPARK_AD,6.0,35.0,16.0,23.0,32.0,6.0,13.0,3.94,174,3,0.157313,USD,ENABLE,ENR,,row_02gi7hg3ia9k,hash_jnc5ktdhfxex68,tiktok_20251108_17.csv,2025-11-08T17:24:00+00:00
tt_adv_7,tt_camp_147,tt_group_233,tt_ad_1344,tt_vid_2883,2025-11-20 10:00:00,,TABLET,IN_FEED,SPARK_AD,12.0,12.0,24.0,10.0,16.0,1.0,,2.45,283,4,0.127744,PHP,ENABLE,PUB,,row_neqpkfgkk4ca,hash_u30o7tl1t9rlie,tiktok_20251120_10.csv,2025-11-20T16:15:00+00:00
tt_adv_15,tt_camp_6,tt_group_481,tt_ad_1924,tt_vid_2810,2025-10-18 11:00:00,+8,PHONE,SPARK,VIDEO_AD,45.0,20.0,13.0,15.0,12.0,13.0,11.0,21.01,322,12,0.393654,USD,ENABLE,VALID,,row_fjqnevsztgt0,hash_jmfgbj57dm1uqc,tiktok_20251018_11.csv,2025-10-18T13:06:00+00:00
tt_adv_1,tt_camp_112,tt_group_426,tt_ad_1739,tt_vid_39,2025-10-15 18:00:00,+0100,ph0ne,SEARCH,IMAGE,,,,,,,,,1648,45,0.359129,php,ENABLE,PUB,,row_t07k3vfelypd,hash_q1k3dmoxy9h3sk,tiktok_20251015_18.csv,2025-10-15T18:38:00+00:00
tt_adv_2,tt_camp_95,tt_group_497,tt_ad_1235,tt_vid_645,2025-10-19 05:00:00,+0000,ph0ne,IN_FEED,SPARK_AD,45.0,18.0,14.0,13.0,17.0,7.0,19.0,22.46,379,4,0.26486,PHP,ENABLE,PUB,,row_61tv8uuoowfq,hash_q0x97geq80x92a,tiktok_20251019_05.csv,2025-10-19T17:39:00+00:00
tt_adv_20,tt_camp_31,tt_group_461,tt_ad_111,tt_vid_2300,2026-01-06 19:00:00,+8,DESKTOP,SPARK,IMAGE,,,,,,,,,117,0,0.088227,PHP,ENABLE,VALID,,row_6jodf8tjna50,hash_3wftpmlz8egkhy,tiktok_20260106_19.csv,2026-01-08T19:03:00+00:00
tt_adv_12,tt_camp_22,tt_group_414,tt_ad_127,tt_vid_1875,2025-12-24 00:00:00,+0100,DESKTOP,SPARK,VIDEO,30.0,24.0,24.0,12.0,11.0,8.0,,14.91,180,2,0.174086,USD,ENABLE,VALID,,row_0j3gvk51825x,hash_c0o1h93knco6a9,tiktok_20251224_00.csv,2025-12-25T00:00:00+00:00
tt_adv_20,tt_camp_69,tt_group_84,tt_ad_1207,tt_vid_958,2025-12-01 09:00:00,+0100,UNKNOWN,SEARCH,SPARK_AD,6.0,46.0,28.0,16.0,19.0,32.0,12.0,0.67,116,14,0.023964,USD,ENABLE,PUB,,row_9pea2orbod3m,hash_u8koafowovs4ot,tiktok_20251201_09.csv,2025-12-01T09:24:00+00:00
tt_adv_20,tt_camp_9,tt_group_257,tt_ad_992,tt_vid_1402,2025-12-09 13:00:00,+0800,UNKNOWN,SEARCH,SPARK_AD,60.0,53.0,40.0,28.0,38.0,28.0,21.0,17.03,241,7,0.196902,USD,ENABLE,ENR,,row_hv52kvu2somf,hash_a1aqvdukadq182,tiktok_20251209_13.csv,2025-12-09T13:26:00+00:00
tt_adv_7,tt_camp_130,tt_group_130,tt_ad_931,tt_vid_2470,2025-12-31 00:00:00,+0800,ph0ne,SPARK,VIDEO,,18.0,23.0,21.0,3.0,4.0,2.0,,97,3,0.059881,USD,LIMITED,VALID,,row_ggqx8vuzqbta,hash_s4n2xvvbiilnb9,tiktok_20251231_00.csv,2025-12-31T12:20:00+00:00
tt_adv_8,tt_camp_120,tt_group_360,tt_ad_919,tt_vid_1141,2025-09-21 16:00:00,,PHONE,TOPVIEW,VIDEO_AD,20.0,22.0,20.0,15.0,30.0,14.0,7.0,11.64,53,2,0.038409,PHP,ENABLE,RECV,,row_s9f56u44o9jy,hash_u019qqtje96bzj,tiktok_20250921_16.csv,2025-09-22T04:30:00+00:00
tt_adv_11,tt_camp_65,tt_group_452,tt_ad_473,tt_vid_2436,2025-11-17 14:00:00,+0800,TABLET,SPARK,IMAGE,,,,,,,,,146,2,0.07603,sgd,ENABLE,PUB,,row_nnhmo88u4la6,hash_lj9gog4quwi31s,tiktok_20251117_14.csv,2025-11-17T14:45:00+00:00
tt_adv_9,tt_camp_106,tt_group_450,tt_ad_57,,2025-11-08 05:00:00,+8,TABLET,TOPVIEW,VIDEO,90.0,28.0,20.0,21.0,16.0,3.0,6.0,47.46,212,5,0.089337,SGD,ENABLE,PUB,,row_qd2nps1s2au7,hash_2bq5xfddutzsz9,tiktok_20251108_05.csv,2025-11-08T07:46:00+00:00
tt_adv_1,tt_camp_2,tt_group_338,tt_ad_783,,2025-10-02 09:00:00,+0000,ph0ne,TOPVIEW,VIDEO,10.0,12.0,3.0,5.0,6.0,5.0,3.0,4.06,39,4,0.011739,USD,ENABLE,PUB,,row_h0r2hh3eo0mr,hash_l5a7rupyoxhrdp,tiktok_20251002_09.csv,2025-10-02T21:36:00+00:00
tt_adv_18,tt_camp_103,tt_group_473,tt_ad_1943,tt_vid_1701,2025-10-22 20:00:00,+0800,DESKTOP,TOPVIEW,SPARK_AD,8.0,103.0,57.0,47.0,115.0,25.0,29.0,2.25,303,11,0.099825,EUR,ENABLE,PUB,,row_z9rq6nbfl5ph,hash_71vhxsyctwotgj,tiktok_20251022_20.csv,2025-10-22T22:23:00+00:00
tt_adv_18,tt_camp_147,tt_group_54,tt_ad_1761,tt_vid_1604,2025-11-13 15:00:00,+0000,DESKTOP,TOPVIEW,VIDEO,,14.0,12.0,22.0,16.0,18.0,11.0,2.08,100,0,0.142791,PHP,REJECT,RECV,,row_1a15hi44kezv,hash_aq6w6vccemt7gl,tiktok_20251113_15.csv,2025-11-13T15:09:00+00:00
tt_adv_3,tt_camp_48,tt_group_173,tt_ad_1316,,2026-01-16 11:00:00,+8,ph0ne,SEARCH,VIDEO,12.0,27.0,20.0,36.0,15.0,6.0,12.0,9.38,277,5,0.136209,PHP,REJECT,RECV,,row_41noqb1c1xtu,hash_7u50pmw5cc1bry,tiktok_20260116_11.csv,2026-01-16T17:28:00+00:00
tt_adv_11,tt_camp_139,tt_group_384,tt_ad_1695,tt_vid_2700,2025-10-06 10:00:00,,PHONE,SPARK,SPARK_AD,15.0,90.0,54.0,58.0,69.0,38.0,14.0,3.48,456,26,0.088055,USD,PAUSE,ENR,,row_dixagu72kr5v,hash_46puz5hrohmww3,tiktok_20251006_10.csv,2025-10-07T10:23:00+00:00
tt_adv_4,tt_camp_91,tt_group_155,tt_ad_1622,tt_vid_919,2025-12-15 14:00:00,+0000,UNKNOWN,SEARCH,VIDEO_AD,45.0,10.0,8.0,8.0,9.0,1.0,4.0,20.78,55,2,0.044421,SGD,ENABLE,ENR,,row_rzo4mln9g1dz,hash_3udztxs18yylr8,tiktok_20251215_14.csv,2025-12-15T14:04:00+00:00
tt_adv_8,tt_camp_37,tt_group_94,tt_ad_303,,2025-09-28 01:00:00,+8,PHONE,SPARK,VIDEO_AD,,33.0,42.0,29.0,46.0,35.0,7.0,,269,4,0.076316,PHP,ENABLE,ENR,,row_z81y6tet9wnu,hash_wsndy4l8c6rgqu,tiktok_20250928_01.csv,2025-09-30T01:16:00+00:00
tt_adv_4,tt_camp_139,tt_group_488,tt_ad_1976,tt_vid_1861,2025-10-10 12:00:00,,TABLET,IN_FEED,VIDEO,45.0,346.0,221.0,117.0,72.0,187.0,163.0,17.02,905,83,1.362199,PHP,PAUSE,ENR,,row_yg4dtl0sbd0w,hash_yloeqbszwe5e3b,tiktok_20251010_12.csv,2025-10-10T13:07:00+00:00
tt_adv_7,tt_camp_82,tt_group_322,tt_ad_1847,tt_vid_181,2025-10-06 02:00:00,+8,TABLET,SPARK,SPARK_AD,45.0,19.0,21.0,12.0,19.0,5.0,0.0,14.34,79,2,0.035802,USD,ENABLE,RECV,,row_1rcoqgxb3ejn,hash_pt0uw2rmbhrqyq,tiktok_20251006_02.csv,2025-10-06T14:10:00+00:00
tt_adv_3,tt_camp_42,tt_group_195,tt_ad_1011,tt_vid_312,2026-01-15 17:00:00,+0100,TABLET,TOPVIEW,SPARK_AD,15.0,10.0,12.0,21.0,7.0,9.0,6.0,2.98,71,2,0.07522,PHP,ENABLE,VALID,,row_1k0gedcp3eld,hash_n0q1at62phkdyv,tiktok_20260115_17.csv,2026-01-17T17:15:00+00:00
tt_adv_1,tt_camp_47,tt_group_79,tt_ad_1500,tt_vid_2883,2025-10-31 17:00:00,+0000,DESKTOP,SEARCH,VIDEO,10.0,82.0,62.0,94.0,28.0,66.0,9.0,4.33,456,27,0.080855,PHP,DRAFT,PUB,,row_erzpo37v0t6e,hash_my9fzenns7rulp,tiktok_20251031_17.csv,2025-10-31T17:59:00+00:00
tt_adv_17,tt_camp_72,tt_group_175,tt_ad_279,tt_vid_120,2026-01-12 22:00:00,+0000,DESKTOP,TOPVIEW,IMAGE,,,,,,,,,41,196,0.07735,SGD,ENABLE,QUAR,CLICKS_GT_IMPRESSIONS,row_cxy0z63bf5d0,hash_g26f94eri7974v,tiktok_20260112_22.csv,2026-01-13T00:51:00+00:00
tt_adv_4,tt_camp_81,tt_group_114,tt_ad_1764,,2025-11-17 21:00:00,+8,UNKNOWN,SPARK,VIDEO,45.0,19.0,10.0,17.0,4.0,3.0,2.0,4.75,109,5,0.045115,SGD,ENABLE,ENR,,row_02yx4s19y9z9,hash_7wume6g6lbiqcs,tiktok_20251117_21.csv,2025-11-17T23:01:00+00:00
tt_adv_18,tt_camp_106,tt_group_453,tt_ad_1370,tt_vid_2518,2025-11-01 01:00:00,,DESKTOP,SEARCH,VIDEO,90.0,17.0,25.0,15.0,4.0,7.0,18.0,52.83,229,4,0.246033,USD,ENABLE,VALID,,row_67axlyss57cw,hash_yz1dxaw9va2bp1,tiktok_20251101_01.csv,2025-11-02T01:25:00+00:00
tt_adv_15,tt_camp_21,tt_group_18,tt_ad_427,,2025-11-02 17:00:00,+0800,ph0ne,IN_FEED,VIDEO_AD,8.0,114.0,123.0,87.0,149.0,1.0,34.0,3.81,458,21,0.417363,USD,PAUSE,ENR,,row_b9a6mjry4aww,hash_4bh9v0o4rnxhnr,tiktok_20251102_17.csv,2025-11-02T19:34:00+00:00
tt_adv_13,tt_camp_98,tt_group_311,tt_ad_881,tt_vid_1595,2025-09-29 10:00:00,+0000,ph0ne,TOPVIEW,VIDEO,20.0,55.0,53.0,85.0,58.0,82.0,44.0,3.31,196,5,0.266385,USD,PAUSE,VALID,,row_s7bz49vjszq6,hash_l9hal2jdpu2ch3,tiktok_20250929_10.csv,2025-09-29T10:07:00+00:00
tt_adv_11,tt_camp_25,tt_group_310,tt_ad_1001,tt_vid_2707,2025-10-30 21:00:00,+8,TABLET,TOPVIEW,SPARK_AD,90.0,5.0,5.0,5.0,4.0,3.0,2.0,53.04,101,1,0.137229,SGD,ENABLE,PUB,,row_3w4mo1cjdno3,hash_zfdb9mqsx9fgc5,tiktok_20251030_21.csv,2025-10-30T21:58:00+00:00
tt_adv_9,tt_camp_53,tt_group_399,tt_ad_1776,tt_vid_112,2025-12-19 22:00:00,+8,UNKNOWN,TOPVIEW,SPARK_AD,20.0,47.0,16.0,12.0,30.0,13.0,3.0,11.71,316,5,0.084651,PHP,ENABLE,VALID,,row_spyy6gyniun7,hash_6i1ve84vp6rq42,tiktok_20251219_22.csv,2025-12-19T23:12:00+00:00
tt_adv_2,tt_camp_157,tt_group_39,tt_ad_1742,tt_vid_2627,2025-10-16 22:00:00,,UNKNOWN,TOPVIEW,VIDEO_AD,8.0,24.0,39.0,32.0,26.0,30.0,1.0,3.79,327,10,0.232995,USD,LIMITED,ENR,,row_6xh3wbev6qmo,hash_jdkmrft495mahi,tiktok_20251016_22.csv,2025-10-16T22:55:00+00:00
tt_adv_11,tt_camp_26,tt_group_483,tt_ad_1683,tt_vid_1627,2025-11-09 03:00:00,+0000,TABLET,IN_FEED,VIDEO,,14.0,2.0,17.0,18.0,9.0,12.0,,108,5,0.104954,PHP,ENABLE,ENR,,row_u1l2pfaghnw1,hash_tlwq7822f8ektw,tiktok_20251109_03.csv,2025-11-09T04:04:00+00:00
tt_adv_2,tt_camp_99,tt_group_276,tt_ad_1863,tt_vid_1606,2025-10-19 23:00:00,+0100,TABLET,SEARCH,IMAGE,,,,,,,,,482,38,0.320777,USD,DRAFT,VALID,,row_o39o3ys1l6xc,hash_ip2xdw2lsmmjfe,tiktok_20251019_23.csv,2025-10-20T11:34:00+00:00
tt_adv_13,tt_camp_53,tt_group_259,tt_ad_1200,tt_vid_1258,2025-10-11 15:00:00,,TABLET,TOPVIEW,IMAGE,,,,,,,,,304,14,0.111907,PHP,ENABLE,ENR,,row_t2pjocjqhku9,hash_vxjyrl4zkmmeyh,tiktok_20251011_15.csv,2025-10-11T17:33:00+00:00
tt_adv_12,tt_camp_43,tt_group_321,tt_ad_840,tt_vid_2762,2025-11-01 06:00:00,,DESKTOP,IN_FEED,IMAGE,,,,,,,,,237,6,0.045982,EUR,LIMITED,ENR,,row_g0c8xioc7xip,hash_5gegd2bjwevogw,tiktok_20251101_06.csv,2025-11-01T06:40:00+00:00
tt_adv_11,tt_camp_103,tt_group_481,tt_ad_1326,tt_vid_2760,2025-12-21 23:00:00,,UNKNOWN,IN_FEED,IMAGE,,,,,,,,,116,4,0.021596,PHP,ENABLE,PUB,,row_4al5yfghf99f,hash_kflp2bafth7pza,tiktok_20251221_23.csv,2025-12-23T23:04:00+00:00
tt_adv_9,tt_camp_65,tt_group_416,tt_ad_1514,tt_vid_287,2025-11-15 12:00:00,+8,DESKTOP,IN_FEED,VIDEO,,21.0,25.0,11.0,18.0,18.0,3.0,5.68,196,356,0.081148,PHP,ENABLE,QUAR,CLICKS_GT_IMPRESSIONS,row_cvluefo9liyu,hash_xk277zsjz2yhnv,tiktok_20251115_12.csv,2025-11-15T18:12:00+00:00
tt_adv_19,tt_camp_16,tt_group_135,tt_ad_788,,2025-12-24 18:00:00,,TABLET,SPARK,SPARK_AD,20.0,12.0,13.0,12.0,10.0,5.0,7.0,16.38,192,4,0.274846,PHP,DRAFT,VALID,,row_iin095ichp0s,hash_malmvylz1ixvdw,tiktok_20251224_18.csv,2025-12-24T18:50:00+00:00
tt_adv_17,tt_camp_23,tt_group_176,tt_ad_731,,2025-12-09 01:00:00,+0100,UNKNOWN,SPARK,SPARK_AD,30.0,122.0,62.0,88.0,15.0,38.0,70.0,9.28,328,2,0.123553,USD,REJECT,PUB,,row_nm86ig0vyct0,hash_y1b1879f209uba,tiktok_20251209_01.csv,2025-12-09T02:47:00+00:00
tt_adv_17,tt_camp_79,tt_group_92,tt_ad_1661,tt_vid_865,2025-12-03 02:00:00,+0800,ph0ne,TOPVIEW,VIDEO,45.0,11.0,14.0,12.0,6.0,8.0,3.0,20.54,138,2,0.046586,PHP,ENABLE,RECV,,row_chifr4dzrb51,hash_qjwjfu38ljvucp,tiktok_20251203_02.csv,2025-12-03T02:14:00+00:00
tt_adv_20,tt_camp_120,tt_group_134,tt_ad_1002,tt_vid_155,2025-10-05 17:00:00,+0000,PHONE,TOPVIEW,SPARK_AD,,6.0,11.0,6.0,7.0,2.0,2.0,23.54,121,3,0.071601,PHP,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_07dsspf9h4hl,hash_x26b4v9l18np69,tiktok_20251005_17.csv,2025-10-05T17:27:00+00:00
tt_adv_18,tt_camp_77,tt_group_474,tt_ad_1006,tt_vid_293,2025-12-04 23:00:00,+0100,DESKTOP,SPARK,SPARK_AD,6.0,58.0,120.0,100.0,77.0,95.0,0.0,2.45,578,7,0.447284,USD,ENABLE,PUB,,row_8zii1mx3e1gy,hash_u6hzdcggw0xib7,tiktok_20251204_23.csv,2025-12-05T01:32:00+00:00
tt_adv_19,tt_camp_18,tt_group_470,tt_ad_1945,tt_vid_1295,2025-12-24 22:00:00,+0800,UNKNOWN,TOPVIEW,VIDEO,12.0,5.0,5.0,2.0,2.0,2.0,2.0,3.88,72,0,0.054424,PHP,ENABLE,VALID,,row_47vvnccmmm2j,hash_wj1nkgi478ftbw,tiktok_20251224_22.csv,2025-12-24T23:51:00+00:00
tt_adv_16,tt_camp_99,tt_group_493,tt_ad_1650,tt_vid_2656,2025-11-06 11:00:00,+0100,DESKTOP,IN_FEED,VIDEO_AD,15.0,16.0,14.0,6.0,9.0,10.0,9.0,10.19,107,7,0.046665,USD,ENABLE,VALID,,row_nqo4hdqmww2q,hash_rhdkn53wa7omqc,tiktok_20251106_11.csv,2025-11-06T11:05:00+00:00
tt_adv_4,tt_camp_77,tt_group_444,tt_ad_531,tt_vid_1042,2026-01-08 18:00:00,+0100,ph0ne,TOPVIEW,VIDEO_AD,15.0,3.0,3.0,4.0,1.0,0.0,2.0,2.39,35,1,0.015346,AUD,ENABLE,ENR,,row_frmbjuy5jnlf,hash_e1qcl2a6rml813,tiktok_20260108_18.csv,2026-01-09T00:16:00+00:00
tt_adv_13,tt_camp_87,tt_group_105,tt_ad_660,tt_vid_2918,2025-11-17 01:00:00,+0000,ph0ne,SEARCH,VIDEO_AD,20.0,43.0,31.0,15.0,25.0,31.0,39.0,1.83,507,2,0.312047,PHP,ENABLE,PUB,,row_aq5g8zx2ip92,hash_3l5d7sduvairea,tiktok_20251117_01.csv,2025-11-17T01:17:00+00:00
tt_adv_19,tt_camp_118,tt_group_183,tt_ad_660,tt_vid_1777,2025-10-17 20:00:00,,TABLET,SPARK,IMAGE,,,,,,,,,116,2,0.061534,PHP,PAUSE,PUB,,row_paqdlz0g6jiv,hash_83kpaggnpyh4bs,tiktok_20251017_20.csv,2025-10-18T08:37:00+00:00
tt_adv_3,tt_camp_32,tt_group_487,tt_ad_711,tt_vid_2482,2025-12-08 07:00:00,+0000,TABLET,TOPVIEW,SPARK_AD,45.0,9.0,9.0,0.0,3.0,1.0,5.0,5.64,84,2,0.004279,USD,ENABLE,ENR,,row_f8qru1oc99xh,hash_3d1j4b4k5d27c4,tiktok_20251208_07.csv,2025-12-08T07:06:00+00:00
tt_adv_6,tt_camp_83,tt_group_330,tt_ad_426,,2025-10-15 15:00:00,,ph0ne,TOPVIEW,SPARK_AD,20.0,4.0,2.0,4.0,0.0,2.0,2.0,5.88,128,2,0.052918,PHP,PAUSE,PUB,,row_814niltqp2zf,hash_e276f70xhrsyxp,tiktok_20251015_15.csv,2025-10-15T15:14:00+00:00
tt_adv_11,tt_camp_45,tt_group_483,tt_ad_879,tt_vid_89,2025-09-28 11:00:00,+0000,PHONE,SEARCH,SPARK_AD,10.0,25.0,10.0,10.0,2.0,3.0,2.0,8.12,72,1,0.076946,PHP,ENABLE,PUB,,row_p9t13xj4vf1y,hash_93lplxrey3q9f4,tiktok_20250928_11.csv,2025-09-28T11:48:00+00:00
