account,campaign_group,campaign,creative,share_id,timeRange_start_utc,timeRange_end_utc,member_device,placement_name,creative_format,video_duration_sec,video_views,v25,v50,v75,v100,avg_watch_time_sec,impressions,clicks,spend_local,currency_code,pipeline_status,lifecycle_status,quarantine_reason,ingestion_time,row_id,row_hash,source_file,ingested_at_utc
li_acct_16,li_cg_71,li_camp_139,li_cre_1361,,2026-01-05T20:00:00+00:00,2026-01-05T21:00:00+00:00,Mobile,Right Rail,MESSAGE_AD,,,,,,,,1132,62,0.173217,USD,ENRICHED,ACTIVE,,2026-01-06T08:00:00+00:00,row_sp9k7n7ksd7c,hash_zq5ip7743vqf9m,linkedin_20260105_20.csv,2026-01-06T02:07:00+00:00
li_acct_10,,li_camp_54,li_cre_795,,2025-12-03T17:00:00+00:00,2025-12-03T18:00:00+00:00,Desktop,Feed,SINGLE_IMAGE,,,,,,,,126,7,0.130385,USD,QUARANTINED,ACTIVE,,2025-12-04T05:00:00+00:00,row_nd29wpdqpfyr,hash_sxc1su8z6qfv7g,linkedin_20251203_17.csv,2025-12-03T17:26:00+00:00
li_acct_6,,li_camp_6,li_cre_602,li_sh_618,2025-11-11T06:00:00+00:00,2025-11-11T07:00:00+00:00,Desktop,Audience Network,VIDEO,,87.0,19.0,41.0,15.0,40.0,,250,14,0.106996,PHP,QUARANTINED,PAUSED,MISSING_VIDEO_DURATION,2025-11-12T06:00:00+00:00,row_9941wmrzqnne,hash_kw1o7hvhbaj3r8,linkedin_20251111_06.csv,2025-11-11T06:53:00+00:00
li_acct_6,li_cg_4,li_camp_151,li_cre_2640,,2026-01-08T04:00:00+00:00,2026-01-08T05:00:00+00:00,Desktop,Feed,VIDEO,30.0,48.0,17.0,22.0,38.0,1.0,20.2,218,3,0.174106,PHP,RECEIVED,ACTIVE,,2026-01-08T06:00:00+00:00,row_0wjk32urmrrx,hash_qlmxpeq0y1viwm,linkedin_20260108_04.csv,2026-01-09T04:54:00+00:00
li_acct_15,,li_camp_97,li_cre_169,,2026-01-05T04:00:00+00:00,2026-01-05T05:00:00+00:00,Mobile,Right Rail,EVENT_AD,,,,,,,,47,196,0.029295,USD,QUARANTINED,ARCHIVED,CLICKS_GT_IMPRESSIONS,2026-01-06T04:00:00+00:00,row_1an4kp28eqgm,hash_chgmw8rip1ineh,linkedin_20260105_04.csv,2026-01-05T06:00:00+00:00
li_acct_4,,li_camp_156,li_cre_1037,li_sh_529,2025-12-24T23:00:00+00:00,2025-12-25T00:00:00+00:00,Mobile,Right Rail,SINGLE_IMAGE,,,,,,,,220,8,0.140183,PHP,VALIDATED,ACTIVE,,2025-12-25T11:00:00+00:00,row_kdyxuujw709f,hash_rw0ysdbfzn5k83,linkedin_20251224_23.csv,2025-12-25T00:08:00+00:00
li_acct_7,li_cg_22,li_camp_88,li_cre_713,li_sh_818,2025-12-10T09:00:00+00:00,2025-12-10T10:00:00+00:00,Other,Right Rail,SINGLE_IMAGE,,,,,,,,89,0,0.054178,EUR,VALIDATED,ACTIVE,,2025-12-11T09:00:00+00:00,row_ikdengh7b8kz,hash_ev7lnohu5n7qq2,linkedin_20251210_09.csv,2025-12-10T10:49:00+00:00
li_acct_18,li_cg_19,li_camp_154,li_cre_1439,,2026-01-13T23:00:00+00:00,2026-01-14T00:00:00+00:00,Moble,Audience Network,SINGLE_IMAGE,,,,,,,,182,12,0.092955,PHP,VALIDATED,ARCHIVED,,2026-01-14T23:00:00+00:00,row_fzzg6gxiznlv,hash_lvw34lmwtki3gh,linkedin_20260113_23.csv,2026-01-13T23:00:00+00:00
li_acct_10,li_cg_63,li_camp_172,li_cre_908,,2026-01-02T02:00:00+00:00,2026-01-02T03:00:00+00:00,Mobile,Feed,VIDEO,8.0,79.0,13.0,16.0,5.0,25.0,2.31,198,7,0.198932,USD,QUARANTINED,DRAFT,,2026-01-02T02:00:00+00:00,row_lkra3t0fsbad,hash_zdgsmwycpjbr2p,linkedin_20260102_02.csv,2026-01-02T02:39:00+00:00
li_acct_13,li_cg_31,li_camp_141,li_cre_2233,,2025-10-07T14:00:00+00:00,2025-10-07T15:00:00+00:00,Other,Feed,EVENT_AD,,,,,,,,95,2,0.041671,USD,ENRICHED,ACTIVE,,2025-10-07T14:00:00+00:00,row_crtrf4mncc6v,hash_0kcnrneqhl40sf,linkedin_20251007_14.csv,2025-10-07T14:18:00+00:00
li_acct_14,li_cg_73,li_camp_66,li_cre_1122,,2025-10-20T08:00:00+00:00,2025-10-20T09:00:00+00:00,Other,Right Rail,VIDEO,6.0,19.0,3.0,11.0,10.0,2.0,0.95,73,0,0.03679,PHP,QUARANTINED,ACTIVE,,2025-10-20T08:00:00+00:00,row_8d2nl9diyjj5,hash_jig79b4pvs3dof,linkedin_20251020_08.csv,2025-10-20T14:06:00+00:00
li_acct_3,,li_camp_109,li_cre_2001,,2025-10-17T11:00:00+00:00,2025-10-17T12:00:00+00:00,Mobile,Audience Network,EVENT_AD,,,,,,,,94,0,0.031226,PHP,VALIDATED,ACTIVE,,2025-10-17T13:00:00+00:00,row_gtf3xi0prntx,hash_2dq1yi3t3j00jp,linkedin_20251017_11.csv,2025-10-19T11:22:00+00:00
li_acct_2,li_cg_8,li_camp_65,li_cre_1164,li_sh_577,2025-12-22T12:00:00+00:00,2025-12-22T13:00:00+00:00,Desktop,Audience Network,SINGLE_IMAGE,,,,,,,,114,3,0.022831,USD,VALIDATED,ACTIVE,,2025-12-23T00:00:00+00:00,row_6rqo6d954scc,hash_f9z5q97vdkfvyu,linkedin_20251222_12.csv,2025-12-22T12:36:00+00:00
li_acct_13,li_cg_50,li_camp_99,li_cre_480,,2025-09-26T05:00:00+00:00,2025-09-26T06:00:00+00:00,Other,Audience Network,CAROUSEL,,,,,,,,191,3,0.106146,PHP,VALIDATED,LIMITED,,2025-09-26T07:00:00+00:00,row_e332utyhw4nl,hash_8osspl72hvzyci,linkedin_20250926_05.csv,2025-09-26T05:13:00+00:00
li_acct_9,li_cg_37,li_camp_69,li_cre_1007,,2025-12-08T11:00:00+00:00,2025-12-08T12:00:00+00:00,Moble,Right Rail,CAROUSEL,,,,,,,,91,1,0.006866,USD,VALIDATED,ACTIVE,,2025-12-09T11:00:00+00:00,row_9teluk7exdkm,hash_rn6vf86odfqu5v,linkedin_20251208_11.csv,2025-12-08T11:55:00+00:00
li_acct_19,li_cg_48,li_camp_105,li_cre_2397,,2025-11-25T05:00:00+00:00,2025-11-25T06:00:00+00:00,Other,Audience Network,CAROUSEL,,,,,,,,105,3,0.027404,PHP,VALIDATED,ACTIVE,,2025-11-25T07:00:00+00:00,row_l92warswo26d,hash_8xwohpn08u2n96,linkedin_20251125_05.csv,2025-11-25T17:47:00+00:00
li_acct_3,,li_camp_90,li_cre_1116,,2026-01-06T03:00:00+00:00,2026-01-06T04:00:00+00:00,Mobile,Feed,VIDEO,,38.0,14.0,4.0,20.0,6.0,14.09,246,284,0.32731,PHP,RECEIVED,LIMITED,,2026-01-07T03:00:00+00:00,row_x5ihbwp3r9ju,hash_xiggblow2jtbvs,linkedin_20260106_03.csv,2026-01-06T04:32:00+00:00
li_acct_5,li_cg_66,li_camp_16,li_cre_498,,2025-11-01T03:00:00+00:00,2025-11-01T04:00:00+00:00,Mobile,Audience Network,CAROUSEL,,,,,,,,292,6,0.454352,USD,VALIDATED,ACTIVE,,2025-11-01T03:00:00+00:00,row_gqpg5deodhhn,hash_qdiahoebz64zri,linkedin_20251101_03.csv,2025-11-01T05:11:00+00:00
li_acct_3,li_cg_33,li_camp_169,li_cre_2478,li_sh_813,2025-10-28T18:00:00+00:00,2025-10-28T19:00:00+00:00,Other,Audience Network,MESSAGE_AD,,,,,,,,80,4,0.038469,php,RECEIVED,PAUSED,,2025-10-28T18:00:00+00:00,row_prgd59zhaxpi,hash_6rokb2fgqyo16h,linkedin_20251028_18.csv,2025-10-29T18:24:00+00:00
li_acct_12,li_cg_15,li_camp_146,li_cre_198,li_sh_251,2025-12-11T15:00:00+00:00,2025-12-11T16:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,375,11,0.273625,SGD,VALIDATED,ACTIVE,,2025-12-12T15:00:00+00:00,row_kbujyzvrl7hf,hash_wg58ermh40wo5b,linkedin_20251211_15.csv,2025-12-12T03:43:00+00:00
li_acct_20,li_cg_69,li_camp_41,li_cre_97,,2025-12-12T04:00:00+00:00,2025-12-12T05:00:00+00:00,Mobile,Right Rail,SINGLE_IMAGE,,,,,,,,300,482,0.117273,USD,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-12-13T04:00:00+00:00,row_27gr7il9y82i,hash_lo5015iq7qk0j7,linkedin_20251212_04.csv,2025-12-12T05:43:00+00:00
li_acct_6,li_cg_1,li_camp_7,li_cre_1402,li_sh_617,2025-09-24T02:00:00+00:00,2025-09-24T03:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,60,7,0.020739,USD,PUBLISHED,ACTIVE,,2025-09-24T14:00:00+00:00,row_ufgc2w6li1dl,hash_8yczn7oaj9fytf,linkedin_20250924_02.csv,2025-09-24T03:56:00+00:00
li_acct_2,,li_camp_143,li_cre_1976,,2026-01-16T00:00:00+00:00,2026-01-16T01:00:00+00:00,Other,Feed,MESSAGE_AD,,,,,,,,45,2,0.027016,PHP,PUBLISHED,ACTIVE,,2026-01-16T12:00:00+00:00,row_kqfyydqd278m,hash_zryp1xe3s3c8c4,linkedin_20260116_00.csv,2026-01-16T06:20:00+00:00
li_acct_16,li_cg_18,li_camp_157,li_cre_1667,,2026-01-12T16:00:00+00:00,2026-01-12T17:00:00+00:00,Mobile,Feed,CAROUSEL,,,,,,,,39,1,0.004891,PHP,ENRICHED,ACTIVE,,2026-01-12T18:00:00+00:00,row_i0rx71klmlir,hash_y1qgqo7icctzjr,linkedin_20260112_16.csv,2026-01-12T18:55:00+00:00
li_acct_6,li_cg_68,li_camp_167,li_cre_2464,,2025-11-11T09:00:00+00:00,2025-11-11T10:00:00+00:00,Desktop,Right Rail,CAROUSEL,,,,,,,,130,2,0.037376,USD,ENRICHED,PAUSED,,2025-11-12T09:00:00+00:00,row_u581yi569dg5,hash_go43k0eeg535i0,linkedin_20251111_09.csv,2025-11-11T11:30:00+00:00
li_acct_14,li_cg_8,li_camp_90,li_cre_257,,2025-11-20T15:00:00+00:00,2025-11-20T16:00:00+00:00,Other,Feed,SINGLE_IMAGE,,,,,,,,107,6,0.145485,AUD,RECEIVED,ACTIVE,,2025-11-21T03:00:00+00:00,row_ylh9fwat9inb,hash_q3vm2l2mqkuzsn,linkedin_20251120_15.csv,2025-11-21T03:55:00+00:00
li_acct_16,li_cg_40,li_camp_89,li_cre_2146,,2025-12-20T13:00:00+00:00,2025-12-20T14:00:00+00:00,Desktop,Feed,MESSAGE_AD,,,,,,,,67,1,0.063282,PHP,VALIDATED,ACTIVE,,2025-12-21T13:00:00+00:00,row_bhao5ozlc9gl,hash_kucaiy8yj13z5p,linkedin_20251220_13.csv,2025-12-20T13:16:00+00:00
li_acct_7,,li_camp_21,li_cre_1160,li_sh_580,2025-11-01T14:00:00+00:00,2025-11-01T15:00:00+00:00,Moble,Audience Network,MESSAGE_AD,,,,,,,,98,3,0.106336,PHP,VALIDATED,PAUSED,,2025-11-01T16:00:00+00:00,row_06cv8jmy4vx3,hash_hu5tq78mr4z4gd,linkedin_20251101_14.csv,2025-11-01T20:10:00+00:00
li_acct_6,,li_camp_25,li_cre_2720,,2025-12-18T14:00:00+00:00,2025-12-18T15:00:00+00:00,Desktop,Audience Network,CAROUSEL,,,,,,,,105,1,0.022187,PHP,VALIDATED,ACTIVE,,2025-12-18T14:00:00+00:00,row_1uzlqmgqqek6,hash_u23prq3ze5zcys,linkedin_20251218_14.csv,2025-12-18T16:41:00+00:00
li_acct_13,li_cg_63,li_camp_180,li_cre_1973,li_sh_208,2025-12-30T00:00:00+00:00,2025-12-30T01:00:00+00:00,Other,Right Rail,VIDEO,12.0,7.0,5.0,0.0,0.0,3.0,5.67,45,2,0.011754,USD,PUBLISHED,ACTIVE,,2025-12-30T12:00:00+00:00,row_7zwvdot6ib2r,hash_o2ha8qc43nem6o,linkedin_20251230_00.csv,2025-12-30T06:56:00+00:00
li_acct_11,li_cg_29,li_camp_176,li_cre_2093,,2025-12-16T12:00:00+00:00,2025-12-16T13:00:00+00:00,Moble,Right Rail,CAROUSEL,,,,,,,,161,5,0.031712,PHP,VALIDATED,ACTIVE,,2025-12-17T12:00:00+00:00,row_ve3w5avhovvj,hash_rta7bvu7mpu8f7,linkedin_20251216_12.csv,2025-12-17T00:24:00+00:00
li_acct_5,li_cg_57,li_camp_174,li_cre_145,,2025-12-31T12:00:00+00:00,2025-12-31T13:00:00+00:00,Desktop,Audience Network,SINGLE_IMAGE,,,,,,,,313,12,0.175808,PHP,VALIDATED,PAUSED,,2025-12-31T12:00:00+00:00,row_15nrl4s0x2hn,hash_v9zqe77od6n48o,linkedin_20251231_12.csv,2025-12-31T12:00:00+00:00
li_acct_6,,li_camp_77,li_cre_2531,li_sh_289,2025-12-19T09:00:00+00:00,2025-12-19T10:00:00+00:00,Mobile,Audience Network,VIDEO,,50.0,17.0,12.0,9.0,28.0,23.99,128,1,0.02235,USD,VALIDATED,ACTIVE,,2025-12-19T11:00:00+00:00,row_thzbfhgpeplh,hash_4jpzslu1o92l48,linkedin_20251219_09.csv,2025-12-19T21:38:00+00:00
li_acct_10,li_cg_42,li_camp_77,li_cre_944,li_sh_594,2025-10-19T21:00:00+00:00,2025-10-19T22:00:00+00:00,Desktop,Audience Network,SINGLE_IMAGE,,,,,,,,279,5,0.276506,SGD,PUBLISHED,ACTIVE,,2025-10-20T09:00:00+00:00,row_50x5ah3098bg,hash_7vo24rdh173msq,linkedin_20251019_21.csv,2025-10-21T21:10:00+00:00
li_acct_8,li_cg_9,li_camp_57,li_cre_1952,,2026-01-13T08:00:00+00:00,2026-01-13T09:00:00+00:00,Mobile,Audience Network,CAROUSEL,,,,,,,,126,3,0.033391,PHP,ENRICHED,DISAPPROVED,,2026-01-13T08:00:00+00:00,row_oecwrulnw45z,hash_b6ue9aqjg55uhr,linkedin_20260113_08.csv,2026-01-13T08:07:00+00:00
li_acct_16,li_cg_76,li_camp_3,li_cre_1304,,2025-11-15T00:00:00+00:00,2025-11-15T01:00:00+00:00,Mobile,Audience Network,CAROUSEL,,,,,,,,56,1,0.011993,USD,ENRICHED,ACTIVE,,2025-11-15T02:00:00+00:00,row_ndjn4bpyt5bq,hash_rbfupznqegqwdy,linkedin_20251115_00.csv,2025-11-15T01:44:00+00:00
li_acct_5,li_cg_55,li_camp_159,li_cre_1936,,2025-12-22T17:00:00+00:00,2025-12-22T18:00:00+00:00,Other,Feed,VIDEO,90.0,23.0,12.0,10.0,14.0,18.0,42.02,73,3,0.059112,AUD,VALIDATED,ACTIVE,,2025-12-23T17:00:00+00:00,row_0zp8cggkthzb,hash_5xcliis34wakcr,linkedin_20251222_17.csv,2025-12-22T17:13:00+00:00
li_acct_9,li_cg_37,li_camp_10,li_cre_1685,li_sh_774,2025-09-26T05:00:00+00:00,2025-09-26T06:00:00+00:00,Other,Right Rail,EVENT_AD,,,,,,,,256,17,0.17629,USD,PUBLISHED,ACTIVE,,2025-09-26T17:00:00+00:00,row_z45iqamm5sqf,hash_9s4xgmt2k4vvjb,linkedin_20250926_05.csv,2025-09-26T05:34:00+00:00
li_acct_10,li_cg_61,li_camp_36,li_cre_1604,,2025-09-26T08:00:00+00:00,2025-09-26T09:00:00+00:00,Mobile,Audience Network,VIDEO,,26.0,14.0,12.0,6.0,0.0,3.88,135,4,0.069606,usd,ENRICHED,ACTIVE,,2025-09-26T08:00:00+00:00,row_jlpt5pqxkukc,hash_rkfeof1h5neudt,linkedin_20250926_08.csv,2025-09-26T10:27:00+00:00
li_acct_2,li_cg_44,li_camp_168,li_cre_1882,li_sh_834,2026-01-07T01:00:00+00:00,2026-01-07T02:00:00+00:00,Desktop,Audience Network,CAROUSEL,,,,,,,,440,16,0.558455,PHP,ENRICHED,ACTIVE,,2026-01-07T01:00:00+00:00,row_muweam9pa4iu,hash_atjgbt5utkf6tn,linkedin_20260107_01.csv,2026-01-07T01:12:00+00:00
li_acct_12,li_cg_44,li_camp_137,li_cre_388,,2025-10-16T20:00:00+00:00,2025-10-16T21:00:00+00:00,Desktop,Right Rail,EVENT_AD,,,,,,,,76,8,0.138815,USD,RECEIVED,ACTIVE,,2025-10-17T20:00:00+00:00,row_922xaxx3alxt,hash_my0uvaun7uj1wk,linkedin_20251016_20.csv,2025-10-16T21:26:00+00:00
li_acct_19,li_cg_34,li_camp_171,li_cre_847,,2025-10-17T17:00:00+00:00,2025-10-17T18:00:00+00:00,Moble,Feed,VIDEO,,24.0,21.0,7.0,8.0,3.0,4.87,155,10,0.323056,PHP,ENRICHED,LIMITED,,2025-10-18T05:00:00+00:00,row_8wvq7kx1pct8,hash_awtkhh8s27jd3y,linkedin_20251017_17.csv,2025-10-19T17:47:00+00:00
li_acct_20,,li_camp_98,li_cre_1600,li_sh_120,2025-10-19T11:00:00+00:00,2025-10-19T12:00:00+00:00,Desktop,Right Rail,CAROUSEL,,,,,,,,482,16,0.328931,USD,PUBLISHED,ACTIVE,,2025-10-19T23:00:00+00:00,row_zzyxqahr40nk,hash_hrtnlond9zhisl,linkedin_20251019_11.csv,2025-10-19T13:40:00+00:00
li_acct_1,,li_camp_5,li_cre_2276,,2025-10-07T09:00:00+00:00,2025-10-07T10:00:00+00:00,Moble,Right Rail,SINGLE_IMAGE,,,,,,,,131,4,0.037656,USD,VALIDATED,ACTIVE,,2025-10-07T21:00:00+00:00,row_8h3qqjhxosj9,hash_0gmh19phs99kfp,linkedin_20251007_09.csv,2025-10-07T11:26:00+00:00
li_acct_8,li_cg_60,li_camp_168,li_cre_2584,,2025-12-02T20:00:00+00:00,2025-12-02T21:00:00+00:00,Moble,Right Rail,SINGLE_IMAGE,,,,,,,,156,2,0.100492,PHP,VALIDATED,DRAFT,,2025-12-02T22:00:00+00:00,row_3fz90pcg98cw,hash_zezqzwixp4hcrz,linkedin_20251202_20.csv,2025-12-02T22:42:00+00:00
li_acct_15,li_cg_28,li_camp_37,li_cre_2089,,2025-09-21T02:00:00+00:00,2025-09-21T03:00:00+00:00,Mobile,Feed,MESSAGE_AD,,,,,,,,371,11,0.251674,PHP,VALIDATED,ACTIVE,,2025-09-22T02:00:00+00:00,row_vy3r0gv3rc3f,hash_52dd41n76hiwqp,linkedin_20250921_02.csv,2025-09-21T04:03:00+00:00
li_acct_13,li_cg_7,li_camp_179,li_cre_2692,,2025-10-11T22:00:00+00:00,2025-10-11T23:00:00+00:00,Mobile,Right Rail,SINGLE_IMAGE,,,,,,,,106,10,0.145155,AUD,ENRICHED,ACTIVE,,2025-10-12T10:00:00+00:00,row_a6fp2b6klrj5,hash_z819erb2xwbzm9,linkedin_20251011_22.csv,2025-10-11T22:08:00+00:00
li_acct_1,li_cg_27,li_camp_111,li_cre_685,li_sh_427,2025-09-25T10:00:00+00:00,2025-09-25T11:00:00+00:00,Other,Feed,EVENT_AD,,,,,,,,203,7,0.300678,PHP,ENRICHED,ACTIVE,,2025-09-26T10:00:00+00:00,row_coq1w8rh2zr7,hash_10wnwwxxoaksql,linkedin_20250925_10.csv,2025-09-25T11:58:00+00:00
li_acct_6,li_cg_27,li_camp_72,li_cre_523,,2026-01-09T07:00:00+00:00,2026-01-09T08:00:00+00:00,Mobile,Audience Network,SINGLE_IMAGE,,,,,,,,140,5,0.178675,SGD,ENRICHED,ACTIVE,,2026-01-10T07:00:00+00:00,row_kswox1ef1zz1,hash_xlhn6hpe5imxmu,linkedin_20260109_07.csv,2026-01-10T07:42:00+00:00
li_acct_6,li_cg_14,li_camp_111,li_cre_1182,,2025-10-21T07:00:00+00:00,2025-10-21T08:00:00+00:00,Moble,Right Rail,CAROUSEL,,,,,,,,114,2,0.07408,USD,PUBLISHED,ACTIVE,,2025-10-21T09:00:00+00:00,row_kgm787bsquwf,hash_zsgtlhgcvgs31b,linkedin_20251021_07.csv,2025-10-21T09:09:00+00:00
li_acct_16,li_cg_3,li_camp_177,li_cre_1293,,2025-10-28T19:00:00+00:00,2025-10-28T20:00:00+00:00,Mobile,Audience Network,VIDEO,60.0,18.0,8.0,3.0,8.0,4.0,20.8,89,1,0.016211,USD,PUBLISHED,ACTIVE,,2025-10-28T19:00:00+00:00,row_hkh33cb7ztgx,hash_um82e9f0hvho5q,linkedin_20251028_19.csv,2025-10-28T19:22:00+00:00
li_acct_7,li_cg_21,li_camp_151,li_cre_2277,li_sh_494,2025-11-09T12:00:00+00:00,2025-11-09T13:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,128,1,0.032837,SGD,PUBLISHED,ACTIVE,,2025-11-09T12:00:00+00:00,row_7nnv024ssz2f,hash_dlau5sd68bdjhh,linkedin_20251109_12.csv,2025-11-10T12:29:00+00:00
li_acct_18,li_cg_70,li_camp_56,li_cre_1492,li_sh_817,2025-12-04T18:00:00+00:00,2025-12-04T19:00:00+00:00,Moble,Right Rail,CAROUSEL,,,,,,,,76,0,0.036279,PHP,PUBLISHED,ACTIVE,,2025-12-05T18:00:00+00:00,row_ayuebx38yfll,hash_ixwi7ysnslca23,linkedin_20251204_18.csv,2025-12-06T18:08:00+00:00
li_acct_20,,li_camp_27,li_cre_1555,,2025-10-11T10:00:00+00:00,2025-10-11T11:00:00+00:00,Desktop,Audience Network,MESSAGE_AD,,,,,,,,159,9,0.031696,USD,PUBLISHED,LIMITED,,2025-10-11T12:00:00+00:00,row_clarsal7sib3,hash_jskd3a0mwb6ziw,linkedin_20251011_10.csv,2025-10-11T16:40:00+00:00
li_acct_12,li_cg_46,li_camp_70,li_cre_1410,li_sh_597,2025-12-18T13:00:00+00:00,2025-12-18T14:00:00+00:00,Moble,Feed,MESSAGE_AD,,,,,,,,108,3,0.015533,EUR,VALIDATED,ACTIVE,,2025-12-18T15:00:00+00:00,row_c5l2825vbmqw,hash_e2fo3ggb9vzt0k,linkedin_20251218_13.csv,2025-12-19T01:52:00+00:00
li_acct_16,li_cg_48,li_camp_3,li_cre_1821,,2026-01-04T13:00:00+00:00,2026-01-04T14:00:00+00:00,Mobile,Audience Network,MESSAGE_AD,,,,,,,,276,2,0.147105,PHP,VALIDATED,PAUSED,,2026-01-04T15:00:00+00:00,row_nezomqwpbft3,hash_pwcjebompneh78,linkedin_20260104_13.csv,2026-01-04T13:12:00+00:00
li_acct_13,li_cg_3,li_camp_122,li_cre_1000,,2025-11-16T17:00:00+00:00,2025-11-16T18:00:00+00:00,Moble,Feed,VIDEO,20.0,12.0,5.0,6.0,5.0,7.0,16.51,234,4,0.225705,USD,PUBLISHED,ACTIVE,,2025-11-17T05:00:00+00:00,row_t47glc6c5ko5,hash_9qcme6g0v54knd,linkedin_20251116_17.csv,2025-11-16T23:37:00+00:00
li_acct_1,li_cg_80,li_camp_122,li_cre_2143,,2026-01-10T17:00:00+00:00,2026-01-10T18:00:00+00:00,Other,Audience Network,EVENT_AD,,,,,,,,218,14,0.368631,PHP,ENRICHED,ACTIVE,,2026-01-11T05:00:00+00:00,row_dddz0i6yheta,hash_5noixm8w7wxdt5,linkedin_20260110_17.csv,2026-01-10T18:51:00+00:00
li_acct_18,li_cg_37,li_camp_24,li_cre_1713,,2026-01-02T10:00:00+00:00,2026-01-02T11:00:00+00:00,Moble,Right Rail,MESSAGE_AD,,,,,,,,251,17,0.200781,USD,VALIDATED,ACTIVE,,2026-01-03T10:00:00+00:00,row_tyhaeti5lct6,hash_lkr5qqh6e4zbs5,linkedin_20260102_10.csv,2026-01-04T10:20:00+00:00
li_acct_5,,li_camp_46,li_cre_474,,2025-10-26T09:00:00+00:00,2025-10-26T10:00:00+00:00,Desktop,Right Rail,MESSAGE_AD,,,,,,,,102,0,0.117807,PHP,ENRICHED,LIMITED,,2025-10-26T21:00:00+00:00,row_5vr2cjw5wpqc,hash_vhuqsj7qsw2smq,linkedin_20251026_09.csv,2025-10-26T09:35:00+00:00
li_acct_2,li_cg_7,li_camp_173,li_cre_533,,2026-01-16T09:00:00+00:00,2026-01-16T10:00:00+00:00,Moble,Audience Network,MESSAGE_AD,,,,,,,,45,1,0.035071,USD,VALIDATED,ACTIVE,,2026-01-16T11:00:00+00:00,row_8cibi8tofyu7,hash_m50ofa4fw4cwwf,linkedin_20260116_09.csv,2026-01-18T09:16:00+00:00
li_acct_4,li_cg_27,li_camp_43,li_cre_1258,,2026-01-15T09:00:00+00:00,2026-01-15T10:00:00+00:00,Moble,Audience Network,VIDEO,45.0,3.0,1.0,1.0,1.0,0.0,8.43,51,0,0.019647,USD,VALIDATED,ACTIVE,,2026-01-15T21:00:00+00:00,row_ha8iuhpwwcig,hash_q0b42upy8vv2ep,linkedin_20260115_09.csv,2026-01-15T15:46:00+00:00
li_acct_2,,li_camp_74,li_cre_2574,,2025-11-21T06:00:00+00:00,2025-11-21T07:00:00+00:00,Mobile,Audience Network,MESSAGE_AD,,,,,,,,111,9,0.099941,PHP,VALIDATED,ACTIVE,,2025-11-21T06:00:00+00:00,row_yl6aei0pvnth,hash_wy2b3qk7zgxzn0,linkedin_20251121_06.csv,2025-11-21T18:06:00+00:00
li_acct_16,li_cg_76,li_camp_161,li_cre_2507,,2025-10-05T11:00:00+00:00,2025-10-05T12:00:00+00:00,Mobile,Right Rail,VIDEO,8.0,19.0,15.0,7.0,3.0,5.0,2.18,78,3,0.09775,AUD,ENRICHED,DRAFT,,2025-10-05T23:00:00+00:00,row_lwscc4ee0dvz,hash_oi5yir1075yhmb,linkedin_20251005_11.csv,2025-10-05T13:07:00+00:00
li_acct_7,li_cg_79,li_camp_30,li_cre_2395,,2025-12-23T16:00:00+00:00,2025-12-23T17:00:00+00:00,Mobile,Feed,MESSAGE_AD,,,,,,,,64,1,0.028933,PHP,VALIDATED,LIMITED,,2025-12-23T16:00:00+00:00,row_hnwth0o00ijb,hash_g4fkgfl8vc8a27,linkedin_20251223_16.csv,2025-12-23T16:21:00+00:00
li_acct_20,li_cg_25,li_camp_161,li_cre_884,,2025-12-21T11:00:00+00:00,2025-12-21T12:00:00+00:00,Mobile,Audience Network,EVENT_AD,,,,,,,,366,0,0.362057,PHP,VALIDATED,ACTIVE,,2025-12-21T23:00:00+00:00,row_bya1y2p8k5dy,hash_pjd0vvpqne2973,linkedin_20251221_11.csv,2025-12-21T23:41:00+00:00
li_acct_7,,li_camp_63,li_cre_2519,li_sh_516,2025-11-04T15:00:00+00:00,2025-11-04T16:00:00+00:00,Desktop,Feed,CAROUSEL,,,,,,,,201,6,0.067641,USD,VALIDATED,ACTIVE,,2025-11-04T15:00:00+00:00,row_vo5m4ylri1tf,hash_thy2ukgifecdpb,linkedin_20251104_15.csv,2025-11-05T15:46:00+00:00
li_acct_1,li_cg_16,li_camp_33,li_cre_2560,li_sh_714,2025-11-11T15:00:00+00:00,2025-11-11T16:00:00+00:00,Moble,Right Rail,SINGLE_IMAGE,,,,,,,,174,2,0.125801,SGD,VALIDATED,ACTIVE,,2025-11-12T03:00:00+00:00,row_gq2ct6mx1tok,hash_arijjtqkxsahby,linkedin_20251111_15.csv,2025-11-12T15:44:00+00:00
li_acct_5,li_cg_26,li_camp_137,li_cre_801,,2025-10-26T16:00:00+00:00,2025-10-26T17:00:00+00:00,Other,Audience Network,CAROUSEL,,,,,,,,75,6,0.007869,PHP,VALIDATED,DISAPPROVED,,2025-10-26T16:00:00+00:00,row_ettdz8v6kd2w,hash_aoa0ua7deqnuf6,linkedin_20251026_16.csv,2025-10-26T17:52:00+00:00
