advertiser_account_id,campaign_id,line_item_id,promoted_tweet_id,media_id,hourly_timestamp_utc,device,placement,media_type,video_length,q25,q50,q75,q100,impressions,clicks,engagements,billed_charge_local_micro,currency_code,pipe_status,entity_status,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
x_acct_6,x_camp_181,x_line_164,x_tweet_1104,,2025-10-06T09:00:00+00:00,Android,profile,VID,30,18.0,11.0,19.0,2.0,115,7,8,327398,USD,RCV,LIMITED,,2025-10-06T15:00:00+00:00,row_humhogyx5jsc,hash_hxlt7rlpj4ffc9,x_20251006_09.csv,2025-10-06T09:32:00+00:00
x_acct_10,x_camp_34,x_line_29,,x_media_2468,2025-11-22T21:00:00+00:00,Web,timeline,TEXT,,,,,,39,1,5,66726,USD,VAL,ACTIVE,,2025-11-22T21:00:00+00:00,row_m84uxox2loux,hash_6guons9tabo8fz,x_20251122_21.csv,2025-11-22T22:14:00+00:00
x_acct_16,x_camp_176,x_line_462,x_tweet_1311,x_media_2364,2025-12-28T23:00:00+00:00,Other,profile,VIDEO,20,31.0,13.0,8.0,4.0,259,4,14,105923,USD,VAL,ARCHIVED,,2025-12-28T23:00:00+00:00,row_u8c3yuzm2hc4,hash_s30cuip1jbx6z6,x_20251228_23.csv,2025-12-29T23:07:00+00:00
x_acct_12,x_camp_126,x_line_386,x_tweet_1617,x_media_2110,2025-12-21T08:00:00+00:00,Andriod,timeline,IMAGE,,,,,,184,2,3,16954,USD,PUB,ACTIVE,,2025-12-22T08:00:00+00:00,row_edjimi4dext8,hash_7ylti9k0i217z9,x_20251221_08.csv,2025-12-21T20:51:00+00:00
x_acct_10,x_camp_64,x_line_100,,x_media_3406,2025-12-23T09:00:00+00:00,Android,timeline,IMAGE,,,,,,242,5,50,-91398,usd,VAL,PAUSED,,2025-12-23T09:00:00+00:00,row_p920raredmdj,hash_0yunt75qb0ssj4,x_20251223_09.csv,2025-12-23T10:13:00+00:00
x_acct_20,x_camp_134,x_line_402,x_tweet_68,x_media_325,2025-11-26T14:00:00+00:00,Android,profile,VIDEO,90,18.0,29.0,23.0,7.0,127,263,1,40677,USD,QRN,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-11-27T14:00:00+00:00,row_1pf5n0xqy1qc,hash_4pylj11glzr4y2,x_20251126_14.csv,2025-11-27T02:43:00+00:00
x_acct_16,x_camp_92,x_line_143,x_tweet_574,,2026-01-15T17:00:00+00:00,Andriod,profile,VIDEO,,13.0,28.0,13.0,10.0,108,2,8,-181927,USD,QRN,PAUSED,MISSING_VIDEO_DURATION,2026-01-16T17:00:00+00:00,row_bgg7rsg0oc9r,hash_5wsa38wmjexyio,x_20260115_17.csv,2026-01-16T17:51:00+00:00
x_acct_6,x_camp_54,x_line_555,x_tweet_2157,x_media_1735,2025-11-22T12:00:00+00:00,Other,timeline,IMAGE,,,,,,68,2,5,38087,USD,RCV,ACTIVE,,2025-11-22T12:00:00+00:00,row_mdzpjmmtonmo,hash_w6zgrkzo4v2i8m,x_20251122_12.csv,2025-11-22T18:19:00+00:00
x_acct_7,x_camp_140,x_line_692,x_tweet_870,x_media_2883,2025-12-28T05:00:00+00:00,Andriod,search,GIF,,,,,,66,8,4,39231,USD ,ENR,ARCHIVED,,2025-12-29T05:00:00+00:00,row_w30c34j5mjle,hash_oq38inflcepig9,x_20251228_05.csv,2025-12-28T11:25:00+00:00
x_acct_10,x_camp_194,x_line_553,x_tweet_2590,,2025-11-27T05:00:00+00:00,Andriod,search,GIF,,,,,,231,16,8,139517,USD,ENR,PAUSED,,2025-11-27T05:00:00+00:00,row_yym3yibct33y,hash_aytscrjvaunagd,x_20251127_05.csv,2025-11-27T07:03:00+00:00
x_acct_16,x_camp_47,x_line_187,x_tweet_1610,x_media_1239,2026-01-06T22:00:00+00:00,Other,timeline,GIF,,,,,,165,13,9,93455,USD,PUB,ACTIVE,,2026-01-07T22:00:00+00:00,row_8q9dk6cb8zsw,hash_vjjcal48x94bq0,x_20260106_22.csv,2026-01-06T22:48:00+00:00
x_acct_17,x_camp_146,x_line_498,x_tweet_93,x_media_2031,2025-11-09T13:00:00+00:00,Andriod,search,GIF,,,,,,66,3,0,103907,USD,RCV,DISAPPROVED,,2025-11-09T13:00:00+00:00,row_dyl3rjxwn77v,hash_s0205e4nwx7z5k,x_20251109_13.csv,2025-11-09T13:24:00+00:00
x_acct_9,x_camp_5,x_line_610,,x_media_71,2026-01-14T09:00:00+00:00,Web,profile,VIDEO,,16.0,12.0,24.0,15.0,131,1,44,133005,USD,RCV,PAUSED,,2026-01-14T15:00:00+00:00,row_633jh53655zy,hash_bntgfz5w7qsugz,x_20260114_09.csv,2026-01-14T15:59:00+00:00
x_acct_9,x_camp_75,x_line_458,x_tweet_1822,x_media_1292,2026-01-02T16:00:00+00:00,Web,timeline,VID,15,5.0,12.0,18.0,7.0,83,5,35,23157,USD,VAL,ACTIVE,,2026-01-02T22:00:00+00:00,row_s06xgqukgose,hash_q61zlu7j4ok7dl,x_20260102_16.csv,2026-01-04T16:49:00+00:00
x_acct_10,x_camp_30,x_line_186,,x_media_1460,2025-09-19T16:00:00+00:00,iOS,profile,GIF,,,,,,67,2,9,42268,USD,VAL,ACTIVE,,2025-09-19T22:00:00+00:00,row_s04oqb5q7vqf,hash_dvnls3uzcxz0kt,x_20250919_16.csv,2025-09-19T18:57:00+00:00
x_acct_12,x_camp_161,x_line_695,x_tweet_1500,x_media_1925,2025-11-30T10:00:00+00:00,Web,search,IMAGE,,,,,,174,13,14,145950,USD,PUB,ACTIVE,,2025-11-30T10:00:00+00:00,row_x0wwikaxmow4,hash_5rebstqd61kc3c,x_20251130_10.csv,2025-11-30T11:25:00+00:00
x_acct_17,x_camp_216,x_line_467,x_tweet_2346,x_media_476,2025-12-06T13:00:00+00:00,iOS,profile,IMAGE,,,,,,637,31,30,264749,USD,PUB,LIMITED,,2025-12-06T19:00:00+00:00,row_01urexlsg1fl,hash_ziuwi0oeopxasi,x_20251206_13.csv,2025-12-06T19:11:00+00:00
x_acct_12,x_camp_95,x_line_676,,,2025-10-20T01:00:00+00:00,Web,profile,VID,45,12.0,6.0,8.0,10.0,66,1,9,55346,USD,ENR,DRAFT,,2025-10-20T07:00:00+00:00,row_feb6yvl62ri3,hash_t86g6qcn9w66gb,x_20251020_01.csv,2025-10-21T01:51:00+00:00
x_acct_15,x_camp_4,x_line_550,,x_media_341,2025-12-16T04:00:00+00:00,Web,timeline,GIF,,,,,,167,25,21,135456,USD,ENR,DRAFT,,2025-12-17T04:00:00+00:00,row_3o0uke6yjeyl,hash_eqmf1dotpy6k0k,x_20251216_04.csv,2025-12-16T06:06:00+00:00
x_acct_16,x_camp_82,x_line_632,x_tweet_1874,x_media_3449,2025-11-13T14:00:00+00:00,Web,timeline,VID,15,7.0,2.0,4.0,4.0,52,1,3,26229,USD,RCV,ACTIVE,,2025-11-13T20:00:00+00:00,row_ix86jgh3mfsa,hash_rswx3jn6s7fsdb,x_20251113_14.csv,2025-11-14T14:31:00+00:00
x_acct_9,x_camp_177,x_line_231,,,2025-11-22T03:00:00+00:00,Android,search,GIF,,,,,,326,520,5,165252,USD,QRN,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-11-22T03:00:00+00:00,row_n2l31g2miu2z,hash_z9x4ocqxlxi24q,x_20251122_03.csv,2025-11-22T09:59:00+00:00
x_acct_18,x_camp_45,x_line_104,x_tweet_1848,x_media_1343,2025-11-02T07:00:00+00:00,Andriod,timeline,GIF,,,,,,180,5,28,101937,USD,PUB,ACTIVE,,2025-11-02T07:00:00+00:00,row_5a7v6nog6q42,hash_vfj27jxckkbf5e,x_20251102_07.csv,2025-11-02T07:49:00+00:00
x_acct_15,x_camp_193,x_line_333,x_tweet_2202,,2026-01-03T15:00:00+00:00,Android,profile,IMAGE,,,,,,47,3,4,78061,USD,QRN,ACTIVE,,2026-01-04T15:00:00+00:00,row_10uf7axkqcmg,hash_ps717y82rbxd8o,x_20260103_15.csv,2026-01-03T15:26:00+00:00
x_acct_9,x_camp_218,x_line_651,x_tweet_1939,,2025-09-26T10:00:00+00:00,Web,profile,VIDEO,45,6.0,1.0,3.0,2.0,74,1,17,150478,USD,QRN,ARCHIVED,,2025-09-27T10:00:00+00:00,row_3enoe1mckopu,hash_zauaeg7neo0dp9,x_20250926_10.csv,2025-09-26T12:51:00+00:00
x_acct_4,x_camp_151,x_line_594,x_tweet_2463,x_media_3554,2025-11-07T20:00:00+00:00,iOS,search,GIF,,,,,,798,11,45,728981,USD,VAL,ACTIVE,,2025-11-08T02:00:00+00:00,row_dzkdsnjxc1n7,hash_xtvhartowqgnor,x_20251107_20.csv,2025-11-09T20:46:00+00:00
x_acct_18,x_camp_118,x_line_33,,x_media_1096,2025-12-25T05:00:00+00:00,Andriod,search,IMAGE,,,,,,217,12,4,52279,USD,VAL,ACTIVE,,2025-12-26T05:00:00+00:00,row_kadscyudxgb8,hash_sknxekn6ek6u26,x_20251225_05.csv,2025-12-25T17:26:00+00:00
x_acct_6,x_camp_65,x_line_270,x_tweet_2176,x_media_2246,2025-10-14T06:00:00+00:00,Android,timeline,GIF,,,,,,156,10,8,121913,USD,RCV,ACTIVE,,2025-10-14T12:00:00+00:00,row_wbcezzjeuh21,hash_7xwb1y427lx2ge,x_20251014_06.csv,2025-10-15T06:21:00+00:00
x_acct_19,x_camp_29,x_line_157,x_tweet_874,x_media_1803,2025-10-28T20:00:00+00:00,Web,search,VID,90,1.0,0.0,0.0,0.0,46,2,9,17905,USD,PUB,DRAFT,,2025-10-29T02:00:00+00:00,row_uf8k1z3cypzi,hash_w0xoqe2v9aq5rs,x_20251028_20.csv,2025-10-29T08:10:00+00:00
x_acct_18,x_camp_35,x_line_611,x_tweet_775,x_media_833,2025-10-06T04:00:00+00:00,iOS,search,TEXT,,,,,,72,2,7,90895,USD,PUB,ACTIVE,,2025-10-07T04:00:00+00:00,row_4rpuaznpqi0k,hash_sg8tcgkss66jss,x_20251006_04.csv,2025-10-08T04:12:00+00:00
x_acct_7,x_camp_128,x_line_134,x_tweet_767,x_media_1279,2025-12-12T01:00:00+00:00,iOS,search,VIDEO,20,104.0,84.0,12.0,43.0,492,23,72,170387,USD,PUB,PAUSED,,2025-12-12T07:00:00+00:00,row_tn4ctknk0gdo,hash_lulixpcvejja77,x_20251212_01.csv,2025-12-13T01:54:00+00:00
x_acct_1,x_camp_170,x_line_391,,,2025-11-05T19:00:00+00:00,Andriod,search,VID,8,27.0,24.0,13.0,9.0,318,14,20,194536,USD,ENR,ACTIVE,,2025-11-05T19:00:00+00:00,row_va6sh5hhv7gk,hash_te0fq9ylqfwv4k,x_20251105_19.csv,2025-11-06T19:31:00+00:00
x_acct_18,x_camp_179,x_line_209,x_tweet_632,x_media_3541,2026-01-12T20:00:00+00:00,Other,timeline,VIDEO,10,3.0,1.0,2.0,1.0,72,2,10,13802,USD,VAL,PAUSED,,2026-01-12T20:00:00+00:00,row_7g6x8ywnwyln,hash_70ei4stgrnn9n8,x_20260112_20.csv,2026-01-14T20:49:00+00:00
x_acct_1,x_camp_109,x_line_649,x_tweet_1821,,2025-12-23T10:00:00+00:00,iOS,profile,GIF,,,,,,632,41,74,-241860,USD,RCV,LIMITED,,2025-12-24T10:00:00+00:00,row_u9bq8f8e4poe,hash_x5h5ff0ek2u7rk,x_20251223_10.csv,2025-12-23T10:10:00+00:00
x_acct_13,x_camp_46,x_line_395,x_tweet_1220,x_media_2900,2025-11-03T09:00:00+00:00,Other,profile,GIF,,,,,,134,12,14,-10834,USD,VAL,ACTIVE,,2025-11-03T09:00:00+00:00,row_kdj3b32j326w,hash_k26qnzm5jmyqjs,x_20251103_09.csv,2025-11-04T09:55:00+00:00
x_acct_1,x_camp_59,x_line_494,x_tweet_1675,x_media_2158,2025-12-02T11:00:00+00:00,Other,search,IMAGE,,,,,,110,4,11,59148,USD,RCV,ACTIVE,,2025-12-03T11:00:00+00:00,row_vn88tkr2me8d,hash_zwpqciadgn4yjp,x_20251202_11.csv,2025-12-02T23:03:00+00:00
x_acct_1,x_camp_61,x_line_302,,,2025-10-16T10:00:00+00:00,Web,profile,IMAGE,,,,,,93,3,9,70659,USD,ENR,ACTIVE,,2025-10-16T10:00:00+00:00,row_kf8zzb2a93cg,hash_zyq6xuxxprxlt8,x_20251016_10.csv,2025-10-18T10:52:00+00:00
x_acct_14,x_camp_86,x_line_668,x_tweet_697,x_media_1907,2025-11-06T10:00:00+00:00,Web,search,VIDEO,15,25.0,13.0,11.0,3.0,149,3,14,160579,USD,ENR,ARCHIVED,,2025-11-06T16:00:00+00:00,row_xtz6qk7p9a3e,hash_iiuag2xzg80w3z,x_20251106_10.csv,2025-11-06T10:06:00+00:00
x_acct_14,x_camp_67,x_line_455,x_tweet_2388,x_media_1036,2025-11-21T13:00:00+00:00,iOS,profile,GIF,,,,,,66,0,6,42205,USD,ENR,ACTIVE,,2025-11-22T13:00:00+00:00,row_tq5mnerhbthj,hash_tsjmumlp6t61rw,x_20251121_13.csv,2025-11-21T14:50:00+00:00
x_acct_5,x_camp_42,x_line_450,x_tweet_328,,2025-10-30T05:00:00+00:00,iOS,profile,GIF,,,,,,136,3,30,57016,USD,PUB,DISAPPROVED,,2025-10-30T05:00:00+00:00,row_ytjwdve0916u,hash_f3ibpyxe4uvk6u,x_20251030_05.csv,2025-10-30T17:53:00+00:00
x_acct_16,x_camp_202,x_line_190,x_tweet_2324,x_media_660,2025-11-24T03:00:00+00:00,Android,timeline,GIF,,,,,,228,5,19,83851,USD,ENR,ACTIVE,,2025-11-24T09:00:00+00:00,row_dx2dbhint9mb,hash_xv46leefz9gh8k,x_20251124_03.csv,2025-11-24T03:10:00+00:00
x_acct_12,x_camp_83,x_line_594,,x_media_35,2025-10-31T22:00:00+00:00,Web,search,IMAGE,,,,,,208,4,74,334061,USD,PUB,ACTIVE,,2025-11-01T22:00:00+00:00,row_4kpbhec3atzs,hash_w9ctncpfxydfnw,x_20251031_22.csv,2025-10-31T23:51:00+00:00
x_acct_2,x_camp_174,x_line_602,,x_media_3472,2025-10-17T14:00:00+00:00,Andriod,timeline,VID,60,39.0,3.0,6.0,18.0,193,2,6,183645,USD,ENR,ACTIVE,,2025-10-18T14:00:00+00:00,row_ykii9yjb3yey,hash_0z95eqq8v13a6i,x_20251017_14.csv,2025-10-18T14:33:00+00:00
x_acct_13,x_camp_49,x_line_73,x_tweet_94,x_media_1205,2025-10-16T04:00:00+00:00,iOS,profile,GIF,,,,,,173,11,10,38056,USD,VAL,ACTIVE,,2025-10-17T04:00:00+00:00,row_zy02dpmho4qk,hash_ijon6q34uc8t1s,x_20251016_04.csv,2025-10-16T16:25:00+00:00
x_acct_16,x_camp_51,x_line_366,x_tweet_2271,,2025-10-28T02:00:00+00:00,Web,timeline,VID,30,12.0,3.0,9.0,8.0,187,12,24,25272,USD,ENR,ACTIVE,,2025-10-28T02:00:00+00:00,row_pl26f5m38zzm,hash_glt54jb7ex93jd,x_20251028_02.csv,2025-10-29T02:51:00+00:00
x_acct_6,x_camp_121,x_line_681,x_tweet_142,x_media_1859,2025-10-17T21:00:00+00:00,Web,profile,IMAGE,,,,,,235,4,87,32490,USD,ENR,ACTIVE,,2025-10-18T21:00:00+00:00,row_pzkr5ddihyaq,hash_2uj74akysumv92,x_20251017_21.csv,2025-10-18T03:33:00+00:00
x_acct_11,x_camp_202,x_line_246,x_tweet_739,x_media_3350,2026-01-03T22:00:00+00:00,iOS,profile,GIF,,,,,,65,6,8,32812,USD,VAL,ACTIVE,,2026-01-03T22:00:00+00:00,row_8msa2w3a1l21,hash_6ny2zwlw1ii8gb,x_20260103_22.csv,2026-01-04T22:39:00+00:00
x_acct_11,x_camp_146,x_line_303,x_tweet_2300,x_media_3080,2025-11-22T14:00:00+00:00,Other,search,VID,45,20.0,20.0,42.0,12.0,210,6,4,37696,USD,ENR,ACTIVE,,2025-11-22T20:00:00+00:00,row_iuam4im6qfwv,hash_6xf2ob5z7dva24,x_20251122_14.csv,2025-11-22T14:37:00+00:00
x_acct_12,x_camp_50,x_line_101,x_tweet_1143,x_media_2661,2025-11-19T16:00:00+00:00,Andriod,timeline,IMAGE,,,,,,101,6,9,177213,USD,PUB,LIMITED,,2025-11-19T16:00:00+00:00,row_ctewcj80iel8,hash_aippikkba0j8j5,x_20251119_16.csv,2025-11-19T16:19:00+00:00
x_acct_1,x_camp_202,x_line_528,x_tweet_1376,,2026-01-08T15:00:00+00:00,Web,timeline,VIDEO,45,61.0,42.0,72.0,5.0,156,1,19,45823,USD,VAL,ACTIVE,,2026-01-08T21:00:00+00:00,row_fpudtn6axsjr,hash_o18d2qm9xm66go,x_20260108_15.csv,2026-01-09T03:57:00+00:00
x_acct_1,x_camp_34,x_line_534,x_tweet_1854,x_media_3110,2025-11-30T09:00:00+00:00,Other,profile,IMAGE,,,,,,235,19,54,189900,USD,ENR,PAUSED,,2025-11-30T15:00:00+00:00,row_n7kr4llxtk0n,hash_7nqsporw290qin,x_20251130_09.csv,2025-11-30T21:55:00+00:00
x_acct_17,x_camp_184,x_line_518,x_tweet_443,x_media_3046,2025-10-30T17:00:00+00:00,Web,timeline,VIDEO,20,34.0,37.0,1.0,0.0,183,3,29,113378,USD,PUB,PAUSED,,2025-10-31T17:00:00+00:00,row_1d2146gis9yz,hash_ozs1xm6jkbp8ny,x_20251030_17.csv,2025-11-01T17:55:00+00:00
x_acct_19,x_camp_179,x_line_504,x_tweet_2499,,2025-11-08T23:00:00+00:00,Android,profile,TEXT,,,,,,143,11,21,48906,USD,RCV,LIMITED,,2025-11-08T23:00:00+00:00,row_9mvqd4oich4u,hash_r3tb00gtybdqip,x_20251108_23.csv,2025-11-09T05:59:00+00:00
x_acct_11,x_camp_143,x_line_388,x_tweet_2125,x_media_1051,2025-10-21T18:00:00+00:00,Android,timeline,TEXT,,,,,,111,1,27,112248,USD,ENR,ACTIVE,,2025-10-21T18:00:00+00:00,row_o4pqk5729diq,hash_iltnws5b4ilzuv,x_20251021_18.csv,2025-10-21T19:56:00+00:00
x_acct_11,x_camp_209,x_line_551,x_tweet_1463,,2025-09-29T04:00:00+00:00,Other,search,IMAGE,,,,,,159,14,37,84419,USD,VAL,ACTIVE,,2025-09-29T04:00:00+00:00,row_ghq37jiudunm,hash_wbha4qth2g4php,x_20250929_04.csv,2025-09-29T04:17:00+00:00
x_acct_3,x_camp_155,x_line_378,x_tweet_479,x_media_1798,2025-10-07T20:00:00+00:00,Andriod,timeline,VID,30,96.0,50.0,42.0,32.0,483,16,14,272475,USD,ENR,LIMITED,,2025-10-08T20:00:00+00:00,row_d4cadzb89gxy,hash_zwhv40mif6oasy,x_20251007_20.csv,2025-10-09T20:55:00+00:00
x_acct_5,x_camp_118,x_line_101,x_tweet_2124,x_media_1500,2025-10-06T03:00:00+00:00,iOS,timeline,GIF,,,,,,220,15,60,96882,USD,QRN,DRAFT,,2025-10-06T03:00:00+00:00,row_mmu8lvyrf80v,hash_l4m2wkotax8qyb,x_20251006_03.csv,2025-10-06T03:19:00+00:00
x_acct_12,x_camp_10,x_line_166,x_tweet_1957,x_media_1882,2025-11-19T15:00:00+00:00,Android,timeline,VID,8,9.0,16.0,2.0,6.0,116,2,4,30998,USD,PUB,ACTIVE,,2025-11-20T15:00:00+00:00,row_xunlyxw9eg6e,hash_wdoseaywayb1u3,x_20251119_15.csv,2025-11-19T15:12:00+00:00
x_acct_12,x_camp_122,x_line_36,,x_media_2923,2025-10-16T22:00:00+00:00,Andriod,profile,VID,20,141.0,124.0,82.0,63.0,469,7,26,614717,USD,QRN,ACTIVE,,2025-10-16T22:00:00+00:00,row_durjqeh6znz9,hash_9ou12itemfudm7,x_20251016_22.csv,2025-10-16T22:46:00+00:00
x_acct_9,x_camp_62,x_line_508,,x_media_355,2025-11-05T17:00:00+00:00,Android,search,GIF,,,,,,139,3,28,90502,USD,VAL,ACTIVE,,2025-11-05T17:00:00+00:00,row_eyb1q9b84xg2,hash_ppi8gfe5g1lxeq,x_20251105_17.csv,2025-11-06T17:06:00+00:00
x_acct_19,x_camp_150,x_line_346,x_tweet_1380,,2025-12-29T19:00:00+00:00,Web,search,VIDEO,60,10.0,9.0,4.0,3.0,66,1,18,102532,USD,ENR,ACTIVE,,2025-12-29T19:00:00+00:00,row_16dsmwjb2sb5,hash_1sffqwkkqr5h6y,x_20251229_19.csv,2025-12-30T19:03:00+00:00
x_acct_20,x_camp_7,x_line_293,x_tweet_1112,x_media_733,2025-11-13T07:00:00+00:00,Andriod,timeline,GIF,,,,,,195,4,19,383494,USD,RCV,ARCHIVED,,2025-11-13T07:00:00+00:00,row_9nmfs0jkkb67,hash_ya92aou72pigg9,x_20251113_07.csv,2025-11-13T19:36:00+00:00
x_acct_1,x_camp_216,x_line_628,x_tweet_1550,x_media_3040,2025-12-25T16:00:00+00:00,Android,timeline,GIF,,,,,,450,11,0,488792,USD,RCV,LIMITED,,2025-12-26T16:00:00+00:00,row_h712tkjbfn0x,hash_ejahsla3aouea9,x_20251225_16.csv,2025-12-25T22:45:00+00:00
x_acct_8,x_camp_93,x_line_592,x_tweet_620,x_media_253,2025-11-10T10:00:00+00:00,Android,timeline,GIF,,,,,,82,3,12,87287,USD,PUB,ACTIVE,,2025-11-10T10:00:00+00:00,row_o43h4ajh0zp5,hash_lfvw45o6spwxfc,x_20251110_10.csv,2025-11-10T11:42:00+00:00
x_acct_14,x_camp_156,x_line_491,x_tweet_671,x_media_1411,2025-09-21T20:00:00+00:00,Other,profile,VID,20,12.0,10.0,2.0,0.0,52,7,0,31634,USD,VAL,ACTIVE,,2025-09-22T20:00:00+00:00,row_iuhu239qzj0x,hash_7powjl7dpjwbql,x_20250921_20.csv,2025-09-23T20:26:00+00:00
x_acct_6,x_camp_11,x_line_100,x_tweet_1800,x_media_1061,2026-01-11T12:00:00+00:00,Web,timeline,VIDEO,90,14.0,10.0,6.0,5.0,97,3,7,133459,USD,ENR,ACTIVE,,2026-01-11T18:00:00+00:00,row_m2js1k77olel,hash_ec405ulzte7vdy,x_20260111_12.csv,2026-01-11T14:19:00+00:00
x_acct_16,x_camp_169,x_line_589,x_tweet_1347,x_media_608,2025-11-12T11:00:00+00:00,Andriod,profile,TEXT,,,,,,143,6,13,48845,USD,ENR,PAUSED,,2025-11-12T11:00:00+00:00,row_panzdkmy6hzc,hash_7am0bhv6r2vasg,x_20251112_11.csv,2025-11-12T12:48:00+00:00
x_acct_1,x_camp_44,x_line_244,x_tweet_2493,x_media_1298,2025-12-28T00:00:00+00:00,iOS,timeline,IMAGE,30,,,,,107,3,9,175323,USD,PUB,ACTIVE,,2025-12-28T00:00:00+00:00,row_ckex5ipfphba,hash_5uzajvcte8iipw,x_20251228_00.csv,2025-12-30T00:27:00+00:00
x_acct_1,x_camp_51,x_line_502,x_tweet_570,x_media_1575,2025-11-12T12:00:00+00:00,Andriod,search,VIDEO,10,6.0,2.0,3.0,3.0,85,2,13,10443,USD,PUB,ACTIVE,,2025-11-12T18:00:00+00:00,row_y1wu9xkkhoid,hash_y3mddu51ogz0vm,x_20251112_12.csv,2025-11-14T12:20:00+00:00
x_acct_1,x_camp_21,x_line_440,x_tweet_803,,2025-12-05T20:00:00+00:00,Web,search,VIDEO,6,3.0,3.0,5.0,2.0,23,0,6,10241,USD,RCV,ACTIVE,,2025-12-06T20:00:00+00:00,row_jmpt4zscqctv,hash_p3urzxsr0i3p4r,x_20251205_20.csv,2025-12-07T20:45:00+00:00
x_acct_9,x_camp_48,x_line_200,x_tweet_332,x_media_1359,2025-12-14T20:00:00+00:00,iOS,timeline,IMAGE,,,,,,89,3,5,32659,USD,QRN,ACTIVE,,2025-12-15T20:00:00+00:00,row_y48aot4o7kn8,hash_9shf3lxt3t2ss2,x_20251214_20.csv,2025-12-14T22:31:00+00:00
x_acct_5,x_camp_67,x_line_408,x_tweet_554,x_media_3428,2025-11-15T15:00:00+00:00,Web,search,VID,30,88.0,43.0,22.0,28.0,303,10,8,90574,USD,ENR,ACTIVE,,2025-11-15T21:00:00+00:00,row_cymkfx4xf3t4,hash_rf9gg47ik47pr3,x_20251115_15.csv,2025-11-15T17:34:00+00:00
x_acct_12,x_camp_220,x_line_172,x_tweet_2051,x_media_580,2025-12-10T00:00:00+00:00,Web,timeline,VIDEO,20,6.0,3.0,3.0,2.0,92,2,9,99332,USD,RCV,PAUSED,,2025-12-11T00:00:00+00:00,row_9d623vd4iefg,hash_vi6crfpw5g57ti,x_20251210_00.csv,2025-12-10T12:26:00+00:00
x_acct_8,x_camp_178,x_line_463,x_tweet_1126,,2025-12-29T05:00:00+00:00,Andriod,timeline,VID,12,5.0,2.0,3.0,0.0,40,5,11,11954,USD,PUB,ACTIVE,,2025-12-29T05:00:00+00:00,row_9jli78jeo67g,hash_nkd5t5hqdgnnkx,x_20251229_05.csv,2025-12-29T11:19:00+00:00
x_acct_18,x_camp_48,x_line_419,x_tweet_2168,x_media_319,2025-10-13T06:00:00+00:00,Andriod,timeline,VID,,149.0,136.0,136.0,56.0,391,3,14,901123,USD,QRN,ACTIVE,MISSING_VIDEO_DURATION,2025-10-13T06:00:00+00:00,row_fp0hkenz88ec,hash_u0v4lryan8drfx,x_20251013_06.csv,2025-10-13T12:15:00+00:00
x_acct_15,x_camp_81,x_line_312,x_tweet_196,,2025-09-20T11:00:00+00:00,Web,search,GIF,,,,,,153,10,6,71323,USD,VAL,DRAFT,,2025-09-21T11:00:00+00:00,row_x8n8eb9jofg2,hash_ud5k15zthkyf5j,x_20250920_11.csv,2025-09-21T11:40:00+00:00
x_acct_16,x_camp_140,x_line_164,,,2025-11-04T09:00:00+00:00,Web,search,VIDEO,8,30.0,25.0,2.0,26.0,297,11,46,82522,USD,ENR,ACTIVE,,2025-11-05T09:00:00+00:00,row_hsdrgv8111v6,hash_ps6ptoi1jfp3wy,x_20251104_09.csv,2025-11-04T10:25:00+00:00
x_acct_10,x_camp_90,x_line_585,,x_media_3439,2025-11-26T14:00:00+00:00,Andriod,timeline,VID,,25.0,24.0,17.0,2.0,180,10,1,81207,usd,QRN,ACTIVE,MISSING_VIDEO_DURATION,2025-11-27T14:00:00+00:00,row_oks7gy0ib5ky,hash_mazpv92cquybca,x_20251126_14.csv,2025-11-26T20:46:00+00:00
x_acct_18,x_camp_93,x_line_173,x_tweet_125,x_media_1640,2025-11-09T04:00:00+00:00,Android,timeline,VIDEO,12,10.0,14.0,11.0,2.0,178,1,58,17013,USD,VAL,ACTIVE,,2025-11-10T04:00:00+00:00,row_b2tuf1b0bhp4,hash_2uu6b07ur3ensj,x_20251109_04.csv,2025-11-09T10:20:00+00:00
x_acct_1,x_camp_58,x_line_686,x_tweet_1723,,2025-11-24T13:00:00+00:00,Other,search,VIDEO,60,7.0,4.0,4.0,22.0,225,3,12,114640,usd,ENR,ACTIVE,,2025-11-25T13:00:00+00:00,row_a2j6scotnch2,hash_vya8s7w2o54swe,x_20251124_13.csv,2025-11-25T01:56:00+00:00
x_acct_2,x_camp_28,x_line_555,x_tweet_2185,x_media_764,2025-12-28T19:00:00+00:00,Web,timeline,IMAGE,,,,,,518,18,14,982908,USD,VAL,LIMITED,,2025-12-29T01:00:00+00:00,row_dopy6jc4bstc,hash_dckasdtoay0191,x_20251228_19.csv,2025-12-29T07:43:00+00:00
x_acct_15,x_camp_218,x_line_504,x_tweet_456,x_media_2520,2025-12-09T04:00:00+00:00,iOS,search,VIDEO,10,94.0,109.0,104.0,7.0,734,15,21,435345,USD,PUB,ACTIVE,,2025-12-09T04:00:00+00:00,row_no25g7nvf584,hash_q76uhtvuu5jr9e,x_20251209_04.csv,2025-12-09T06:33:00+00:00
