meta_account_id,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,hour_start_local,account_timezone,device_platform,publisher_platform,placement,ad_format,video_duration_sec,video_view_2s,video_view_6s,video_view_25pct,video_view_50pct,video_view_75pct,video_view_100pct,avg_watch_time_sec,impressions,clicks_all,link_clicks,spend,currency,delivery_status,pipeline_status,rejection_reason,event_hour,row_id,row_hash,source_file,ingested_at_utc
meta_acct_6,meta_camp_32,meta_adset_318,meta_ad_512,meta_cr_2074,2025-10-22 14:00:00,Asia/Singapore,mobile,instagram,reels,STORY,,,,,,,,,100,6,1,0.071942,PHP,ACTIVE,VALIDATED,,2025-10-22T06:00:00+00:00,row_q57271oj183l,hash_8o8sc4u3tcm3tu,meta_20251022_06.csv,2025-10-22T07:02:00+00:00
meta_acct_19,meta_camp_116,meta_adset_20,meta_ad_531,meta_cr_1106,2025-10-27 19:00:00,Asia/Manila,unknown,instagram,feed,REELS,,17.0,3.0,6.0,2.0,3.0,7.0,,131,1,0,0.069083,PHP,ACTIVE,PUBLISHED,,2025-10-27T11:00:00+00:00,row_g60juvuymdi9,hash_zxbu23w1faprcw,meta_20251027_11.csv,2025-10-27T11:55:00+00:00
meta_acct_4,meta_camp_71,meta_adset_208,meta_ad_1105,meta_cr_1766,2025-11-14 20:00:00,Asia/Singapore,moblie,facebook,stories,REELS,15.0,16.0,8.0,11.0,12.0,6.0,3.0,10.3,53,0,0,0.001874,PHP,ACTIVE,RECEIVED,,2025-11-14T12:00:00+00:00,row_lje696r9v396,hash_xfxgem34dbtni2,meta_20251114_12.csv,2025-11-15T12:20:00+00:00
meta_acct_16,meta_camp_48,meta_adset_243,meta_ad_656,meta_cr_443,2025-12-31 13:00:00,Asia/Manila,MOBILE,facebook,search_results,VIDEO,8.0,15.0,19.0,16.0,21.0,13.0,1.0,5.69,63,4,0,0.102894,SGD,ACTIVE,PUBLISHED,,2025-12-31T05:00:00+00:00,row_rkxv5srb5tid,hash_do1vm6ghyzwa79,meta_20251231_05.csv,2026-01-01T05:42:00+00:00
meta_acct_6,meta_camp_94,meta_adset_284,meta_ad_324,meta_cr_2421,2025-12-26 19:00:00,Asia/Singapore,moblie,facebook,stories,IMAGE,,,,,,,,,205,10,4,0.313196,USD,ACTIVE,VALIDATED,,2025-12-26T11:00:00+00:00,row_3no1xd5gvkre,hash_oqj9gq5lx2vxgh,meta_20251226_11.csv,2025-12-27T11:29:00+00:00
meta_acct_1,meta_camp_2,meta_adset_275,meta_ad_1375,meta_cr_1596,2025-09-24 10:00:00,Asai/Manila,desktop,facebook,stories,REELZ,,9.0,6.0,1.0,4.0,2.0,3.0,,112,1,0,0.12751,USD,ACTIVE,PUBLISHED,,2025-09-24T02:00:00+00:00,row_b3i9uls0slpa,hash_ptmpctgerejlrg,meta_20250924_02.csv,2025-09-24T04:22:00+00:00
meta_acct_2,meta_camp_52,meta_adset_22,meta_ad_552,meta_cr_544,2025-10-20 18:00:00,Asia/Singapore,moblie,audience_network,reels,CAROUSEL,,,,,,,,,24,0,0,0.004099,USD,PAUSED,RECEIVED,,2025-10-20T10:00:00+00:00,row_mhscgbick5vc,hash_yj140hit5p8fgg,meta_20251020_10.csv,2025-10-21T10:41:00+00:00
meta_acct_4,meta_camp_43,meta_adset_262,meta_ad_1337,meta_cr_1019,2026-01-10 22:00:00,Asia/Singapore,MOBILE,instagram,right_column,VIDEO,60.0,62.0,75.0,40.0,61.0,27.0,27.0,35.89,393,13,4,0.145474,USD,ACTIVE,VALIDATED,,2026-01-10T14:00:00+00:00,row_a2xm9fvmtxyk,hash_y1667x6j5jtway,meta_20260110_14.csv,2026-01-11T02:38:00+00:00
meta_acct_4,meta_camp_87,meta_adset_68,meta_ad_1089,meta_cr_1149,2026-01-17 00:00:00,,deskotp,audience_network,right_column,REELS,90.0,70.0,44.0,53.0,12.0,9.0,33.0,36.21,263,3,1,0.251906,USD,PAUSED,ENRICHED,,2026-01-16T16:00:00+00:00,row_7v8nywssntk5,hash_tf84zukgp2ubox,meta_20260116_16.csv,2026-01-16T18:32:00+00:00
meta_acct_9,meta_camp_117,meta_adset_372,meta_ad_1446,meta_cr_1474,2025-10-11 11:00:00,Asai/Manila,moblie,facebook,stories,CAROUSEL,,,,,,,,,145,2,0,0.174213,USD,ARCHIVED,PUBLISHED,,2025-10-11T03:00:00+00:00,row_c4ynlfl2c8p7,hash_4udckibz11ksyk,meta_20251011_03.csv,2025-10-11T04:46:00+00:00
meta_acct_5,meta_camp_106,meta_adset_243,meta_ad_1353,meta_cr_15,2025-11-29 22:00:00,Asia/Singapore,desktop,facebook,reels,CAROUSEL,,,,,,,,,86,2,0,0.103711,EUR,ACTIVE,VALIDATED,,2025-11-29T14:00:00+00:00,row_pvf8cv176l51,hash_gejiy8k4dn7ffx,meta_20251129_14.csv,2025-11-29T20:42:00+00:00
meta_acct_18,meta_camp_44,meta_adset_308,meta_ad_1417,meta_cr_1540,2025-12-26 01:00:00,Asia/Manila,desktop,audience_network,search_results,UNKNOWN,,,,,,,,,280,8,4,0.223507,SGD,ACTIVE,ENRICHED,,2025-12-25T17:00:00+00:00,row_sgyneaic4nop,hash_m0vef64iaw8k2h,meta_20251225_17.csv,2025-12-25T19:06:00+00:00
meta_acct_3,meta_camp_10,meta_adset_288,meta_ad_1224,meta_cr_550,2025-10-18 21:00:00,Asia/Singapore,moblie,facebook,search_results,UNKNOWN,,,,,,,,,271,21,14,0.116069,PHP,ACTIVE,VALIDATED,,2025-10-18T13:00:00+00:00,row_8vshx27droyz,hash_zu3hr7z6cebo1d,meta_20251018_13.csv,2025-10-18T13:29:00+00:00
meta_acct_1,meta_camp_13,meta_adset_242,meta_ad_1371,meta_cr_751,2025-11-17 04:00:00,Asai/Manila,unknown,audience_network,search_results,CAROUSEL,,,,,,,,,265,27,3,0.280483,AUD,PAUSED,QUARANTINED,,2025-11-16T20:00:00+00:00,row_wz1vaqvqr4p2,hash_pv4p7nt3913pu1,meta_20251116_20.csv,2025-11-16T21:45:00+00:00
meta_acct_14,meta_camp_42,meta_adset_262,meta_ad_701,meta_cr_191,2025-10-09 22:00:00,Asia/Singapore,mobile,facebook,in_stream,UNKNOWN,,,,,,,,,143,1,0,0.108387,PHP,LIMITED,VALIDATED,,2025-10-09T14:00:00+00:00,row_ttvj03ymce9d,hash_0k45kcxzufantl,meta_20251009_14.csv,2025-10-10T02:04:00+00:00
meta_acct_7,meta_camp_51,meta_adset_167,meta_ad_1295,meta_cr_2332,2025-12-15 09:00:00,Asia/Singapore,deskotp,audience_network,feed,REELS,90.0,14.0,23.0,20.0,11.0,7.0,7.0,29.95,489,9,3,0.689536,USD,ACTIVE,RECEIVED,,2025-12-15T01:00:00+00:00,row_wsgznc111fzr,hash_eux14m7cjsjux9,meta_20251215_01.csv,2025-12-17T01:25:00+00:00
meta_acct_17,meta_camp_2,meta_adset_135,meta_ad_919,meta_cr_243,2025-10-18 00:00:00,Asia/Manila,unknown,facebook,feed,CAROUSEL,,,,,,,,,60,1,0,0.005361,PHP,ACTIVE,VALIDATED,,2025-10-17T16:00:00+00:00,row_8ygrhjbd9lus,hash_dku4eg6637ej22,meta_20251017_16.csv,2025-10-19T16:38:00+00:00
meta_acct_1,meta_camp_106,meta_adset_95,meta_ad_1022,meta_cr_1740,2025-12-19 13:00:00,Asai/Manila,desktop,audience_network,stories,CAROUSEL,,,,,,,,,71,1,0,0.045004,PHP,ACTIVE,VALIDATED,,2025-12-19T05:00:00+00:00,row_gomgx39l3wva,hash_m9342v0g1wsty9,meta_20251219_05.csv,2025-12-20T05:40:00+00:00
meta_acct_2,meta_camp_83,meta_adset_235,meta_ad_886,meta_cr_1399,2025-10-23 11:00:00,,mobile,facebook,in_stream,STORY,,,,,,,,,155,1,0,0.044892,PHP,ACTIVE,ENRICHED,,2025-10-23T03:00:00+00:00,row_do3pm82h1blq,hash_de4hj4gfr991ea,meta_20251023_03.csv,2025-10-23T03:52:00+00:00
meta_acct_18,meta_camp_33,meta_adset_40,meta_ad_945,meta_cr_2024,2025-10-12 00:00:00,,deskotp,instagram,stories,REELS,,22.0,21.0,16.0,14.0,6.0,0.0,,213,4,0,0.016552,USD,ACTIVE,RECEIVED,,2025-10-11T16:00:00+00:00,row_m6kcxuaxpnlw,hash_6l12garrxqj52f,meta_20251011_16.csv,2025-10-13T16:16:00+00:00
meta_acct_2,meta_camp_39,meta_adset_191,meta_ad_607,meta_cr_1194,2025-12-01 05:00:00,Asia/Singapore,mobile,audience_network,in_stream,UNKNOWN,,,,,,,,,586,18,5,0.130334,AUD,LIMITED,PUBLISHED,,2025-11-30T21:00:00+00:00,row_qk3njh3vf662,hash_rk5fgjf3dm9xcn,meta_20251130_21.csv,2025-12-01T03:05:00+00:00
meta_acct_17,meta_camp_62,meta_adset_118,meta_ad_1069,meta_cr_1855,2025-11-09 14:00:00,Asia/Manila,deskotp,facebook,stories,UNKNOWN,,,,,,,,,342,29,11,0.308548,USD,PAUSED,PUBLISHED,,2025-11-09T06:00:00+00:00,row_kutvzymatzaq,hash_q3sr5bj2kpswp5,meta_20251109_06.csv,2025-11-09T12:24:00+00:00
meta_acct_19,meta_camp_118,meta_adset_262,meta_ad_379,meta_cr_1084,2025-10-25 21:00:00,Asia/Singapore,moblie,facebook,feed,CAROUSEL,,,,,,,,,240,7,1,0.298392,PHP,ACTIVE,ENRICHED,,2025-10-25T13:00:00+00:00,row_nmz1sefp9env,hash_wyxyi157fyarcu,meta_20251025_13.csv,2025-10-25T14:53:00+00:00
meta_acct_7,meta_camp_101,meta_adset_394,meta_ad_1373,meta_cr_456,2025-11-08 01:00:00,Asia/Singapore,desktop,audience_network,feed,CAROUSEL,,,,,,,,,321,9,6,0.026305,USD,ACTIVE,VALIDATED,,2025-11-07T17:00:00+00:00,row_ktrwzprn88co,hash_awsw6v8wsu5gk8,meta_20251107_17.csv,2025-11-07T17:29:00+00:00
meta_acct_4,meta_camp_52,meta_adset_400,meta_ad_557,meta_cr_172,2025-12-15 02:00:00,,deskotp,audience_network,stories,REELZ,15.0,33.0,33.0,40.0,14.0,24.0,16.0,10.22,129,10,3,0.016282,PHP,ACTIVE,ENRICHED,,2025-12-14T18:00:00+00:00,row_t0xvld26q2bo,hash_tzrqex0qszbb8r,meta_20251214_18.csv,2025-12-14T20:27:00+00:00
meta_acct_18,meta_camp_106,meta_adset_121,meta_ad_1405,meta_cr_2148,2025-09-28 06:00:00,Asia/Singapore,desktop,audience_network,right_column,STORY,,,,,,,,,1004,75,59,1.936629,USD,ARCHIVED,VALIDATED,,2025-09-27T22:00:00+00:00,row_npb1pq4o4jlz,hash_tcea69gdojhadp,meta_20250927_22.csv,2025-09-28T10:43:00+00:00
meta_acct_9,meta_camp_65,meta_adset_214,meta_ad_399,meta_cr_395,2025-12-23 03:00:00,,desktop,facebook,reels,VIDEO,60.0,122.0,128.0,95.0,28.0,64.0,,31.6,262,7,4,0.294459,PHP,ACTIVE,QUARANTINED,,2025-12-22T19:00:00+00:00,row_1dy8gllv4wto,hash_yht9orghrfdil5,meta_20251222_19.csv,2025-12-23T07:43:00+00:00
meta_acct_3,meta_camp_46,meta_adset_381,meta_ad_376,meta_cr_699,2025-12-08 00:00:00,Asia/Singapore,mobile,instagram,reels,REELZ,12.0,49.0,28.0,53.0,27.0,34.0,1.0,7.25,341,5,0,0.091369,SGD,ACTIVE,VALIDATED,,2025-12-07T16:00:00+00:00,row_fkpm0ae7i5tv,hash_hu5nmej0yyjqxv,meta_20251207_16.csv,2025-12-07T17:48:00+00:00
meta_acct_16,meta_camp_65,meta_adset_396,meta_ad_567,meta_cr_2378,2025-10-16 08:00:00,Asia/Singapore,MOBILE,audience_network,in_stream,VIDEO,10.0,4.0,3.0,0.0,1.0,1.0,2.0,2.72,86,1,0,0.129281,PHP,ACTIVE,ENRICHED,,2025-10-16T00:00:00+00:00,row_tun4httzr5jn,hash_9dp0p1mmipx8fr,meta_20251016_00.csv,2025-10-17T00:05:00+00:00
meta_acct_5,meta_camp_119,meta_adset_31,meta_ad_55,meta_cr_153,2025-10-28 07:00:00,,unknown,audience_network,right_column,CAROUSEL,,,,,,,,,417,21,4,0.547201,EUR,ACTIVE,PUBLISHED,,2025-10-27T23:00:00+00:00,row_cj54bsjfqfgm,hash_x3hd7rgeempww3,meta_20251027_23.csv,2025-10-28T05:44:00+00:00
meta_acct_15,meta_camp_62,meta_adset_323,meta_ad_389,meta_cr_1902,2026-01-01 14:00:00,Asia/Singapore,unknown,audience_network,feed,STORY,,,,,,,,,388,13,9,0.127602,PHP,ACTIVE,ENRICHED,,2026-01-01T06:00:00+00:00,row_djd5bt8nijw2,hash_dxhhzrq0dypq2u,meta_20260101_06.csv,2026-01-01T06:52:00+00:00
meta_acct_1,meta_camp_14,meta_adset_204,meta_ad_501,meta_cr_2028,2025-10-14 11:00:00,Asai/Manila,desktop,facebook,stories,VIDEO,6.0,10.0,4.0,4.0,3.0,5.0,4.0,0.88,157,2,0,0.050459,USD,ARCHIVED,VALIDATED,,2025-10-14T03:00:00+00:00,row_gpprqygunqh1,hash_e3ttbbvoga0a8r,meta_20251014_03.csv,2025-10-14T15:25:00+00:00
meta_acct_11,meta_camp_87,meta_adset_316,meta_ad_59,meta_cr_957,2025-12-04 01:00:00,,mobile,facebook,feed,REELZ,60.0,35.0,25.0,43.0,20.0,14.0,2.0,32.72,355,1,0,0.31647,PHP,DISAPPROVED,VALIDATED,,2025-12-03T17:00:00+00:00,row_eokleua4z9ho,hash_45h8df7ixvc6zx,meta_20251203_17.csv,2025-12-03T17:31:00+00:00
meta_acct_19,meta_camp_111,meta_adset_223,meta_ad_1332,meta_cr_869,2025-10-04 07:00:00,,desktop,instagram,search_results,IMAGE,,,,,,,,,63,1,0,0.024611,USD,ARCHIVED,PUBLISHED,,2025-10-03T23:00:00+00:00,row_8n63vl9jgha6,hash_ey3l5ymhtl9ivv,meta_20251003_23.csv,2025-10-04T00:15:00+00:00
meta_acct_3,meta_camp_105,meta_adset_398,meta_ad_365,meta_cr_69,2026-01-02 04:00:00,Asia/Singapore,desktop,facebook,search_results,IMAGE,,,,,,,,,165,1,0,0.015771,USD,DRAFT,VALIDATED,,2026-01-01T20:00:00+00:00,row_457xljo7zrg6,hash_ezt3u8gqnmg817,meta_20260101_20.csv,2026-01-02T08:15:00+00:00
meta_acct_11,meta_camp_7,meta_adset_166,meta_ad_18,meta_cr_1320,2026-01-14 19:00:00,,desktop,facebook,stories,STORY,,,,,,,,,765,17,2,0.168785,PHP,ACTIVE,RECEIVED,,2026-01-14T11:00:00+00:00,row_49pitxg4luu9,hash_xbk0m92yayact0,meta_20260114_11.csv,2026-01-14T17:56:00+00:00
meta_acct_5,meta_camp_22,meta_adset_224,meta_ad_1437,meta_cr_1577,2025-10-22 14:00:00,Asia/Manila,MOBILE,instagram,stories,UNKNOWN,,,,,,,,,260,12,7,0.117722,PHP,LIMITED,VALIDATED,,2025-10-22T06:00:00+00:00,row_swxz0a8z11lz,hash_7sovxoh10sdjr5,meta_20251022_06.csv,2025-10-22T07:25:00+00:00
meta_acct_15,meta_camp_2,meta_adset_159,meta_ad_185,meta_cr_643,2025-12-14 09:00:00,Asia/Manila,deskotp,facebook,reels,VIDEO,10.0,17.0,26.0,18.0,7.0,9.0,10.0,3.23,84,4,0,0.075628,USD,DRAFT,VALIDATED,,2025-12-14T01:00:00+00:00,row_u1n66i2952y9,hash_sv7fydshvp0u5p,meta_20251214_01.csv,2025-12-14T13:58:00+00:00
meta_acct_18,meta_camp_31,meta_adset_344,meta_ad_586,meta_cr_1301,2026-01-14 06:00:00,Asia/Singapore,MOBILE,audience_network,stories,REELS,10.0,35.0,21.0,21.0,9.0,24.0,17.0,7.32,281,15,0,0.057765,PHP,ACTIVE,ENRICHED,,2026-01-13T22:00:00+00:00,row_p8lwj7slr14y,hash_qt007v4ejy6jk4,meta_20260113_22.csv,2026-01-14T04:06:00+00:00
meta_acct_5,meta_camp_88,meta_adset_114,meta_ad_1100,meta_cr_1226,2025-12-01 01:00:00,Asia/Singapore,moblie,audience_network,feed,IMAGE,,,,,,,,,112,4,0,0.053616,AUD,ACTIVE,ENRICHED,,2025-11-30T17:00:00+00:00,row_gs636bdtsfnc,hash_aql78kvop68pfg,meta_20251130_17.csv,2025-11-30T23:59:00+00:00
meta_acct_17,meta_camp_70,meta_adset_231,meta_ad_1099,meta_cr_1320,2026-01-02 10:00:00,,unknown,facebook,right_column,CAROUSEL,,,,,,,,,988,18,4,1.26411,PHP,LIMITED,VALIDATED,,2026-01-02T02:00:00+00:00,row_l50a5al68t49,hash_vhgfvio17u1s3p,meta_20260102_02.csv,2026-01-02T02:16:00+00:00
meta_acct_11,meta_camp_62,meta_adset_117,meta_ad_369,meta_cr_1361,2025-10-01 02:00:00,Asai/Manila,mobile,audience_network,in_stream,VIDEO,10.0,125.0,97.0,87.0,67.0,98.0,94.0,3.63,296,11,5,0.094004,USD,PAUSED,PUBLISHED,,2025-09-30T18:00:00+00:00,row_4dpjmbmipmfp,hash_9mefid313px3e8,meta_20250930_18.csv,2025-10-02T18:48:00+00:00
meta_acct_15,meta_camp_20,meta_adset_22,meta_ad_587,meta_cr_644,2025-12-24 23:00:00,Asia/Manila,deskotp,audience_network,stories,REELS,6.0,28.0,41.0,38.0,26.0,14.0,9.0,1.06,124,5,1,0.11121,PHP,ACTIVE,ENRICHED,,2025-12-24T15:00:00+00:00,row_mnza00eracto,hash_w0f22z5jta93i6,meta_20251224_15.csv,2025-12-25T15:43:00+00:00
meta_acct_12,meta_camp_30,meta_adset_370,meta_ad_399,meta_cr_22,2025-10-09 04:00:00,,mobile,facebook,reels,UNKNOWN,,,,,,,,,109,0,0,0.072207,USD,ACTIVE,ENRICHED,,2025-10-08T20:00:00+00:00,row_r92ua186k3se,hash_9u88f7yormupw4,meta_20251008_20.csv,2025-10-10T20:38:00+00:00
meta_acct_14,meta_camp_18,meta_adset_186,meta_ad_1066,meta_cr_247,2025-10-13 01:00:00,Asai/Manila,moblie,facebook,in_stream,STORY,,,,,,,,,118,7,2,0.087933,USD,ACTIVE,RECEIVED,,2025-10-12T17:00:00+00:00,row_g1ov8qvjgr9j,hash_4cho0vj5l8p3qy,meta_20251012_17.csv,2025-10-12T19:11:00+00:00
meta_acct_12,meta_camp_41,meta_adset_129,meta_ad_837,meta_cr_8,2025-12-02 15:00:00,Asia/Manila,desktop,audience_network,reels,IMAGE,,,,,,,,,161,5,1,0.007867,USD,ACTIVE,VALIDATED,,2025-12-02T07:00:00+00:00,row_eitets2t9ynb,hash_6awhqbicho4ka6,meta_20251202_07.csv,2025-12-02T07:54:00+00:00
meta_acct_17,meta_camp_41,meta_adset_24,meta_ad_1031,meta_cr_1422,2025-11-25 20:00:00,Asai/Manila,desktop,facebook,reels,UNKNOWN,,,,,,,,,295,1,0,0.135728,PHP,ACTIVE,ENRICHED,,2025-11-25T12:00:00+00:00,row_lsoduj8y3v08,hash_2mrq6zy0sy29qa,meta_20251125_12.csv,2025-11-26T12:14:00+00:00
meta_acct_14,meta_camp_49,meta_adset_110,meta_ad_1148,meta_cr_1962,2026-01-11 01:00:00,Asai/Manila,deskotp,instagram,feed,REELZ,6.0,33.0,35.0,18.0,16.0,28.0,30.0,1.42,111,0,0,0.142415,PHP,ACTIVE,VALIDATED,,2026-01-10T17:00:00+00:00,row_9aa7bb8x4ncu,hash_p5o4yav64k641g,meta_20260110_17.csv,2026-01-12T17:55:00+00:00
meta_acct_14,meta_camp_63,meta_adset_56,meta_ad_703,meta_cr_1031,2025-10-06 05:00:00,,unknown,facebook,right_column,STORY,,,,,,,,,147,1,0,0.013007,EUR,ACTIVE,RECEIVED,,2025-10-05T21:00:00+00:00,row_eqxkxyny7jhl,hash_howb786adu7cd2,meta_20251005_21.csv,2025-10-06T09:59:00+00:00
meta_acct_5,meta_camp_4,meta_adset_94,meta_ad_1172,meta_cr_2107,2025-12-11 19:00:00,,mobile,facebook,in_stream,REELS,60.0,32.0,23.0,28.0,18.0,23.0,10.0,5.85,166,8,6,0.194963,PHP,ARCHIVED,VALIDATED,,2025-12-11T11:00:00+00:00,row_2a0xmexuviv8,hash_3cb46gfhhaftua,meta_20251211_11.csv,2025-12-11T12:34:00+00:00
meta_acct_15,meta_camp_92,meta_adset_244,meta_ad_774,meta_cr_619,2025-12-03 04:00:00,Asia/Singapore,moblie,facebook,stories,IMAGE,,,,,,,,,235,3,0,0.052751,AUD,DISAPPROVED,ENRICHED,,2025-12-02T20:00:00+00:00,row_lx8nhqnq0zin,hash_x3la49sz46xppg,meta_20251202_20.csv,2025-12-02T21:03:00+00:00
meta_acct_3,meta_camp_109,meta_adset_2,meta_ad_1393,meta_cr_2497,2026-01-02 02:00:00,Asia/Manila,unknown,instagram,in_stream,VIDEO,,85.0,86.0,72.0,56.0,30.0,61.0,,179,1,0,0.137472,PHP,DRAFT,PUBLISHED,,2026-01-01T18:00:00+00:00,row_rqyegpt0rv5k,hash_hswuxj9wlbuyf0,meta_20260101_18.csv,2026-01-02T00:23:00+00:00
meta_acct_3,meta_camp_59,meta_adset_63,meta_ad_533,meta_cr_717,2025-11-21 18:00:00,,mobile,facebook,right_column,UNKNOWN,,,,,,,,,148,3,1,0.030218,USD,LIMITED,VALIDATED,,2025-11-21T10:00:00+00:00,row_zzlpw3evybef,hash_aug02mbw2nqm4c,meta_20251121_10.csv,2025-11-21T12:06:00+00:00
meta_acct_19,meta_camp_34,meta_adset_220,meta_ad_96,meta_cr_1007,2025-11-09 21:00:00,,unknown,instagram,search_results,REELS,10.0,18.0,17.0,11.0,6.0,9.0,0.0,3.49,77,0,0,0.028726,PHP,PAUSED,PUBLISHED,,2025-11-09T13:00:00+00:00,row_ies1p16ilnve,hash_hxc7ln1erry8sh,meta_20251109_13.csv,2025-11-09T13:02:00+00:00
meta_acct_6,meta_camp_41,meta_adset_216,meta_ad_772,meta_cr_163,2025-10-14 11:00:00,,desktop,facebook,feed,VIDEO,90.0,63.0,63.0,27.0,35.0,30.0,21.0,73.15,161,3,0,0.029522,AUD,DISAPPROVED,ENRICHED,,2025-10-14T03:00:00+00:00,row_zs8dkop24xjm,hash_eyid3p41dy18zv,meta_20251014_03.csv,2025-10-14T15:22:00+00:00
meta_acct_14,meta_camp_59,meta_adset_43,meta_ad_429,meta_cr_1691,2025-11-06 21:00:00,Asia/Manila,mobile,instagram,stories,REELZ,90.0,3.0,4.0,1.0,1.0,0.0,0.0,67.06,126,8,2,0.173214,PHP,ACTIVE,PUBLISHED,,2025-11-06T13:00:00+00:00,row_asvv3ine6goj,hash_h6n2p8zlqu37nj,meta_20251106_13.csv,2025-11-06T19:19:00+00:00
meta_acct_12,meta_camp_102,meta_adset_335,meta_ad_328,meta_cr_2132,2025-12-25 19:00:00,,unknown,facebook,stories,REELZ,,148.0,100.0,70.0,91.0,80.0,9.0,,624,25,13,0.546141,PHP,ACTIVE,PUBLISHED,,2025-12-25T11:00:00+00:00,row_d3pf3hwg5hem,hash_qnz05m3z32rc4w,meta_20251225_11.csv,2025-12-25T12:55:00+00:00
meta_acct_1,meta_camp_87,meta_adset_239,meta_ad_693,meta_cr_1064,2025-10-23 21:00:00,,deskotp,audience_network,stories,VIDEO,12.0,172.0,174.0,183.0,198.0,37.0,141.0,5.3,619,5,2,0.450067,PHP,LIMITED,PUBLISHED,,2025-10-23T13:00:00+00:00,row_k7ua7tisvmdw,hash_u316ojchnbrfh3,meta_20251023_13.csv,2025-10-23T19:24:00+00:00
meta_acct_12,meta_camp_108,meta_adset_387,meta_ad_1106,meta_cr_1286,2025-10-28 13:00:00,Asia/Singapore,mobile,instagram,in_stream,REELS,45.0,117.0,96.0,127.0,66.0,31.0,15.0,12.24,249,9,5,0.281185,PHP,ACTIVE,ENRICHED,,2025-10-28T05:00:00+00:00,row_ekpa96llnvuk,hash_ga2tq5yo71mc3v,meta_20251028_05.csv,2025-10-28T17:02:00+00:00
meta_acct_3,meta_camp_99,meta_adset_221,meta_ad_1406,meta_cr_2103,2025-10-15 18:00:00,Asai/Manila,unknown,audience_network,stories,IMAGE,,,,,,,,,131,7,3,0.047718,USD,ACTIVE,VALIDATED,,2025-10-15T10:00:00+00:00,row_rijcvo0zrbs9,hash_4gimeafeselo0a,meta_20251015_10.csv,2025-10-15T16:12:00+00:00
meta_acct_15,meta_camp_17,meta_adset_106,meta_ad_20,meta_cr_595,2025-12-22 19:00:00,Asia/Manila,deskotp,facebook,in_stream,UNKNOWN,,,,,,,,,158,28,3,0.133979,PHP,DRAFT,VALIDATED,,2025-12-22T11:00:00+00:00,row_3ncjcl170cuu,hash_pj4w9xdi8y2x9s,meta_20251222_11.csv,2025-12-22T13:58:00+00:00
meta_acct_8,meta_camp_107,meta_adset_344,meta_ad_875,meta_cr_641,2025-12-24 01:00:00,Asai/Manila,unknown,audience_network,feed,VIDEO,20.0,10.0,14.0,14.0,7.0,12.0,7.0,4.61,86,1,0,0.050298,PHP,ARCHIVED,ENRICHED,,2025-12-23T17:00:00+00:00,row_euca6datqru2,hash_v2l2uxw7d6bbyb,meta_20251223_17.csv,2025-12-23T23:23:00+00:00
meta_acct_17,meta_camp_101,meta_adset_284,meta_ad_1410,meta_cr_1073,2025-10-13 19:00:00,Asia/Manila,unknown,facebook,in_stream,STORY,,,,,,,,,1356,50,27,1.357436,PHP,PAUSED,ENRICHED,,2025-10-13T11:00:00+00:00,row_3kuytwwc66mr,hash_m93i3r9odkcndh,meta_20251013_11.csv,2025-10-13T13:10:00+00:00
meta_acct_16,meta_camp_27,meta_adset_107,meta_ad_942,meta_cr_603,2025-11-16 21:00:00,,mobile,facebook,in_stream,REELZ,6.0,56.0,30.0,28.0,38.0,12.0,26.0,2.7,233,14,9,0.083968,USD,ARCHIVED,RECEIVED,,2025-11-16T13:00:00+00:00,row_07o4n9n9511x,hash_wn28ez142hd2yf,meta_20251116_13.csv,2025-11-16T15:54:00+00:00
meta_acct_1,meta_camp_44,meta_adset_218,meta_ad_1121,meta_cr_1113,2026-01-06 11:00:00,Asia/Manila,moblie,instagram,stories,CAROUSEL,,,,,,,,,165,4,1,0.082526,USD,ACTIVE,VALIDATED,,2026-01-06T03:00:00+00:00,row_3tti2uot1q5p,hash_845tvr6pmd6oi8,meta_20260106_03.csv,2026-01-06T04:15:00+00:00
meta_acct_8,meta_camp_73,meta_adset_239,meta_ad_175,meta_cr_1132,2025-12-28 02:00:00,,deskotp,instagram,in_stream,REELS,,55.0,45.0,51.0,35.0,26.0,12.0,6.9,105,2,0,0.015522,USD,ACTIVE,QUARANTINED,MISSING_VIDEO_DURATION,2025-12-27T18:00:00+00:00,row_ejerxdtv6cip,hash_regh8f6rb4zsff,meta_20251227_18.csv,2025-12-28T06:05:00+00:00
meta_acct_7,meta_camp_33,meta_adset_119,meta_ad_339,meta_cr_2350,2026-01-02 14:00:00,,unknown,instagram,in_stream,IMAGE,,,,,,,,,117,200,94,0.014653,PHP,ACTIVE,QUARANTINED,CLICKS_GT_IMPRESSIONS,2026-01-02T06:00:00+00:00,row_vw0x7xwzhvwk,hash_cuu2kjdz97tho4,meta_20260102_06.csv,2026-01-02T06:51:00+00:00
meta_acct_8,meta_camp_2,meta_adset_361,meta_ad_1278,meta_cr_2262,2025-09-30 14:00:00,,mobile,facebook,reels,REELS,45.0,27.0,29.0,17.0,12.0,7.0,1.0,22.91,183,10,3,0.026855,PHP,PAUSED,PUBLISHED,,2025-09-30T06:00:00+00:00,row_6ilfmo67hd8w,hash_0n8ukius9hkm1v,meta_20250930_06.csv,2025-10-02T06:50:00+00:00
