ad_account_id,campaign_id,ad_group_id,pin_promotion_id,pin_id,date,hour,timezone,device_type,surface,creative_type,video_duration_seconds,impressions,clicks,spend,currency_code,saves,outbound_clicks,pipeline_status,ad_state,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
pin_acct_19,pin_camp_69,pin_grp_146,pin_prom_173,,2026-01-15,19,UTC,DESKTOP,search,UNKNOWN,,141,1,0.048735,USD,2,0,RECEIVED,PAUSED,,2026-01-15T20:00:00+00:00,row_ckg2v9m35qwo,hash_7ozhm7klgy4ikf,pinterest_20260115_19.csv,2026-01-15T21:09:00+00:00
pin_acct_20,pin_camp_98,pin_grp_303,pin_prom_349,pin_2771,2025-10-24,4,,MOBLIE,related_pins,CAROUSEL,,93,2,0.041642,PHP,3,1,RECEIVED,ACTIVE,,2025-10-25T04:00:00+00:00,row_n78ccmabdcn5,hash_m1f8yxtv8ndhsf,pinterest_20251024_04.csv,2025-10-24T06:17:00+00:00
pin_acct_2,pin_camp_49,pin_grp_305,pin_prom_2379,pin_3483,2025-10-11,14,utc,DESKTOP,search,CAROUSEL,,185,2,0.349565,USD,2,0,VALIDATED,ACTIVE,,2025-10-12T02:00:00+00:00,row_w855gia1u2co,hash_wr22wcmvi11vgx,pinterest_20251011_14.csv,2025-10-11T14:13:00+00:00
pin_acct_4,pin_camp_13,pin_grp_257,pin_prom_1752,,2025-10-09,4,UTC,MOBILE,related_pins,UNKNOWN,,550,13,1.023698,USD,20,1,VALIDATED,ACTIVE,,2025-10-09T04:00:00+00:00,row_41vcxizcacub,hash_g4zj28vf0h63ei,pinterest_20251009_04.csv,2025-10-09T06:57:00+00:00
pin_acct_9,pin_camp_19,pin_grp_349,pin_prom_107,,2025-11-02,5,,MOBLIE,homefeed,UNKNOWN,,72,3,0.020032,PHP,0,1,PUBLISHED,ACTIVE,,2025-11-02T06:00:00+00:00,row_ve5b1582rcli,hash_ti6roilh5l4j5u,pinterest_20251102_05.csv,2025-11-02T11:43:00+00:00
pin_acct_15,pin_camp_109,pin_grp_380,pin_prom_1498,pin_1449,2025-10-06,11,,DESKTOP,related_pins,VIDEO,,124,2,0.218208,PHP,0,1,QUARANTINED,PAUSED,MISSING_VIDEO_DURATION,2025-10-06T12:00:00+00:00,row_4eczn7cx588v,hash_vevyk98s4r138p,pinterest_20251006_11.csv,2025-10-07T11:38:00+00:00
pin_acct_2,pin_camp_76,pin_grp_365,pin_prom_668,pin_1203,2025-11-05,0,utc,MOBILE,homefeed,VIDEO,,50,0,0.057028,PHP,0,0,ENRICHED,ACTIVE,,2025-11-05T00:00:00+00:00,row_jabwlhh8dfa1,hash_23eb4vuq5x043v,pinterest_20251105_00.csv,2025-11-05T02:26:00+00:00
pin_acct_20,pin_camp_51,pin_grp_363,pin_prom_1803,,2025-10-26,5,,TABLET,related_pins,SHOPPING,,155,3,0.184649,PHP,4,0,VALIDATED,ACTIVE,,2025-10-26T05:00:00+00:00,row_5pbkyjt7ypw6,hash_0nnsfhkykst1xp,pinterest_20251026_05.csv,2025-10-26T05:00:00+00:00
pin_acct_5,pin_camp_63,pin_grp_43,pin_prom_280,pin_2920,2025-12-31,21,,DESKTOP,search,SHOPPING,,146,11,0.025773,SGD,2,4,ENRICHED,DISAPPROVED,,2025-12-31T22:00:00+00:00,row_fry2gf1raget,hash_9e9kzy7crj72ru,pinterest_20251231_21.csv,2026-01-01T09:42:00+00:00
pin_acct_5,pin_camp_108,pin_grp_501,pin_prom_1935,pin_1559,2026-01-11,23,utc,TABLET,search,CAROUSEL,,155,10,0.03109,USD,1,1,ENRICHED,PAUSED,,2026-01-12T11:00:00+00:00,row_0djwudjh75rz,hash_33oxw2c0380py8,pinterest_20260111_23.csv,2026-01-11T23:26:00+00:00
pin_acct_5,pin_camp_68,pin_grp_462,pin_prom_1873,,2026-01-06,12,Asia/Manila,TABLET,search,STANDARD,,301,2,0.349676,PHP,9,0,VALIDATED,ACTIVE,,2026-01-06T12:00:00+00:00,row_z2sriy2a6z9o,hash_cqifkm6wigj3ff,pinterest_20260106_12.csv,2026-01-06T12:39:00+00:00
pin_acct_6,pin_camp_55,pin_grp_434,pin_prom_978,,2025-10-01,10,utc,MOBILE,related_pins,SHOPPING,,104,1,0.031985,USD,11,0,VALIDATED,ACTIVE,,2025-10-01T10:00:00+00:00,row_vocrq2ml8z8n,hash_dkjz9220go2byu,pinterest_20251001_10.csv,2025-10-01T10:57:00+00:00
pin_acct_5,pin_camp_71,pin_grp_31,pin_prom_385,pin_656,2025-10-09,6,Asia/Manila,DESKTOP,search,CAROUSEL,,109,18,-0.023664,AUD,0,15,ENRICHED,DRAFT,,2025-10-10T06:00:00+00:00,row_upqf9ju8rstd,hash_zpvayx0odab9zg,pinterest_20251009_06.csv,2025-10-09T06:27:00+00:00
pin_acct_16,pin_camp_80,pin_grp_535,pin_prom_1202,,2025-11-10,8,Asia/Manila,MOBLIE,related_pins,STANDARD,,80,1,0.004872,PHP,1,0,ENRICHED,ACTIVE,,2025-11-10T20:00:00+00:00,row_3405u3oabtg9,hash_9a8ss2nq5jn65n,pinterest_20251110_08.csv,2025-11-10T08:08:00+00:00
pin_acct_3,pin_camp_127,pin_grp_477,pin_prom_840,pin_780,2025-11-16,13,Asia/Manila,TABLET,related_pins,STANDARD,,65,0,0.029502,PHP,2,0,VALIDATED,ACTIVE,,2025-11-17T01:00:00+00:00,row_ykit4efg9l2a,hash_gdlsrnby48qbio,pinterest_20251116_13.csv,2025-11-16T13:23:00+00:00
pin_acct_20,pin_camp_138,pin_grp_459,pin_prom_1231,pin_677,2025-10-03,15,Asia/Manila,TABLET,related_pins,CAROUSEL,,179,29,0.166621,PHP,4,12,VALIDATED,ACTIVE,,2025-10-04T15:00:00+00:00,row_zprlyut8nn8w,hash_s6ygp5fvwslv0a,pinterest_20251003_15.csv,2025-10-03T15:19:00+00:00
pin_acct_19,pin_camp_116,pin_grp_386,pin_prom_1370,,2025-11-12,20,Asia/Manila,TABLET,related_pins,UNKNOWN,,532,27,0.216176,PHP,0,13,QUARANTINED,LIMITED,,2025-11-13T20:00:00+00:00,row_svg9x2hwl74b,hash_ujkh2mwzm1xubj,pinterest_20251112_20.csv,2025-11-12T21:06:00+00:00
pin_acct_19,pin_camp_160,pin_grp_509,pin_prom_774,pin_3921,2025-11-03,20,UTC,MOBLIE,homefeed,UNKNOWN,,133,9,0.062203,PHP,3,2,PUBLISHED,ACTIVE,,2025-11-04T08:00:00+00:00,row_3mekujrip5r1,hash_7ozm9empalqyr4,pinterest_20251103_20.csv,2025-11-05T20:17:00+00:00
pin_acct_14,pin_camp_151,pin_grp_484,pin_prom_1705,,2025-12-06,21,Asia/Manila,DESKTOP,search,SHOPPING,,107,8,0.046062,PHP,4,3,ENRICHED,ACTIVE,,2025-12-06T22:00:00+00:00,row_rh76sczp50zz,hash_u1o30q4va08ni2,pinterest_20251206_21.csv,2025-12-06T22:39:00+00:00
pin_acct_17,pin_camp_121,pin_grp_597,pin_prom_1261,,2025-11-01,20,,MOBLIE,related_pins,VIDEO,,289,20,0.081126,PHP,0,7,ENRICHED,ACTIVE,,2025-11-02T08:00:00+00:00,row_7ewuxtnmc57h,hash_vexz1ii1gdbwf5,pinterest_20251101_20.csv,2025-11-02T20:28:00+00:00
pin_acct_20,pin_camp_14,pin_grp_54,pin_prom_2201,pin_3943,2025-11-20,8,,MOBLIE,search,VIDEO,10.0,46,0,0.037895,PHP,0,0,VALIDATED,ACTIVE,,2025-11-20T09:00:00+00:00,row_3n5aisign0h7,hash_wmtsfvts082cok,pinterest_20251120_08.csv,2025-11-20T08:15:00+00:00
pin_acct_10,pin_camp_27,pin_grp_59,pin_prom_26,,2025-10-23,11,utc,DESKTOP,search,CAROUSEL,,64,1,0.010335,PHP,0,0,PUBLISHED,ACTIVE,,2025-10-23T12:00:00+00:00,row_xpbkusp8a3ni,hash_gsm6r67uqgdp9c,pinterest_20251023_11.csv,2025-10-25T11:28:00+00:00
pin_acct_3,pin_camp_97,pin_grp_202,pin_prom_763,pin_2433,2025-11-20,4,UTC,MOBILE,homefeed,SHOPPING,,71,2,0.071894,USD,0,1,RECEIVED,ACTIVE,,2025-11-20T05:00:00+00:00,row_6skve6h7an8y,hash_pwyfp5kws1g2oa,pinterest_20251120_04.csv,2025-11-20T05:41:00+00:00
pin_acct_19,pin_camp_110,pin_grp_51,pin_prom_1259,pin_3059,2025-12-14,17,Asia/Manila,TABLET,search,CAROUSEL,,122,4,0.056431,PHP,2,1,ENRICHED,DISAPPROVED,,2025-12-14T18:00:00+00:00,row_lqh40xia2189,hash_ar685fb2tplcfc,pinterest_20251214_17.csv,2025-12-14T17:26:00+00:00
pin_acct_11,pin_camp_146,pin_grp_208,pin_prom_1968,pin_2407,2025-10-19,23,UTC,MOBLIE,related_pins,CAROUSEL,,165,3,0.316749,USD,5,0,VALIDATED,ACTIVE,,2025-10-19T23:00:00+00:00,row_b4648ij10siz,hash_96k1sfsc68nawr,pinterest_20251019_23.csv,2025-10-19T23:28:00+00:00
pin_acct_9,pin_camp_154,pin_grp_563,pin_prom_1721,,2025-09-26,15,,TABLET,search,SHOPPING,,103,3,0.073035,USD,4,1,RECEIVED,ACTIVE,,2025-09-27T03:00:00+00:00,row_jfm9n48kxfkf,hash_chmmf5r9m1i7y1,pinterest_20250926_15.csv,2025-09-27T15:39:00+00:00
pin_acct_7,pin_camp_102,pin_grp_519,pin_prom_1558,,2025-11-29,13,Asia/Manila,DESKTOP,search,SHOPPING,,111,0,0.051889,PHP,2,0,RECEIVED,ACTIVE,,2025-11-30T01:00:00+00:00,row_lj2tjbmuc1kh,hash_wqjlwfmpmtkfb4,pinterest_20251129_13.csv,2025-11-29T13:10:00+00:00
pin_acct_3,pin_camp_141,pin_grp_157,pin_prom_1126,pin_1889,2025-11-28,12,utc,MOBLIE,homefeed,SHOPPING,,124,0,0.015582,PHP,4,0,VALIDATED,ACTIVE,,2025-11-28T12:00:00+00:00,row_2psh02rsbt15,hash_lpkn15nj1g9ja7,pinterest_20251128_12.csv,2025-11-28T12:05:00+00:00
pin_acct_5,pin_camp_129,pin_grp_257,pin_prom_529,pin_2939,2025-10-19,10,Asia/Manila,DESKTOP,homefeed,SHOPPING,,422,29,0.229847,PHP,0,14,PUBLISHED,ACTIVE,,2025-10-20T10:00:00+00:00,row_8llltjambi8r,hash_rbbdlyau7u3rdw,pinterest_20251019_10.csv,2025-10-19T10:52:00+00:00
pin_acct_13,pin_camp_136,pin_grp_95,pin_prom_402,pin_1260,2025-12-17,22,utc,DESKTOP,related_pins,SHOPPING,,50,1,0.024757,PHP,0,0,VALIDATED,ACTIVE,,2025-12-17T22:00:00+00:00,row_hth75jgsg7k0,hash_tepiwcgqd9bef4,pinterest_20251217_22.csv,2025-12-17T22:56:00+00:00
pin_acct_20,pin_camp_135,pin_grp_490,pin_prom_1044,,2025-11-14,14,UTC,DESKTOP,search,STANDARD,,179,3,0.06568,EUR,13,2,VALIDATED,LIMITED,,2025-11-14T15:00:00+00:00,row_ui7zpn3b9mh7,hash_bdwjrs8fl3au89,pinterest_20251114_14.csv,2025-11-14T14:03:00+00:00
pin_acct_4,pin_camp_84,pin_grp_439,pin_prom_594,,2025-11-04,3,Asia/Manila,MOBLIE,search,UNKNOWN,,110,3,0.167272,PHP,1,1,QUARANTINED,PAUSED,,2025-11-04T03:00:00+00:00,row_yti1pk7l6tu6,hash_hlevs8mcpc0wsy,pinterest_20251104_03.csv,2025-11-04T03:39:00+00:00
pin_acct_9,pin_camp_30,pin_grp_448,pin_prom_2194,,2025-10-10,10,,MOBLIE,related_pins,STANDARD,,151,267,0.062999,PHP,2,166,QUARANTINED,PAUSED,CLICKS_GT_IMPRESSIONS,2025-10-11T10:00:00+00:00,row_5tftny69gqnr,hash_62q2vc067417oo,pinterest_20251010_10.csv,2025-10-10T12:37:00+00:00
pin_acct_5,pin_camp_107,pin_grp_416,pin_prom_265,pin_825,2026-01-02,16,Asia/Manila,MOBILE,search,VIDEO,,163,350,0.178607,USD,0,165,QUARANTINED,DRAFT,CLICKS_GT_IMPRESSIONS,2026-01-03T16:00:00+00:00,row_s0exyf8539pk,hash_wa13hws7ywqpqq,pinterest_20260102_16.csv,2026-01-02T16:00:00+00:00
pin_acct_20,pin_camp_106,pin_grp_276,pin_prom_319,pin_1968,2025-09-20,15,Asia/Manila,TABLET,related_pins,SHOPPING,,584,61,0.155478,USD,2,14,ENRICHED,PAUSED,,2025-09-20T15:00:00+00:00,row_2gp528e1kon9,hash_3bl2tiop77bek9,pinterest_20250920_15.csv,2025-09-20T15:05:00+00:00
pin_acct_11,pin_camp_37,pin_grp_37,pin_prom_1269,pin_423,2025-12-04,23,Asia/Manila,MOBLIE,homefeed,CAROUSEL,,74,3,0.01299,SGD,0,1,ENRICHED,ACTIVE,,2025-12-05T11:00:00+00:00,row_izxcnb53a6vh,hash_wfiuw8usgow11g,pinterest_20251204_23.csv,2025-12-06T23:12:00+00:00
pin_acct_13,pin_camp_1,pin_grp_7,pin_prom_1711,pin_1406,2025-11-13,14,Asia/Manila,MOBLIE,homefeed,UNKNOWN,,76,3,0.060747,PHP,0,1,PUBLISHED,ACTIVE,,2025-11-13T14:00:00+00:00,row_twxdyon958u6,hash_ajo5wpgla6o2px,pinterest_20251113_14.csv,2025-11-13T16:25:00+00:00
pin_acct_5,pin_camp_84,pin_grp_31,pin_prom_537,,2026-01-01,10,,MOBLIE,search,UNKNOWN,,371,2,0.083405,PHP,14,1,PUBLISHED,ACTIVE,,2026-01-01T22:00:00+00:00,row_l2cv1os0sy13,hash_sa3qixifhpcq6b,pinterest_20260101_10.csv,2026-01-03T10:07:00+00:00
pin_acct_9,pin_camp_147,pin_grp_493,pin_prom_1434,pin_1635,2025-11-21,9,,DESKTOP,search,SHOPPING,,273,24,0.166697,SGD,4,4,VALIDATED,ACTIVE,,2025-11-21T10:00:00+00:00,row_r9jsg6gqwx6a,hash_zoei5aojbdlenr,pinterest_20251121_09.csv,2025-11-22T09:30:00+00:00
pin_acct_7,pin_camp_82,pin_grp_452,pin_prom_680,,2026-01-16,22,Asia/Manila,MOBLIE,homefeed,STANDARD,,70,4,0.010142,AUD,1,1,VALIDATED,PAUSED,,2026-01-17T22:00:00+00:00,row_v1t79wyecr7t,hash_c9oxfkhbobg5jb,pinterest_20260116_22.csv,2026-01-17T00:05:00+00:00
pin_acct_13,pin_camp_60,pin_grp_238,pin_prom_329,,2025-12-11,23,utc,DESKTOP,search,VIDEO,,377,4,0.269242,PHP,13,1,VALIDATED,ACTIVE,,2025-12-12T00:00:00+00:00,row_ngxj3kjyn92t,hash_3zcbf0yu6lt1zi,pinterest_20251211_23.csv,2025-12-13T23:28:00+00:00
pin_acct_13,pin_camp_27,pin_grp_563,pin_prom_418,pin_3391,2025-10-08,2,utc,DESKTOP,related_pins,STANDARD,,150,0,0.086431,SGD,3,0,VALIDATED,ACTIVE,,2025-10-08T03:00:00+00:00,row_1elfo0yqnru0,hash_qhg1kl5evsijt2,pinterest_20251008_02.csv,2025-10-10T02:58:00+00:00
pin_acct_15,pin_camp_94,pin_grp_310,pin_prom_1904,,2025-11-28,16,UTC,DESKTOP,homefeed,VIDEO,,120,4,0.018902,USD,0,0,RECEIVED,ACTIVE,,2025-11-29T16:00:00+00:00,row_7xwwjmea0t18,hash_o56j3gpwtuf0p8,pinterest_20251128_16.csv,2025-11-28T16:18:00+00:00
pin_acct_12,pin_camp_53,pin_grp_462,pin_prom_1941,,2025-10-01,13,Asia/Manila,TABLET,search,CAROUSEL,,1252,111,0.602653,USD,15,74,VALIDATED,ACTIVE,,2025-10-01T14:00:00+00:00,row_bjqzgbzwneq4,hash_1ka38fv3vnhmjb,pinterest_20251001_13.csv,2025-10-01T13:05:00+00:00
pin_acct_14,pin_camp_11,pin_grp_432,pin_prom_595,pin_468,2025-11-20,23,Asia/Manila,DESKTOP,related_pins,STANDARD,,32,1,-0.001412,PHP,0,0,ENRICHED,DRAFT,,2025-11-21T11:00:00+00:00,row_axyvry4k3e0m,hash_r30rhvk0dwz7j7,pinterest_20251120_23.csv,2025-11-21T05:44:00+00:00
pin_acct_17,pin_camp_10,pin_grp_125,pin_prom_1137,pin_2873,2025-11-10,18,,DESKTOP,homefeed,STANDARD,,164,10,0.143757,USD,5,4,RECEIVED,ACTIVE,,2025-11-11T06:00:00+00:00,row_ei6071g39tcp,hash_ixtwyj9haje03a,pinterest_20251110_18.csv,2025-11-11T06:45:00+00:00
pin_acct_12,pin_camp_150,pin_grp_459,pin_prom_287,pin_588,2025-12-01,14,,MOBILE,related_pins,SHOPPING,,190,2,0.256961,USD,4,0,VALIDATED,PAUSED,,2025-12-02T14:00:00+00:00,row_lshko3sbywvq,hash_8413ec664z4tuw,pinterest_20251201_14.csv,2025-12-01T20:06:00+00:00
pin_acct_10,pin_camp_68,pin_grp_545,pin_prom_919,pin_1112,2026-01-04,4,,DESKTOP,related_pins,UNKNOWN,,147,1,0.107361,USD,2,0,VALIDATED,ACTIVE,,2026-01-05T04:00:00+00:00,row_y4tcmw1riztg,hash_4hlopc59zscsc4,pinterest_20260104_04.csv,2026-01-04T10:02:00+00:00
pin_acct_9,pin_camp_99,pin_grp_244,pin_prom_1055,,2025-10-28,23,Asia/Manila,DESKTOP,homefeed,STANDARD,,60,3,0.023448,USD,4,1,VALIDATED,ACTIVE,,2025-10-29T11:00:00+00:00,row_i8lecvxeipa1,hash_j8cqknyhbzqx3z,pinterest_20251028_23.csv,2025-10-30T23:20:00+00:00
pin_acct_17,pin_camp_116,pin_grp_343,pin_prom_340,,2025-10-31,11,utc,MOBILE,search,VIDEO,,54,1,0.011217,USD,2,0,RECEIVED,ACTIVE,,2025-10-31T11:00:00+00:00,row_9l65fei70i9s,hash_agfqo5vynakcbc,pinterest_20251031_11.csv,2025-10-31T13:51:00+00:00
pin_acct_4,pin_camp_65,pin_grp_41,pin_prom_152,,2025-10-20,20,Asia/Manila,DESKTOP,related_pins,VIDEO,,195,5,0.231943,AUD,2,4,PUBLISHED,ACTIVE,,2025-10-20T20:00:00+00:00,row_o9511z8tezc6,hash_n6rnmq4xp31068,pinterest_20251020_20.csv,2025-10-20T20:08:00+00:00
pin_acct_10,pin_camp_117,pin_grp_200,pin_prom_1143,pin_3688,2025-11-15,23,,TABLET,related_pins,VIDEO,,168,8,0.103284,USD,4,3,RECEIVED,ACTIVE,,2025-11-16T11:00:00+00:00,row_1p31yuz0z7cj,hash_rgv4voilzw837o,pinterest_20251115_23.csv,2025-11-15T23:40:00+00:00
pin_acct_1,pin_camp_129,pin_grp_13,pin_prom_65,pin_801,2026-01-13,1,Asia/Manila,MOBILE,search,VIDEO,,238,25,0.097675,PHP,0,9,PUBLISHED,ACTIVE,,2026-01-13T02:00:00+00:00,row_rjsxf60utmzf,hash_82uvf6oh0csijv,pinterest_20260113_01.csv,2026-01-14T01:54:00+00:00
pin_acct_7,pin_camp_82,pin_grp_467,pin_prom_2038,pin_3343,2025-12-14,14,,MOBILE,search,VIDEO,,197,11,0.079472,USD,3,7,VALIDATED,ACTIVE,,2025-12-15T14:00:00+00:00,row_kztmdfafyvd8,hash_lwk5avefrn7sii,pinterest_20251214_14.csv,2025-12-14T14:04:00+00:00
pin_acct_12,pin_camp_154,pin_grp_342,pin_prom_2102,pin_3566,2025-10-04,14,Asia/Manila,MOBLIE,homefeed,SHOPPING,,92,4,0.036099,USD,3,0,PUBLISHED,ACTIVE,,2025-10-05T14:00:00+00:00,row_pqj88l2ypmmd,hash_7zlmy1p1cue536,pinterest_20251004_14.csv,2025-10-05T14:45:00+00:00
pin_acct_12,pin_camp_66,pin_grp_163,pin_prom_246,,2025-12-24,5,utc,DESKTOP,search,SHOPPING,,83,3,0.073158,USD,0,0,ENRICHED,ACTIVE,,2025-12-24T05:00:00+00:00,row_44246ach2hf4,hash_zm213wehzmyifd,pinterest_20251224_05.csv,2025-12-24T05:07:00+00:00
pin_acct_4,pin_camp_23,pin_grp_271,pin_prom_1516,,2026-01-09,6,UTC,TABLET,search,STANDARD,,121,1,0.028361,PHP,0,0,VALIDATED,ACTIVE,,2026-01-09T07:00:00+00:00,row_j6ym28i4ayib,hash_hz3vyjyznbyn1a,pinterest_20260109_06.csv,2026-01-09T06:27:00+00:00
pin_acct_19,pin_camp_49,pin_grp_149,pin_prom_2028,,2025-12-15,0,UTC,MOBLIE,related_pins,UNKNOWN,,78,1,0.108446,PHP,2,0,VALIDATED,ACTIVE,,2025-12-15T01:00:00+00:00,row_h9562ht12ig4,hash_v4hiejhhuas8en,pinterest_20251215_00.csv,2025-12-15T00:29:00+00:00
pin_acct_2,pin_camp_96,pin_grp_267,pin_prom_1779,pin_16,2025-11-30,18,UTC,DESKTOP,search,CAROUSEL,,489,18,0.509794,PHP,22,7,PUBLISHED,ARCHIVED,,2025-12-01T06:00:00+00:00,row_isd5dssmz2go,hash_mmzjx6f8q4jvk5,pinterest_20251130_18.csv,2025-12-02T18:16:00+00:00
pin_acct_2,pin_camp_91,pin_grp_175,pin_prom_2133,pin_3462,2025-10-03,8,UTC,MOBILE,search,SHOPPING,,158,5,0.074334,USD,1,1,VALIDATED,ACTIVE,,2025-10-03T08:00:00+00:00,row_206maq80gyxn,hash_tktspux1h8fp5r,pinterest_20251003_08.csv,2025-10-03T08:39:00+00:00
pin_acct_15,pin_camp_138,pin_grp_95,pin_prom_839,,2025-12-05,11,Asia/Manila,MOBILE,search,VIDEO,,125,3,0.168434,PHP,1,1,VALIDATED,PAUSED,,2025-12-05T23:00:00+00:00,row_dz2w73ez0im6,hash_24q6bqeemjm4u7,pinterest_20251205_11.csv,2025-12-07T11:34:00+00:00
pin_acct_10,pin_camp_46,pin_grp_521,pin_prom_1191,pin_401,2025-11-12,18,,DESKTOP,related_pins,SHOPPING,,169,8,0.550386,AUD,7,2,VALIDATED,ACTIVE,,2025-11-13T18:00:00+00:00,row_x3axc3bfidsx,hash_vh4xo656qrjsbd,pinterest_20251112_18.csv,2025-11-14T18:09:00+00:00
pin_acct_18,pin_camp_149,pin_grp_220,pin_prom_2058,pin_1441,2025-11-25,18,utc,DESKTOP,related_pins,CAROUSEL,,217,0,0.103841,AUD,5,0,VALIDATED,ACTIVE,,2025-11-25T18:00:00+00:00,row_f7yikae5cwd7,hash_thmnnk4doorh8f,pinterest_20251125_18.csv,2025-11-25T18:31:00+00:00
pin_acct_17,pin_camp_58,pin_grp_140,pin_prom_2319,pin_3887,2025-11-25,16,,MOBLIE,related_pins,SHOPPING,,150,5,0.005265,USD,2,2,ENRICHED,LIMITED,,2025-11-26T16:00:00+00:00,row_v3qtn03lv9ay,hash_k5mumcvt40xwrr,pinterest_20251125_16.csv,2025-11-26T04:22:00+00:00
pin_acct_10,pin_camp_95,pin_grp_20,pin_prom_1613,pin_1398,2025-12-04,2,Asia/Manila,MOBILE,search,CAROUSEL,,268,6,0.175078,PHP,4,3,ENRICHED,ACTIVE,,2025-12-05T02:00:00+00:00,row_xlhbr30gao2u,hash_2smqco1zpzc8f2,pinterest_20251204_02.csv,2025-12-04T04:35:00+00:00
pin_acct_12,pin_camp_11,pin_grp_290,pin_prom_1840,,2025-11-21,21,,DESKTOP,search,VIDEO,60.0,108,4,0.009327,USD,0,0,PUBLISHED,ACTIVE,,2025-11-22T21:00:00+00:00,row_gorkqjuayvis,hash_coo51lp1g65cxq,pinterest_20251121_21.csv,2025-11-22T21:10:00+00:00
pin_acct_5,pin_camp_123,pin_grp_28,pin_prom_931,pin_1459,2025-12-20,16,utc,TABLET,search,CAROUSEL,,390,24,0.216797,PHP,2,10,ENRICHED,ACTIVE,,2025-12-20T17:00:00+00:00,row_ieye8khyxnrn,hash_pbkinsc5yy2qkb,pinterest_20251220_16.csv,2025-12-20T18:30:00+00:00
pin_acct_11,pin_camp_23,pin_grp_116,pin_prom_868,pin_1956,2025-09-19,4,,TABLET,search,CAROUSEL,,117,4,0.138903,AUD,2,2,PUBLISHED,ACTIVE,,2025-09-19T05:00:00+00:00,row_0ai8nrnkyp72,hash_vabbaz0aq6e9x9,pinterest_20250919_04.csv,2025-09-19T04:38:00+00:00
pin_acct_6,pin_camp_23,pin_grp_29,pin_prom_219,pin_1121,2025-11-09,13,,MOBILE,related_pins,VIDEO,,355,8,0.605535,PHP,10,6,VALIDATED,ACTIVE,,2025-11-10T13:00:00+00:00,row_e0qg0qo0s8ma,hash_q9k2mv7nxki2ol,pinterest_20251109_13.csv,2025-11-10T13:37:00+00:00
pin_acct_1,pin_camp_68,pin_grp_357,pin_prom_1964,pin_2888,2025-10-26,14,,DESKTOP,related_pins,STANDARD,,73,0,0.022484,SGD,4,0,PUBLISHED,ACTIVE,,2025-10-26T15:00:00+00:00,row_6k1hu2nsosly,hash_0o7del6us3nas7,pinterest_20251026_14.csv,2025-10-27T14:09:00+00:00
pin_acct_1,pin_camp_141,pin_grp_237,pin_prom_1450,,2025-10-08,9,utc,MOBILE,search,STANDARD,,181,4,0.013257,usd,14,2,RECEIVED,ACTIVE,,2025-10-08T10:00:00+00:00,row_lukjwp5b8cnq,hash_njim204hoiz5kx,pinterest_20251008_09.csv,2025-10-08T21:56:00+00:00
pin_acct_5,pin_camp_93,pin_grp_304,pin_prom_1554,,2025-11-29,2,Asia/Manila,MOBLIE,homefeed,STANDARD,,225,2,0.190132,USD,7,1,PUBLISHED,ACTIVE,,2025-11-30T02:00:00+00:00,row_3q7lqb4yt1tp,hash_e5mn8cysc6kgw9,pinterest_20251129_02.csv,2025-11-29T04:14:00+00:00
pin_acct_5,pin_camp_62,pin_grp_209,pin_prom_461,,2025-09-29,3,UTC,DESKTOP,related_pins,STANDARD,,63,4,0.051621,PHP,0,0,PUBLISHED,ACTIVE,,2025-09-30T03:00:00+00:00,row_qkdbtsryy9cr,hash_4bfbj7p5yoemyg,pinterest_20250929_03.csv,2025-09-30T03:22:00+00:00
pin_acct_1,pin_camp_65,pin_grp_398,pin_prom_172,pin_1706,2025-10-15,16,,MOBLIE,homefeed,STANDARD,,800,54,0.265978,USD,17,17,VALIDATED,ACTIVE,,2025-10-16T04:00:00+00:00,row_k0uc132fzyfu,hash_5wf0fxy63fo8dp,pinterest_20251015_16.csv,2025-10-15T16:22:00+00:00
pin_acct_16,pin_camp_151,pin_grp_582,pin_prom_1299,,2025-12-16,6,Asia/Manila,MOBILE,homefeed,SHOPPING,,196,0,0.020433,USD,1,0,VALIDATED,ACTIVE,,2025-12-16T18:00:00+00:00,row_j4i5h16t3pem,hash_7s1smzfpihsmq2,pinterest_20251216_06.csv,2025-12-16T06:11:00+00:00
pin_acct_9,pin_camp_54,pin_grp_543,pin_prom_440,,2026-01-03,9,utc,DESKTOP,homefeed,STANDARD,,214,4,0.209202,AUD,2,2,PUBLISHED,ACTIVE,,2026-01-03T21:00:00+00:00,row_kmj14z8wayyh,hash_49d1i3cxq4w4c0,pinterest_20260103_09.csv,2026-01-03T15:29:00+00:00
pin_acct_19,pin_camp_141,pin_grp_37,pin_prom_1402,pin_933,2025-09-24,13,UTC,TABLET,search,STANDARD,,66,3,0.062728,USD,0,1,VALIDATED,DRAFT,,2025-09-25T13:00:00+00:00,row_inhpcg2zrehr,hash_0k6r9ax8d6a5yz,pinterest_20250924_13.csv,2025-09-26T13:54:00+00:00
pin_acct_12,pin_camp_7,pin_grp_120,pin_prom_2223,,2025-11-20,9,utc,MOBLIE,search,SHOPPING,,200,10,0.059757,PHP,6,2,ENRICHED,ACTIVE,,2025-11-20T10:00:00+00:00,row_zdsfdg6jo0ab,hash_9byk5rvwj0ldon,pinterest_20251120_09.csv,2025-11-21T09:21:00+00:00
