customer_id,campaign_id,ad_group_id,ad_id,asset_id,segments_date,segments_hour,account_tz,device_category,network_type,ad_type,video_duration_seconds,quartile_25,quartile_50,quartile_75,quartile_100,avg_view_duration_seconds,impressions,clicks,views,cost_micros,currency_code,pipeline_status,primary_status,policy_summary,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
gg_acct_6,gg_camp_51,gg_group_118,gg_ad_1704,gg_asset_1697,2025-10-28,9,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,MASTHEAD,10.0,64.0,25.0,39.0,13.0,4.96,226,7,68.0,157466,USD,PUBLISHED,ENABLED,,,2025-10-29T09:00:00+00:00,row_aakyr5qur3h1,hash_25fj112cj52uu7,youtube_20251028_09.csv,2025-10-28T09:11:00+00:00
gg_acct_18,gg_camp_55,gg_group_490,gg_ad_2224,gg_asset_249,2025-11-08,6,America/Los_Angeles,TABLET,YOUTUBE_SEARCH,DISCOVERY,45.0,13.0,5.0,7.0,9.0,9.19,168,0,24.0,78128,USD,RECEIVED,LIMITED,,,2025-11-08T06:00:00+00:00,row_dsg5mvqi6wyt,hash_x7sipxggd87n3l,youtube_20251108_06.csv,2025-11-08T06:24:00+00:00
gg_acct_14,gg_camp_83,gg_group_463,,gg_asset_141,2025-11-13,6,America/Los_Angeles,TABLET,YOUTUBE_SEARCH,BUMPER,8.0,4.0,3.0,0.0,0.0,0.92,68,266,6.0,12101,USD,QUARANTINED,PAUSED,,CLICKS_GT_IMPRESSIONS,2025-11-13T12:00:00+00:00,row_apki1t7qnkt0,hash_414vj45mdhnvq9,youtube_20251113_06.csv,2025-11-13T08:00:00+00:00
gg_acct_20,gg_camp_156,gg_group_496,gg_ad_19,gg_asset_3140,2025-11-17,21,Asia/Manila ,OTHER,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,45.0,14.0,14.0,11.0,11.0,13.15,159,3,21.0,100125,USD,PUBLISHED,ENABLED,,,2025-11-17T22:00:00+00:00,row_tht5t9mb21f2,hash_4gpdt7zwg0bumi,youtube_20251117_21.csv,2025-11-17T21:47:00+00:00
gg_acct_17,gg_camp_143,gg_group_499,gg_ad_2148,,2025-09-20,16,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,BUMPER,8.0,18.0,30.0,12.0,8.0,2.1,243,7,32.0,60278,USD,RECEIVED,LIMITED,,,2025-09-20T17:00:00+00:00,row_zgljrrqy3733,hash_2r07n8e07487ea,youtube_20250920_16.csv,2025-09-21T04:56:00+00:00
gg_acct_20,gg_camp_7,gg_group_21,,gg_asset_70,2025-11-05,23,Asia/Manila ,OTHER,YOUTUBE_SEARCH,UNKNOWN,,,,,,,215,5,,149708,USD,ENRICHED,ENABLED,,,2025-11-06T05:00:00+00:00,row_kigazgtmqmnx,hash_65pxpqj623obck,youtube_20251105_23.csv,2025-11-06T11:15:00+00:00
gg_acct_12,gg_camp_71,gg_group_212,gg_ad_845,gg_asset_1334,2025-11-02,11,,MOBILE,DISPLAY_NETWORK,DISCOVERY,20.0,25.0,8.0,27.0,5.0,1.55,247,4,52.0,312424,USD,VALIDATED,ENABLED,,,2025-11-02T12:00:00+00:00,row_u3q9hmunzxhi,hash_qiz46xtcmudz2d,youtube_20251102_11.csv,2025-11-02T11:15:00+00:00
gg_acct_6,gg_camp_81,gg_group_435,gg_ad_1949,gg_asset_2478,2025-11-20,10,Asia/Manila,DESKTOP,DISPLAY_NETWORK,UNKNOWN,,,,,,,168,5,,162413,USD,VALIDATED,ENABLED,,,2025-11-21T10:00:00+00:00,row_t9decv9ajwvq,hash_h6fawb3g95crwz,youtube_20251120_10.csv,2025-11-22T10:43:00+00:00
gg_acct_14,gg_camp_31,gg_group_456,gg_ad_2192,gg_asset_12,2025-09-24,10,Asia/Manila ,OTHER,YOUTUBE_WATCH,DISCOVERY,90.0,12.0,5.0,0.0,1.0,39.08,37,2,16.0,30925,USD,RECEIVED,ENABLED,,,2025-09-24T10:00:00+00:00,row_l0ojqxrvbkge,hash_n6j03izap80283,youtube_20250924_10.csv,2025-09-24T11:35:00+00:00
gg_acct_10,gg_camp_77,gg_group_108,gg_ad_963,gg_asset_1828,2025-10-07,4,Asia/Manila,TABLET,YOUTUBE_WATCH,UNKNOWN,,,,,,,127,1,,79727,USD,ENRICHED,PAUSED,,,2025-10-07T05:00:00+00:00,row_zcsyxm4vrzoe,hash_eyg282yvpnl80u,youtube_20251007_04.csv,2025-10-07T10:08:00+00:00
gg_acct_5,gg_camp_63,gg_group_16,gg_ad_1476,gg_asset_1032,2025-12-12,19,America/Los_Angeles,DESKTOP,DISPLAY_NETWORK,MASTHEAD,90.0,25.0,20.0,18.0,15.0,43.74,102,14,40.0,49128,USD,ENRICHED,LIMITED,,,2025-12-12T19:00:00+00:00,row_colrzje13ffr,hash_9dflmr52vbd4kj,youtube_20251212_19.csv,2025-12-13T01:11:00+00:00
gg_acct_8,gg_camp_111,gg_group_285,gg_ad_2289,gg_asset_679,2025-12-29,0,,OTHER,YOUTUBE_SEARCH,DISCOVERY,8.0,18.0,2.0,23.0,3.0,2.16,157,1,41.0,194497,USD,ENRICHED,ENABLED,,,2025-12-30T00:00:00+00:00,row_uo7u773wepec,hash_h8l8m7q5ino1hd,youtube_20251229_00.csv,2025-12-29T06:07:00+00:00
gg_acct_13,gg_camp_131,gg_group_284,gg_ad_2014,gg_asset_1230,2025-12-17,5,Asia/Manila ,TABLET,YOUTUBE_WATCH,UNKNOWN,,,,,,,70,0,,16540,USD,ENRICHED,ENABLED,,,2025-12-18T05:00:00+00:00,row_budd8hhrv73v,hash_6gnwvng91cskpb,youtube_20251217_05.csv,2025-12-19T05:45:00+00:00
gg_acct_16,gg_camp_37,gg_group_186,gg_ad_655,,2025-12-28,20,,OTHER,YOUTUBE_SEARCH,UNKNOWN,,,,,,,166,1,,149295,USD,ENRICHED,ENABLED,,,2025-12-29T20:00:00+00:00,row_hzlxy2e0hubn,hash_0j2afvoeit0oi8,youtube_20251228_20.csv,2025-12-28T20:06:00+00:00
gg_acct_16,gg_camp_195,gg_group_471,gg_ad_431,gg_asset_16,2025-10-11,8,,OTHER,DISPLAY_NETWORK,MASTHEAD,8.0,11.0,23.0,8.0,7.0,3.03,257,15,34.0,53971,USD,ENRICHED,ENABLED,,,2025-10-12T08:00:00+00:00,row_r33r2wai6y4t,hash_gy8t3a18lm742h,youtube_20251011_08.csv,2025-10-11T20:26:00+00:00
gg_acct_9,gg_camp_104,gg_group_182,gg_ad_1464,gg_asset_370,2025-10-20,22,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,UNKNOWN,,,,,,,52,3,,11287,USD,PUBLISHED,ENABLED,,,2025-10-21T04:00:00+00:00,row_zo4b4j4bkxky,hash_42dd3e1ez5c4cf,youtube_20251020_22.csv,2025-10-21T22:38:00+00:00
gg_acct_14,gg_camp_29,gg_group_182,gg_ad_978,gg_asset_2457,2026-01-10,3,Asia/Manila ,TV,YOUTUBE_SEARCH,DISCOVERY,60.0,22.0,1.0,13.0,7.0,12.04,75,1,28.0,35705,USD,VALIDATED,ENABLED,,,2026-01-11T03:00:00+00:00,row_abzcrzy1grbz,hash_fjrlzokdq68rh3,youtube_20260110_03.csv,2026-01-10T03:55:00+00:00
gg_acct_3,gg_camp_141,gg_group_478,gg_ad_2237,gg_asset_1509,2025-10-06,15,America/Los_Angeles,MOBIL,YOUTUBE_WATCH,DISCOVERY,10.0,20.0,29.0,19.0,22.0,4.99,217,15,51.0,133870,USD,PUBLISHED,ENABLED,,,2025-10-06T16:00:00+00:00,row_0pyjgfnwjnj9,hash_2bra26xu6xtnld,youtube_20251006_15.csv,2025-10-06T21:59:00+00:00
gg_acct_15,gg_camp_9,gg_group_221,gg_ad_500,gg_asset_577,2025-12-05,11,,MOBIL,YOUTUBE_WATCH,NON_SKIPPABLE,10.0,17.0,5.0,19.0,9.0,1.9,148,9,25.0,177665,USD,ENRICHED,PAUSED,,,2025-12-06T11:00:00+00:00,row_iyn1zvlgchgv,hash_3kq6fzjgz1vorw,youtube_20251205_11.csv,2025-12-05T17:37:00+00:00
gg_acct_13,gg_camp_74,gg_group_201,gg_ad_2128,,2025-10-30,22,Asia/Manila,MOBILE,YOUTUBE_SEARCH,DISCOVERY,15.0,14.0,35.0,22.0,39.0,2.86,148,13,62.0,60735,USD,VALIDATED,ENABLED,,,2025-10-30T22:00:00+00:00,row_i1bpnvgwe6oe,hash_jjb7j5epvwa7xv,youtube_20251030_22.csv,2025-11-01T22:05:00+00:00
gg_acct_9,gg_camp_113,gg_group_306,gg_ad_1187,gg_asset_417,2026-01-07,16,America/Los_Angeles,MOBIL,DISPLAY_NETWORK,UNKNOWN,,,,,,,69,5,,65647,USD,PUBLISHED,LIMITED,,,2026-01-07T17:00:00+00:00,row_l0xp9tst1tfg,hash_5fhcvm0qijj2om,youtube_20260107_16.csv,2026-01-07T17:03:00+00:00
gg_acct_2,gg_camp_54,gg_group_32,gg_ad_1133,gg_asset_939,2025-09-19,7,America/Los_Angeles,TABLET,YOUTUBE_WATCH,NON_SKIPPABLE,45.0,10.0,7.0,4.0,15.0,18.58,97,2,56.0,39284,USD,PUBLISHED,ENABLED,,,2025-09-19T07:00:00+00:00,row_7pma2kz8g1ba,hash_rqplrcx3lgvt3y,youtube_20250919_07.csv,2025-09-19T08:11:00+00:00
gg_acct_5,gg_camp_118,gg_group_457,gg_ad_1790,gg_asset_856,2025-11-29,5,,MOBIL,YOUTUBE_WATCH,UNKNOWN,,,,,,,293,8,,6098,USD,PUBLISHED,PAUSED,,,2025-11-29T06:00:00+00:00,row_tj9qep7ra143,hash_cz8qb8a0nfhwfs,youtube_20251129_05.csv,2025-11-30T05:52:00+00:00
gg_acct_16,gg_camp_163,gg_group_255,gg_ad_736,gg_asset_3251,2025-09-19,6,,MOBILE,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,30.0,8.0,6.0,3.0,3.0,4.51,116,1,10.0,89370,USD,VALIDATED,ENABLED,,,2025-09-19T06:00:00+00:00,row_5bioioulxflp,hash_czuyrr1qtw5u4m,youtube_20250919_06.csv,2025-09-19T18:19:00+00:00
gg_acct_16,gg_camp_97,gg_group_472,gg_ad_776,gg_asset_538,2025-12-25,18,,TABLET,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,8.0,9.0,7.0,0.0,2.0,0.84,289,3,12.0,43092,USD,PUBLISHED,ENABLED,,,2025-12-25T19:00:00+00:00,row_mmwsql1yu4s1,hash_vvfy03zrz2gkz3,youtube_20251225_18.csv,2025-12-25T18:59:00+00:00
gg_acct_9,gg_camp_6,gg_group_23,gg_ad_1972,gg_asset_2082,2026-01-01,7,,OTHER,YOUTUBE_WATCH,UNKNOWN,,,,,,,84,4,,46232,USD,ENRICHED,ENABLED,,,2026-01-01T07:00:00+00:00,row_vpqofgc4jqrl,hash_gt4kkw9212j2xc,youtube_20260101_07.csv,2026-01-01T09:08:00+00:00
gg_acct_20,gg_camp_125,gg_group_291,gg_ad_769,gg_asset_1981,2025-10-03,20,America/Los_Angeles,TABLET,DISPLAY_NETWORK,MASTHEAD,,40.0,17.0,20.0,8.0,,376,3,64.0,174585,USD,PUBLISHED,ENABLED,,,2025-10-04T20:00:00+00:00,row_8sgrxtnofs2q,hash_k5p9mhxcuxza25,youtube_20251003_20.csv,2025-10-03T20:19:00+00:00
gg_acct_8,gg_camp_182,gg_group_531,gg_ad_1207,,2025-12-23,11,,MOBIL,YOUTUBE_WATCH,BUMPER,8.0,49.0,37.0,14.0,29.0,2.03,259,4,56.0,56110,USD,PUBLISHED,ENABLED,,,2025-12-23T11:00:00+00:00,row_mlbamkjatfzs,hash_muqdix5vwss5pf,youtube_20251223_11.csv,2025-12-23T17:38:00+00:00
gg_acct_17,gg_camp_172,gg_group_428,gg_ad_263,gg_asset_561,2025-10-25,19,Asia/Manila ,MOBILE,YOUTUBE_SEARCH,BUMPER,60.0,6.0,4.0,3.0,1.0,21.88,164,5,9.0,241054,USD,QUARANTINED,ENABLED,,,2025-10-26T01:00:00+00:00,row_r5sph83fnfp1,hash_aprsfhe0ow8fx9,youtube_20251025_19.csv,2025-10-25T19:43:00+00:00
gg_acct_16,gg_camp_159,gg_group_58,gg_ad_2036,,2025-11-23,13,America/Los_Angeles,MOBIL,YOUTUBE_SEARCH,DISCOVERY,,12.0,4.0,0.0,7.0,2.81,157,15,27.0,56316,USD,QUARANTINED,ENABLED,,MISSING_VIDEO_DURATION,2025-11-23T19:00:00+00:00,row_c43y4qdyf13t,hash_57evt1eov13abh,youtube_20251123_13.csv,2025-11-23T14:36:00+00:00
gg_acct_13,gg_camp_158,gg_group_593,gg_ad_1528,gg_asset_3160,2026-01-12,23,America/Los_Angeles,MOBILE,YOUTUBE_WATCH,UNKNOWN,,,,,,,443,11,,406647,USD,VALIDATED,ENABLED,,,2026-01-13T00:00:00+00:00,row_1ix9jsw9jedu,hash_u3rkcbuhqclnpu,youtube_20260112_23.csv,2026-01-13T05:45:00+00:00
gg_acct_8,gg_camp_122,gg_group_580,gg_ad_2167,gg_asset_2512,2025-09-24,14,Asia/Manila,OTHER,YOUTUBE_SEARCH,BUMPER,20.0,49.0,58.0,43.0,15.0,2.06,185,2,65.0,116802,USD,QUARANTINED,PAUSED,,,2025-09-24T20:00:00+00:00,row_6xi73rseuvou,hash_8drg04zyve33bd,youtube_20250924_14.csv,2025-09-24T14:54:00+00:00
gg_acct_7,gg_camp_118,gg_group_66,gg_ad_1388,gg_asset_477,2025-10-14,2,Asia/Manila ,MOBIL,YOUTUBE_SEARCH,NON_SKIPPABLE,6.0,13.0,7.0,8.0,3.0,2.17,224,3,19.0,283936,USD,VALIDATED,LIMITED,,,2025-10-15T02:00:00+00:00,row_5i1z1dntyxnl,hash_mhej3cj0h9wdqy,youtube_20251014_02.csv,2025-10-14T04:00:00+00:00
gg_acct_18,gg_camp_2,gg_group_128,gg_ad_2396,gg_asset_2302,2026-01-11,1,Asia/Manila,MOBIL,YOUTUBE_WATCH,BUMPER,60.0,21.0,15.0,10.0,14.0,18.2,88,2,29.0,47680,USD,VALIDATED,ENABLED,,,2026-01-11T01:00:00+00:00,row_lck83af0ljrk,hash_lwz8i86sqmbmlv,youtube_20260111_01.csv,2026-01-11T07:23:00+00:00
gg_acct_6,gg_camp_172,gg_group_542,gg_ad_2100,gg_asset_2776,2026-01-12,11,Asia/Manila,TABLET,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,10.0,1.0,3.0,5.0,2.0,5.12,59,4,9.0,6614,USD,ENRICHED,ENABLED,,,2026-01-13T11:00:00+00:00,row_v2pwuix7ns79,hash_kaltrtetmibdrd,youtube_20260112_11.csv,2026-01-12T12:03:00+00:00
gg_acct_16,gg_camp_149,gg_group_191,gg_ad_1811,gg_asset_2599,2025-11-02,12,,MOBILE,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,,69.0,82.0,28.0,10.0,,287,10,90.0,120856,USD,QUARANTINED,ENABLED,,MISSING_VIDEO_DURATION,2025-11-02T18:00:00+00:00,row_1hhj84ooecev,hash_vwk3ly0w41q52q,youtube_20251102_12.csv,2025-11-03T00:34:00+00:00
gg_acct_4,gg_camp_174,gg_group_153,gg_ad_839,gg_asset_2253,2025-11-04,8,America/Los_Angeles,MOBIL,DISPLAY_NETWORK,DISCOVERY,6.0,3.0,7.0,21.0,3.0,3.45,156,1,45.0,30393,USD,VALIDATED,ENABLED,,,2025-11-04T08:00:00+00:00,row_wv4efgxzysho,hash_bzozp11icxfihh,youtube_20251104_08.csv,2025-11-05T08:07:00+00:00
gg_acct_12,gg_camp_65,gg_group_115,gg_ad_1200,,2025-12-12,21,Asia/Manila ,MOBIL,YOUTUBE_WATCH,MASTHEAD,20.0,6.0,0.0,3.0,4.0,9.89,233,3,10.0,136750,USD,PUBLISHED,ENABLED,,,2025-12-12T21:00:00+00:00,row_mjrk1tv1ist7,hash_pwe6ohyz535xrp,youtube_20251212_21.csv,2025-12-12T21:14:00+00:00
gg_acct_17,gg_camp_195,gg_group_21,,gg_asset_2655,2025-11-12,16,,DESKTOP,DISPLAY_NETWORK,BUMPER,,13.0,14.0,4.0,9.0,16.78,103,6,42.0,204235,USD,QUARANTINED,DISAPPROVED,MISSING_VIDEO_DURATION,MISSING_VIDEO_DURATION,2025-11-13T16:00:00+00:00,row_cggqi6id6fnf,hash_pjn6pe8g3lyx4b,youtube_20251112_16.csv,2025-11-13T16:22:00+00:00
gg_acct_8,gg_camp_69,gg_group_357,gg_ad_749,gg_asset_1046,2025-10-17,19,,MOBILE,DISPLAY_NETWORK,UNKNOWN,,,,,,,92,8,,34525,USD,VALIDATED,ENABLED,,,2025-10-17T19:00:00+00:00,row_87u6sxsl9rir,hash_tydu95ne2lhtv9,youtube_20251017_19.csv,2025-10-17T20:46:00+00:00
gg_acct_17,gg_camp_20,gg_group_452,gg_ad_1100,gg_asset_846,2025-09-20,20,,TV,YOUTUBE_SEARCH,BUMPER,15.0,1.0,2.0,2.0,0.0,5.36,49,4,6.0,62603,USD,VALIDATED,ENABLED,,,2025-09-20T20:00:00+00:00,row_dk16vyehy1jv,hash_orz6a3ccrcadp0,youtube_20250920_20.csv,2025-09-22T20:49:00+00:00
gg_acct_1,gg_camp_118,gg_group_454,gg_ad_1506,gg_asset_398,2025-11-24,23,,MOBILE,YOUTUBE_WATCH,UNKNOWN,,,,,,,65,2,,49301,USD,ENRICHED,ENABLED,,,2025-11-24T23:00:00+00:00,row_k4jm9n4lxj6w,hash_u98pmhw326w50c,youtube_20251124_23.csv,2025-11-25T05:45:00+00:00
gg_acct_4,gg_camp_35,gg_group_286,gg_ad_2039,,2026-01-10,21,,DESKTOP,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,30.0,30.0,40.0,8.0,18.0,16.82,98,2,49.0,37148,USD,PUBLISHED,ENABLED,,,2026-01-11T03:00:00+00:00,row_nrqh6e0m7f9a,hash_ceyqoh93qelozd,youtube_20260110_21.csv,2026-01-11T03:50:00+00:00
gg_acct_11,gg_camp_136,gg_group_152,gg_ad_959,gg_asset_496,2025-11-03,1,America/Los_Angeles,TV,YOUTUBE_SEARCH,MASTHEAD,12.0,5.0,3.0,5.0,3.0,3.73,105,3,9.0,52086,USD,PUBLISHED,ENABLED,,,2025-11-03T01:00:00+00:00,row_f24neilp4gev,hash_2n0ql7qpempjwc,youtube_20251103_01.csv,2025-11-03T02:56:00+00:00
gg_acct_15,gg_camp_78,gg_group_10,gg_ad_1548,gg_asset_3397,2025-10-15,19,Asia/Manila,MOBILE,YOUTUBE_SEARCH,UNKNOWN,,,,,,,193,18,,109402,USD,RECEIVED,ENABLED,,,2025-10-16T19:00:00+00:00,row_8nua2mqzh4yi,hash_chj8jkhxkgfdx2,youtube_20251015_19.csv,2025-10-15T19:09:00+00:00
gg_acct_15,gg_camp_14,gg_group_181,,gg_asset_2117,2025-12-31,11,Asia/Manila,TV,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,30.0,6.0,19.0,15.0,2.0,12.26,155,14,35.0,165329,USD,PUBLISHED,ENABLED,,,2025-12-31T11:00:00+00:00,row_md6lyg20qi1o,hash_jvx3rgq288spgw,youtube_20251231_11.csv,2025-12-31T17:02:00+00:00
gg_acct_12,gg_camp_114,gg_group_99,gg_ad_736,gg_asset_739,2025-12-04,3,,TV,YOUTUBE_SEARCH,MASTHEAD,,55.0,39.0,24.0,10.0,1.1,199,25,79.0,83494,USD,QUARANTINED,ENABLED,,MISSING_VIDEO_DURATION,2025-12-05T03:00:00+00:00,row_rex1ilelkjxf,hash_z4q55nle8g4ln7,youtube_20251204_03.csv,2025-12-04T03:09:00+00:00
gg_acct_7,gg_camp_117,gg_group_501,gg_ad_1204,gg_asset_59,2025-10-30,1,Asia/Manila ,MOBIL,YOUTUBE_WATCH,BUMPER,20.0,17.0,16.0,8.0,5.0,10.81,68,0,27.0,21257,USD,PUBLISHED,ENABLED,,,2025-10-30T07:00:00+00:00,row_g8dkkm8ylvtv,hash_jqn96yopsp8maw,youtube_20251030_01.csv,2025-11-01T01:49:00+00:00
gg_acct_13,gg_camp_71,gg_group_556,gg_ad_86,gg_asset_1583,2026-01-14,19,Asia/Manila ,TABLET,YOUTUBE_WATCH,BUMPER,30.0,23.0,10.0,9.0,27.0,19.41,103,8,36.0,19022,USD,VALIDATED,ENABLED,,,2026-01-15T19:00:00+00:00,row_hbecgizqzmgm,hash_g3na3fm74hjt89,youtube_20260114_19.csv,2026-01-14T19:59:00+00:00
gg_acct_8,gg_camp_110,gg_group_423,gg_ad_80,gg_asset_45,2026-01-03,4,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,20.0,19.0,10.0,21.0,7.0,8.88,200,12,40.0,77545,USD,VALIDATED,ENABLED,,,2026-01-03T10:00:00+00:00,row_d7m3c9uzf4tm,hash_zwp29183ckbkpr,youtube_20260103_04.csv,2026-01-03T16:29:00+00:00
gg_acct_19,gg_camp_127,gg_group_346,gg_ad_1215,gg_asset_1070,2025-09-23,14,,MOBILE,YOUTUBE_SEARCH,NON_SKIPPABLE,15.0,9.0,24.0,14.0,19.0,5.63,130,2,27.0,76119,USD,VALIDATED,ENABLED,,,2025-09-23T15:00:00+00:00,row_2r8umbijgw3g,hash_ul2pdlrnj68xa5,youtube_20250923_14.csv,2025-09-24T02:34:00+00:00
gg_acct_7,gg_camp_152,gg_group_183,gg_ad_620,gg_asset_2667,2025-12-07,2,Asia/Manila,DESKTOP,YOUTUBE_WATCH,NON_SKIPPABLE,8.0,4.0,5.0,4.0,2.0,6.0,44,0,7.0,50046,USD,PUBLISHED,ENABLED,,,2025-12-07T02:00:00+00:00,row_auyisma0he7c,hash_hjmv0cs8r8c026,youtube_20251207_02.csv,2025-12-07T02:35:00+00:00
gg_acct_3,gg_camp_192,gg_group_202,,gg_asset_764,2025-12-06,22,Asia/Manila ,DESKTOP,YOUTUBE_WATCH,DISCOVERY,60.0,97.0,161.0,54.0,54.0,11.21,1354,34,190.0,567757,USD,VALIDATED,ENABLED,,,2025-12-06T23:00:00+00:00,row_g07hc5cmhucq,hash_sv2siboyxtw8ml,youtube_20251206_22.csv,2025-12-07T22:16:00+00:00
gg_acct_10,gg_camp_151,gg_group_274,gg_ad_2171,gg_asset_3378,2025-11-01,8,Asia/Manila ,TABLET,YOUTUBE_WATCH,DISCOVERY,20.0,10.0,4.0,5.0,0.0,7.98,180,7,13.0,85710,USD,RECEIVED,ENABLED,,,2025-11-01T09:00:00+00:00,row_0d1dsab9nnwo,hash_nkkstydceg12xl,youtube_20251101_08.csv,2025-11-03T08:47:00+00:00
gg_acct_17,gg_camp_62,gg_group_175,,gg_asset_552,2025-10-18,10,,OTHER,DISPLAY_NETWORK,MASTHEAD,6.0,20.0,34.0,10.0,2.0,2.71,258,4,38.0,81430,USD,VALIDATED,ENABLED,,,2025-10-19T10:00:00+00:00,row_etmqggng4gub,hash_5zua5az1vo5s59,youtube_20251018_10.csv,2025-10-19T10:56:00+00:00
gg_acct_3,gg_camp_61,gg_group_135,gg_ad_630,gg_asset_1867,2025-10-17,22,Asia/Manila ,OTHER,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,20.0,1.0,1.0,1.0,0.0,8.78,21,1,3.0,30675,USD,VALIDATED,LIMITED,,,2025-10-17T22:00:00+00:00,row_joduo7kpitg4,hash_wvi48ir8w8nebv,youtube_20251017_22.csv,2025-10-17T22:00:00+00:00
gg_acct_8,gg_camp_85,gg_group_100,gg_ad_1935,gg_asset_1688,2025-11-05,0,Asia/Manila,DESKTOP,YOUTUBE_SEARCH,NON_SKIPPABLE,10.0,3.0,5.0,6.0,3.0,2.63,80,7,10.0,47171,USD,VALIDATED,LIMITED,,,2025-11-05T01:00:00+00:00,row_dg8oyh2zbc0o,hash_440vbbumlvorjn,youtube_20251105_00.csv,2025-11-07T00:34:00+00:00
gg_acct_14,gg_camp_3,gg_group_380,gg_ad_1217,gg_asset_577,2025-10-05,6,America/Los_Angeles,DESKTOP,YOUTUBE_SEARCH,UNKNOWN,,,,,,,468,12,,250915,USD,PUBLISHED,ENABLED,,,2025-10-05T06:00:00+00:00,row_i0siqjtgjyqu,hash_4es9n3stutp1ax,youtube_20251005_06.csv,2025-10-05T07:08:00+00:00
gg_acct_13,gg_camp_31,gg_group_98,gg_ad_2047,,2025-10-21,17,Asia/Manila ,TV,YOUTUBE_SEARCH,NON_SKIPPABLE,6.0,0.0,0.0,0.0,0.0,4.29,51,4,1.0,50827,USD,RECEIVED,ENABLED,,,2025-10-21T17:00:00+00:00,row_u2ylkdy5o7ou,hash_c32x72q9r06i6i,youtube_20251021_17.csv,2025-10-21T17:00:00+00:00
gg_acct_11,gg_camp_193,gg_group_386,gg_ad_314,gg_asset_2235,2025-09-20,23,America/Los_Angeles,TV,YOUTUBE_SEARCH,DISCOVERY,6.0,176.0,209.0,106.0,108.0,1.74,739,20,261.0,438957,USD,PUBLISHED,PAUSED,,,2025-09-21T23:00:00+00:00,row_tnwj9ybqg2hf,hash_wd1y8en6rnwxol,youtube_20250920_23.csv,2025-09-21T05:22:00+00:00
gg_acct_4,gg_camp_50,gg_group_397,gg_ad_1743,gg_asset_2562,2025-11-29,1,Asia/Manila,TV,YOUTUBE_SEARCH,BUMPER,90.0,23.0,25.0,14.0,8.0,67.5,334,6,39.0,140878,USD,VALIDATED,ENABLED,,,2025-11-29T07:00:00+00:00,row_1k8mezbugbw9,hash_ubnrxlz1hx0x6l,youtube_20251129_01.csv,2025-11-29T02:16:00+00:00
gg_acct_17,gg_camp_22,gg_group_436,gg_ad_787,gg_asset_80,2025-10-14,20,,TABLET,YOUTUBE_SEARCH,UNKNOWN,,,,,,,228,18,,44780,USD,ENRICHED,ENABLED,,,2025-10-14T21:00:00+00:00,row_cazv5ls8cfn9,hash_l95h8y3es2y2xy,youtube_20251014_20.csv,2025-10-14T21:15:00+00:00
gg_acct_4,gg_camp_83,gg_group_446,gg_ad_1444,gg_asset_2215,2025-12-28,15,,DESKTOP,DISPLAY_NETWORK,UNKNOWN,,,,,,,34,2,,5243,USD ,VALIDATED,PAUSED,,,2025-12-28T21:00:00+00:00,row_s58gjg6ugeiw,hash_tsd6lmuuyyz8ot,youtube_20251228_15.csv,2025-12-28T15:33:00+00:00
gg_acct_9,gg_camp_171,gg_group_29,gg_ad_2238,gg_asset_489,2025-11-08,9,Asia/Manila,DESKTOP,DISPLAY_NETWORK,BUMPER,6.0,10.0,13.0,10.0,6.0,1.18,109,3,22.0,98311,USD,VALIDATED,PAUSED,,,2025-11-09T09:00:00+00:00,row_dacse4b92hkp,hash_cysgh9od46pg0s,youtube_20251108_09.csv,2025-11-08T09:03:00+00:00
gg_acct_12,gg_camp_80,gg_group_221,,gg_asset_2733,2026-01-01,23,,TABLET,YOUTUBE_SEARCH,NON_SKIPPABLE,8.0,149.0,153.0,30.0,94.0,4.52,365,15,226.0,553434,USD,VALIDATED,DRAFT,,,2026-01-02T00:00:00+00:00,row_16w7fvlu3p96,hash_y2r0bsm2e751dt,youtube_20260101_23.csv,2026-01-02T00:23:00+00:00
gg_acct_15,gg_camp_8,gg_group_577,gg_ad_2050,gg_asset_2055,2025-12-31,20,Asia/Manila ,MOBIL,YOUTUBE_SEARCH,MASTHEAD,30.0,33.0,15.0,20.0,6.0,10.21,606,13,41.0,692430,USD,QUARANTINED,ENABLED,,,2026-01-01T02:00:00+00:00,row_mwak07gpz89a,hash_ypuh8hbg2x53q3,youtube_20251231_20.csv,2025-12-31T20:27:00+00:00
