ad_account_id,campaign_id,ad_squad_id,ad_id,creative_id,start_time_utc,end_time_utc,device_os,placement,ad_product_type,creative_duration_seconds,view_time_millis,impressions,swipes,spend,currency_code,video_views,engagements,pipeline_status,delivery_status,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
snap_acct_8,snap_camp_157,snap_squad_586,snap_ad_1390,snap_cr_4156,2025-11-30T02:00:00+00:00,2025-11-30T03:00:00+00:00,iOS,Spotlight,UNKNOWN,,,204,0,0.300826,PHP,,40,VALIDATED,DRAFT,,2025-11-30T08:00:00+00:00,row_21v5tg855qs5,hash_c2j0bdkzvpw6ks,snapchat_20251130_02.csv,2025-12-01T02:43:00+00:00
snap_acct_13,snap_camp_120,snap_squad_560,snap_ad_1935,snap_cr_1788,2025-11-20T10:00:00+00:00,2025-11-20T11:00:00+00:00,Android,Spotlight,SINGLE_VIDEO,90.0,1943700.0,137,5,0.027934,USD,38.0,8,VALIDATED,ACTIVE,,2025-11-21T10:00:00+00:00,row_6v1in7ssydvj,hash_2ow2e784tbpyw6,snapchat_20251120_10.csv,2025-11-20T16:12:00+00:00
snap_acct_12,snap_camp_152,snap_squad_174,snap_ad_1186,snap_cr_719,2025-10-08T03:00:00+00:00,2025-10-08T04:00:00+00:00,Other,Discover,COLLECTION_AD,,,88,0,0.024398,AUD,,15,PUBLISHED,ACTIVE,,2025-10-08T05:00:00+00:00,row_xrllt917t8hj,hash_24o20s8lt47eyq,snapchat_20251008_03.csv,2025-10-09T03:44:00+00:00
snap_acct_13,snap_camp_148,snap_squad_47,snap_ad_2068,snap_cr_1740,2025-10-02T17:00:00+00:00,2025-10-02T18:00:00+00:00,Android,Discover,UNKNOWN,,,150,8,0.01853,PHP,,41,PUBLISHED,ARCHIVED,,2025-10-02T17:00:00+00:00,row_5ktj6fenl5s3,hash_53rc00tpsh2y5o,snapchat_20251002_17.csv,2025-10-03T17:28:00+00:00
snap_acct_1,snap_camp_111,snap_squad_572,snap_ad_290,snap_cr_1229,2025-11-24T01:00:00+00:00,2025-11-24T02:00:00+00:00,iOS,Stories,STORY_AD,12.0,595850.0,676,10,0.072437,PHP,85.0,60,ENRICHED,ACTIVE,,2025-11-24T07:00:00+00:00,row_quzczqfkhh3w,hash_qgz0e6f6dcaovk,snapchat_20251124_01.csv,2025-11-24T03:24:00+00:00
snap_acct_7,snap_camp_60,snap_squad_620,snap_ad_1300,snap_cr_2528,2025-09-22T22:00:00+00:00,2025-09-22T23:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,373,32,0.104566,PHP,,13,VALIDATED,ACTIVE,,2025-09-23T22:00:00+00:00,row_776ichie0zgf,hash_kx6j01k22ntvs9,snapchat_20250922_22.csv,2025-09-23T10:08:00+00:00
snap_acct_1,snap_camp_129,snap_squad_228,snap_ad_1400,snap_cr_4185,2025-11-18T04:00:00+00:00,2025-11-18T05:00:00+00:00,Other,Stories,COLLECTION_AD,,,188,0,0.203251,EUR,,18,VALIDATED,ARCHIVED,,2025-11-18T10:00:00+00:00,row_0kltt3ym2mi1,hash_4vzua0y8hzt8wm,snapchat_20251118_04.csv,2025-11-20T04:24:00+00:00
snap_acct_14,snap_camp_13,snap_squad_620,snap_ad_2019,snap_cr_3209,2025-10-28T02:00:00+00:00,2025-10-28T03:00:00+00:00,Other,Stories,UNKNOWN,,,193,6,0.013063,PHP,,12,PUBLISHED,ARCHIVED,,2025-10-28T02:00:00+00:00,row_ienavyf6zf4s,hash_v7asa8xbx6kyz9,snapchat_20251028_02.csv,2025-10-28T04:07:00+00:00
snap_acct_20,snap_camp_13,snap_squad_154,snap_ad_701,snap_cr_2953,2026-01-14T19:00:00+00:00,2026-01-14T20:00:00+00:00,Other,Discover,SINGLE_VIDEO,90.0,2099820.0,304,1,0.36731,PHP,79.0,72,VALIDATED,LIMITED,,2026-01-15T01:00:00+00:00,row_2803ka36gkxf,hash_xch4yfzg1pxpu3,snapchat_20260114_19.csv,2026-01-14T21:48:00+00:00
snap_acct_10,snap_camp_16,snap_squad_119,snap_ad_964,,2026-01-13T12:00:00+00:00,2026-01-13T13:00:00+00:00,iOS,Stories,UNKNOWN,,,742,4,0.787238,USD,,21,RECEIVED,ARCHIVED,,2026-01-14T12:00:00+00:00,row_jw634t6x1nc4,hash_xttc1obs0t0klm,snapchat_20260113_12.csv,2026-01-15T12:47:00+00:00
snap_acct_17,snap_camp_180,snap_squad_491,snap_ad_1058,snap_cr_1827,2025-12-08T22:00:00+00:00,2025-12-08T23:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,370,13,0.083738,USD,,117,VALIDATED,ACTIVE,,2025-12-09T04:00:00+00:00,row_b34pm7y2ahqa,hash_nezx7xng5roj8f,snapchat_20251208_22.csv,2025-12-08T22:32:00+00:00
snap_acct_6,snap_camp_157,snap_squad_444,snap_ad_1365,snap_cr_755,2025-11-02T14:00:00+00:00,2025-11-02T15:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,369,15,0.174951,AUD,,59,PUBLISHED,DRAFT,,2025-11-03T14:00:00+00:00,row_6oa7pvzec5uo,hash_yu6191jped1b6d,snapchat_20251102_14.csv,2025-11-02T15:58:00+00:00
snap_acct_2,snap_camp_27,snap_squad_506,snap_ad_1653,snap_cr_2530,2026-01-01T02:00:00+00:00,2026-01-01T03:00:00+00:00,iOS,Stories,SINGLE_IMAGE,,,186,1,0.030788,PHP,,14,ENRICHED,ACTIVE,,2026-01-01T08:00:00+00:00,row_lla8xmd78wdr,hash_oqxsnld9ub9hwc,snapchat_20260101_02.csv,2026-01-01T04:10:00+00:00
snap_acct_2,snap_camp_139,snap_squad_526,snap_ad_1324,snap_cr_3232,2025-10-26T13:00:00+00:00,2025-10-26T14:00:00+00:00,Android,Discover,SINGLE_VIDEO,8.0,156630.0,420,5,0.10194,USD,69.0,154,PUBLISHED,ACTIVE,,2025-10-26T13:00:00+00:00,row_msxfkt23s7lz,hash_3b8qi3ypugxr7s,snapchat_20251026_13.csv,2025-10-26T15:28:00+00:00
snap_acct_7,snap_camp_17,snap_squad_529,snap_ad_2356,snap_cr_3413,2025-09-30T08:00:00+00:00,2025-09-30T09:00:00+00:00,Other,Spotlight,SINGLE_VIDEO,60.0,28200.0,101,1,0.039307,USD,6.0,18,ENRICHED,ACTIVE,,2025-09-30T14:00:00+00:00,row_xqq1uj4h8g91,hash_n9afqq4hsh3mef,snapchat_20250930_08.csv,2025-09-30T10:01:00+00:00
snap_acct_11,snap_camp_163,snap_squad_224,snap_ad_2142,snap_cr_3875,2025-12-11T16:00:00+00:00,2025-12-11T17:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,54,0,0.012349,SGD,,5,ENRICHED,PAUSED,,2025-12-11T18:00:00+00:00,row_o3xe02yih6f9,hash_of4ebfnr42wj1z,snapchat_20251211_16.csv,2025-12-13T16:16:00+00:00
snap_acct_9,snap_camp_47,snap_squad_269,snap_ad_129,snap_cr_3324,2025-10-14T03:00:00+00:00,2025-10-14T04:00:00+00:00,iOS,Discover,STORY_AD,,,163,0,0.032554,USD,88.0,7,PUBLISHED,ACTIVE,,2025-10-14T09:00:00+00:00,row_jxsiy6cqnc09,hash_m2v4vvnfi1h9lb,snapchat_20251014_03.csv,2025-10-14T05:07:00+00:00
snap_acct_13,snap_camp_4,snap_squad_202,snap_ad_126,snap_cr_1709,2025-10-19T04:00:00+00:00,2025-10-19T05:00:00+00:00,Other,Spotlight,SINGLE_VIDEO,8.0,79670.0,84,5,0.113132,PHP,31.0,10,VALIDATED,ACTIVE,,2025-10-20T04:00:00+00:00,row_4xmev0rnagoz,hash_z05m3ld7o9gnt1,snapchat_20251019_04.csv,2025-10-19T06:36:00+00:00
snap_acct_15,snap_camp_126,snap_squad_354,snap_ad_142,snap_cr_4182,2025-10-18T21:00:00+00:00,2025-10-18T22:00:00+00:00,Android,Spotlight,SINGLE_VIDEO,10.0,196680.0,292,2,0.152161,PHP,44.0,17,VALIDATED,ACTIVE,,2025-10-19T03:00:00+00:00,row_lbgspika5n46,hash_8uvz8qvsla7myo,snapchat_20251018_21.csv,2025-10-19T09:53:00+00:00
snap_acct_5,snap_camp_83,snap_squad_622,snap_ad_2005,snap_cr_2421,2025-12-20T02:00:00+00:00,2025-12-20T03:00:00+00:00,Other,Discover,STORY_AD,,251090.0,188,1,0.049696,USD,17.0,10,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-12-20T02:00:00+00:00,row_h4l3sv54gfx1,hash_3vcwrno4q01uzd,snapchat_20251220_02.csv,2025-12-21T02:22:00+00:00
snap_acct_18,snap_camp_129,snap_squad_223,snap_ad_976,snap_cr_2918,2025-10-12T07:00:00+00:00,2025-10-12T08:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,,,116,1,0.049495,SGD,11.0,13,ENRICHED,ACTIVE,,2025-10-12T13:00:00+00:00,row_moy1krnytqjg,hash_udrpcbc68olpxw,snapchat_20251012_07.csv,2025-10-12T13:36:00+00:00
snap_acct_3,snap_camp_142,snap_squad_165,snap_ad_1472,snap_cr_958,2025-10-07T03:00:00+00:00,2025-10-07T04:00:00+00:00,Android,Stories,STORY_AD,20.0,885000.0,472,9,1.263107,SGD,60.0,28,VALIDATED,ACTIVE,,2025-10-08T03:00:00+00:00,row_1xa63qitxtpe,hash_nfwvuwt3tg0eni,snapchat_20251007_03.csv,2025-10-08T03:14:00+00:00
snap_acct_19,snap_camp_2,snap_squad_491,snap_ad_567,snap_cr_1484,2025-10-23T17:00:00+00:00,2025-10-23T18:00:00+00:00,Other,Discover,SINGLE_VIDEO,10.0,280840.0,175,4,0.088195,PHP,68.0,37,PUBLISHED,ACTIVE,,2025-10-23T17:00:00+00:00,row_1q9zely14cgg,hash_u5yxuazsmz90km,snapchat_20251023_17.csv,2025-10-23T18:55:00+00:00
snap_acct_15,snap_camp_133,snap_squad_418,snap_ad_1151,snap_cr_1646,2025-10-09T05:00:00+00:00,2025-10-09T06:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,165,2,0.066527,PHP,,1,VALIDATED,ACTIVE,,2025-10-09T05:00:00+00:00,row_5ca2ij7tyrcf,hash_jjafcmga8xdxlc,snapchat_20251009_05.csv,2025-10-09T05:06:00+00:00
snap_acct_14,snap_camp_140,snap_squad_156,snap_ad_2018,snap_cr_720,2025-10-17T07:00:00+00:00,2025-10-17T08:00:00+00:00,Other,Discover,STORY_AD,12.0,60940.0,134,4,0.034803,SGD,22.0,10,RECEIVED,LIMITED,,2025-10-18T07:00:00+00:00,row_wnbo2o86gr1g,hash_9wori38uwcp40v,snapchat_20251017_07.csv,2025-10-17T07:53:00+00:00
snap_acct_18,snap_camp_106,snap_squad_446,snap_ad_406,snap_cr_2555,2025-11-05T09:00:00+00:00,2025-11-05T10:00:00+00:00,Other,Stories,STORY_AD,8.0,114840.0,207,0,0.34614,SGD,44.0,69,RECEIVED,ACTIVE,,2025-11-06T09:00:00+00:00,row_4cjn9jwlcrwl,hash_haetcdlo0uoao9,snapchat_20251105_09.csv,2025-11-05T09:13:00+00:00
snap_acct_7,snap_camp_174,snap_squad_468,snap_ad_2009,snap_cr_3818,2025-10-17T21:00:00+00:00,2025-10-17T22:00:00+00:00,Android,Spotlight,UNKNOWN,,,83,2,0.005258,USD,,4,PUBLISHED,PAUSED,,2025-10-17T21:00:00+00:00,row_unc234zaqq2l,hash_goysjcrebc55rd,snapchat_20251017_21.csv,2025-10-18T03:06:00+00:00
snap_acct_14,snap_camp_110,snap_squad_426,snap_ad_1115,snap_cr_1784,2026-01-11T16:00:00+00:00,2026-01-11T17:00:00+00:00,iOS,Discover,COLLECTION_AD,,,116,0,0.05451,USD,,10,VALIDATED,ACTIVE,,2026-01-11T22:00:00+00:00,row_rn7ia7r3chxs,hash_tojm6o0ai2rwfs,snapchat_20260111_16.csv,2026-01-11T16:50:00+00:00
snap_acct_14,snap_camp_80,snap_squad_288,snap_ad_329,snap_cr_3585,2026-01-04T14:00:00+00:00,2026-01-04T15:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,222,7,0.08012,PHP,,32,VALIDATED,ACTIVE,,2026-01-05T14:00:00+00:00,row_vmumrfi8m2t7,hash_rugh61bsyalu7q,snapchat_20260104_14.csv,2026-01-04T14:39:00+00:00
snap_acct_20,snap_camp_39,snap_squad_414,snap_ad_755,snap_cr_883,2025-09-28T21:00:00+00:00,2025-09-28T22:00:00+00:00,Other,Discover,SINGLE_IMAGE,,,48,0,0.064202,USD,,8,QUARANTINED,ACTIVE,,2025-09-28T21:00:00+00:00,row_h85mwypt9wsd,hash_7w2ojjzfl2pa82,snapchat_20250928_21.csv,2025-09-28T21:28:00+00:00
snap_acct_11,snap_camp_133,snap_squad_265,snap_ad_440,snap_cr_2847,2025-11-12T01:00:00+00:00,2025-11-12T02:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,83,1,0.036211,SGD,,12,QUARANTINED,ACTIVE,,2025-11-12T07:00:00+00:00,row_t8kmr36946tb,hash_cmvde9aeuwr38t,snapchat_20251112_01.csv,2025-11-13T01:53:00+00:00
snap_acct_14,snap_camp_85,snap_squad_218,snap_ad_1795,snap_cr_3230,2025-10-02T11:00:00+00:00,2025-10-02T12:00:00+00:00,iOS,Discover,COLLECTION_AD,,,146,1,0.172977,PHP,,4,ENRICHED,ACTIVE,,2025-10-02T17:00:00+00:00,row_oy7e1rm1si9a,hash_5jeiaybsl180yc,snapchat_20251002_11.csv,2025-10-02T11:02:00+00:00
snap_acct_5,snap_camp_24,snap_squad_41,snap_ad_886,,2026-01-03T23:00:00+00:00,2026-01-04T00:00:00+00:00,iOS,Discover,STORY_AD,90.0,10205440.0,470,13,0.233456,USD,224.0,69,RECEIVED,PAUSED,,2026-01-03T23:00:00+00:00,row_rq0z7mid0k4d,hash_u7nbkd6r2o2jbi,snapchat_20260103_23.csv,2026-01-04T23:28:00+00:00
snap_acct_6,snap_camp_49,snap_squad_68,snap_ad_829,snap_cr_1783,2025-12-12T07:00:00+00:00,2025-12-12T08:00:00+00:00,Other,Stories,SINGLE_IMAGE,,,78,3,0.038301,PHP,,7,VALIDATED,ACTIVE,,2025-12-12T09:00:00+00:00,row_x5s3iu9jmr9u,hash_qi3cw9o2rzjz5h,snapchat_20251212_07.csv,2025-12-12T13:06:00+00:00
snap_acct_18,snap_camp_9,snap_squad_59,snap_ad_1529,snap_cr_1538,2026-01-09T10:00:00+00:00,2026-01-09T11:00:00+00:00,Other,Stories,SINGLE_VIDEO,30.0,266050.0,83,0,0.038755,EUR,17.0,14,RECEIVED,ACTIVE,,2026-01-09T12:00:00+00:00,row_bi062j6pdvi8,hash_pu115rgqa6qwle,snapchat_20260109_10.csv,2026-01-09T11:27:00+00:00
snap_acct_19,snap_camp_39,snap_squad_163,snap_ad_2102,snap_cr_2056,2025-11-23T14:00:00+00:00,2025-11-23T15:00:00+00:00,Other,Discover,UNKNOWN,,,101,1,0.136606,EUR,,28,ENRICHED,ACTIVE,,2025-11-23T14:00:00+00:00,row_zarr9734ho2s,hash_w4gtshxfjxdc2f,snapchat_20251123_14.csv,2025-11-25T14:29:00+00:00
snap_acct_9,snap_camp_91,snap_squad_567,snap_ad_824,snap_cr_1471,2025-10-16T07:00:00+00:00,2025-10-16T08:00:00+00:00,iOS,Spotlight,UNKNOWN,,,506,5,0.452983,USD,,19,RECEIVED,ACTIVE,,2025-10-16T09:00:00+00:00,row_rlosj8hv7wak,hash_6hxtdlwphlziow,snapchat_20251016_07.csv,2025-10-16T13:17:00+00:00
snap_acct_20,snap_camp_83,snap_squad_331,snap_ad_1523,snap_cr_2462,2025-12-24T05:00:00+00:00,2025-12-24T06:00:00+00:00,Android,Discover,UNKNOWN,,,52,0,0.010418,USD,,9,ENRICHED,ACTIVE,,2025-12-25T05:00:00+00:00,row_6vn62km4rhhb,hash_d9h4om8z8emarr,snapchat_20251224_05.csv,2025-12-24T05:12:00+00:00
snap_acct_1,snap_camp_108,snap_squad_610,snap_ad_193,snap_cr_2526,2025-10-17T19:00:00+00:00,2025-10-17T20:00:00+00:00,Android,Stories,COLLECTION_AD,,,90,4,0.030953,USD,,26,PUBLISHED,LIMITED,,2025-10-18T19:00:00+00:00,row_5cc0i623zmeq,hash_6qaad48td7s7q4,snapchat_20251017_19.csv,2025-10-18T07:55:00+00:00
snap_acct_15,snap_camp_100,snap_squad_561,snap_ad_1997,snap_cr_1699,2025-09-29T12:00:00+00:00,2025-09-29T13:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,287,10,0.222157,AUD,,11,VALIDATED,ACTIVE,,2025-09-29T14:00:00+00:00,row_1mntmgx8g2po,hash_vvyp9vto9own2k,snapchat_20250929_12.csv,2025-09-30T12:42:00+00:00
snap_acct_20,snap_camp_114,snap_squad_554,snap_ad_1546,snap_cr_2485,2026-01-16T00:00:00+00:00,2026-01-16T01:00:00+00:00,iOS,Discover,COLLECTION_AD,,,187,1,0.047675,PHP,,16,VALIDATED,ACTIVE,,2026-01-17T00:00:00+00:00,row_au99u8ih1nip,hash_x7esjajf4tj1xe,snapchat_20260116_00.csv,2026-01-16T06:14:00+00:00
snap_acct_5,snap_camp_94,snap_squad_427,snap_ad_696,snap_cr_42,2025-12-02T17:00:00+00:00,2025-12-02T18:00:00+00:00,Other,Spotlight,SINGLE_IMAGE,,,194,14,0.183808,SGD,,17,PUBLISHED,ACTIVE,,2025-12-02T17:00:00+00:00,row_m9u6yel274et,hash_hb7rlmkyh8nca8,snapchat_20251202_17.csv,2025-12-04T17:41:00+00:00
snap_acct_17,snap_camp_41,snap_squad_203,snap_ad_1413,snap_cr_1282,2025-10-05T09:00:00+00:00,2025-10-05T10:00:00+00:00,Other,Spotlight,STORY_AD,45.0,288480.0,72,0,0.118355,PHP,16.0,8,VALIDATED,PAUSED,,2025-10-06T09:00:00+00:00,row_yf7emsqdm7qk,hash_94ww37a227epmn,snapchat_20251005_09.csv,2025-10-07T09:03:00+00:00
snap_acct_13,snap_camp_100,snap_squad_355,snap_ad_823,snap_cr_112,2025-12-07T02:00:00+00:00,2025-12-07T03:00:00+00:00,Other,Discover,UNKNOWN,,,507,22,0.293987,USD,,38,PUBLISHED,ACTIVE,,2025-12-07T02:00:00+00:00,row_eek27irigv45,hash_r3z0tmjssps9rd,snapchat_20251207_02.csv,2025-12-07T03:48:00+00:00
snap_acct_16,snap_camp_70,snap_squad_251,snap_ad_71,snap_cr_2558,2025-12-07T05:00:00+00:00,2025-12-07T06:00:00+00:00,Android,Stories,SINGLE_VIDEO,12.0,401280.0,619,16,0.342062,PHP,64.0,36,VALIDATED,ACTIVE,,2025-12-07T05:00:00+00:00,row_o3roizmf8xfr,hash_ao7ypqi0c6y13f,snapchat_20251207_05.csv,2025-12-07T05:49:00+00:00
snap_acct_18,snap_camp_149,snap_squad_243,snap_ad_1726,snap_cr_702,2025-11-22T04:00:00+00:00,2025-11-22T05:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,414,3,0.138318,SGD,,23,QUARANTINED,PAUSED,,2025-11-22T04:00:00+00:00,row_gsftnfl5r7yk,hash_r9dtt9mrvh7u2r,snapchat_20251122_04.csv,2025-11-22T16:54:00+00:00
snap_acct_8,snap_camp_178,snap_squad_154,snap_ad_1175,snap_cr_3791,2025-11-15T04:00:00+00:00,2025-11-15T05:00:00+00:00,Android,Spotlight,STORY_AD,10.0,16320.0,75,0,0.06029,SGD,2.0,9,VALIDATED,ACTIVE,,2025-11-16T04:00:00+00:00,row_6448v7e0mmux,hash_7rw15rcmwr7dda,snapchat_20251115_04.csv,2025-11-15T10:31:00+00:00
snap_acct_9,snap_camp_95,snap_squad_259,snap_ad_1947,snap_cr_1029,2025-10-26T05:00:00+00:00,2025-10-26T06:00:00+00:00,Android,Discover,SINGLE_VIDEO,45.0,251719.0,328,2,0.368029,USD,124.0,26,PUBLISHED,DRAFT,,2025-10-26T11:00:00+00:00,row_phxxfdj0zjwy,hash_bu2smh0atb9lnq,snapchat_20251026_05.csv,2025-10-26T17:30:00+00:00
snap_acct_9,snap_camp_14,snap_squad_231,snap_ad_103,snap_cr_24,2025-10-11T18:00:00+00:00,2025-10-11T19:00:00+00:00,Android,Stories,SINGLE_VIDEO,,,173,0,0.054059,PHP,42.0,7,ENRICHED,PAUSED,,2025-10-12T00:00:00+00:00,row_upeh8b1wso0w,hash_sts3d5bwpsn4kf,snapchat_20251011_18.csv,2025-10-12T00:17:00+00:00
snap_acct_19,snap_camp_161,snap_squad_117,snap_ad_1367,snap_cr_3759,2025-10-26T14:00:00+00:00,2025-10-26T15:00:00+00:00,iOS,Stories,UNKNOWN,,,150,0,0.078221,SGD,,10,ENRICHED,ACTIVE,,2025-10-27T14:00:00+00:00,row_zfy8c3rsf6tr,hash_97tbfovzqxmxa6,snapchat_20251026_14.csv,2025-10-27T02:30:00+00:00
snap_acct_16,snap_camp_130,snap_squad_235,snap_ad_987,snap_cr_942,2025-11-03T05:00:00+00:00,2025-11-03T06:00:00+00:00,iOS,Discover,COLLECTION_AD,,,139,1,0.12322,PHP,,7,VALIDATED,ACTIVE,,2025-11-03T07:00:00+00:00,row_b1uv1o8pw9jc,hash_jdlmjfka2jknbe,snapchat_20251103_05.csv,2025-11-03T17:37:00+00:00
snap_acct_2,snap_camp_32,snap_squad_243,snap_ad_525,snap_cr_3489,2025-11-13T08:00:00+00:00,2025-11-13T09:00:00+00:00,Other,Discover,SINGLE_VIDEO,30.0,844590.0,136,1,0.108513,PHP,47.0,13,ENRICHED,ACTIVE,,2025-11-13T08:00:00+00:00,row_7v9aiivy03kl,hash_ndpc7hzqyuraa8,snapchat_20251113_08.csv,2025-11-15T08:21:00+00:00
snap_acct_17,snap_camp_130,snap_squad_417,snap_ad_469,snap_cr_3746,2025-12-11T12:00:00+00:00,2025-12-11T13:00:00+00:00,Other,Spotlight,UNKNOWN,,,210,119,0.110826,USD,,34,VALIDATED,DISAPPROVED,,2025-12-11T18:00:00+00:00,row_nltznm3i3ur2,hash_yu3m6tiy7enqov,snapchat_20251211_12.csv,2025-12-12T12:30:00+00:00
snap_acct_15,snap_camp_146,snap_squad_472,snap_ad_832,snap_cr_2344,2025-10-29T17:00:00+00:00,2025-10-29T18:00:00+00:00,Android,Discover,UNKNOWN,,,177,5,0.117308,USD,,26,PUBLISHED,DISAPPROVED,,2025-10-30T17:00:00+00:00,row_96c62cqldgau,hash_3y89ea0fv0kq55,snapchat_20251029_17.csv,2025-10-31T17:45:00+00:00
snap_acct_13,snap_camp_69,snap_squad_268,snap_ad_1098,snap_cr_3441,2025-09-21T07:00:00+00:00,2025-09-21T08:00:00+00:00,Android,Discover,COLLECTION_AD,,,217,1,0.055385,USD,,33,ENRICHED,ACTIVE,,2025-09-21T07:00:00+00:00,row_ubpl2wod2rhs,hash_6oiutsx9gdf4y7,snapchat_20250921_07.csv,2025-09-21T09:53:00+00:00
snap_acct_10,snap_camp_28,snap_squad_606,snap_ad_198,snap_cr_356,2025-11-29T23:00:00+00:00,2025-11-30T00:00:00+00:00,Other,Spotlight,UNKNOWN,,,200,8,0.312716,PHP,,13,VALIDATED,PAUSED,,2025-11-29T23:00:00+00:00,row_e9m67ih1moa3,hash_t9x1jn73dj4sfc,snapchat_20251129_23.csv,2025-12-01T23:59:00+00:00
snap_acct_13,snap_camp_29,snap_squad_596,snap_ad_1487,,2025-11-15T16:00:00+00:00,2025-11-15T17:00:00+00:00,Other,Spotlight,SINGLE_IMAGE,,,301,4,0.311134,PHP,,27,RECEIVED,ACTIVE,,2025-11-16T16:00:00+00:00,row_lfcvnagm3yvw,hash_ryzg563go7q9xw,snapchat_20251115_16.csv,2025-11-15T22:36:00+00:00
snap_acct_10,snap_camp_60,snap_squad_295,snap_ad_569,snap_cr_1945,2025-12-16T16:00:00+00:00,2025-12-16T17:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,20.0,2162650.0,532,459,0.209589,SGD,259.0,45,PUBLISHED,PAUSED,,2025-12-16T22:00:00+00:00,row_qyg78elj3rk8,hash_gxvjuup6fhxozb,snapchat_20251216_16.csv,2025-12-16T16:08:00+00:00
snap_acct_2,snap_camp_35,snap_squad_583,snap_ad_1533,,2025-12-06T14:00:00+00:00,2025-12-06T15:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,116,2,0.047271,USD,,5,QUARANTINED,PAUSED,,2025-12-07T14:00:00+00:00,row_g4m8clqvvty8,hash_wy825s36xmt54j,snapchat_20251206_14.csv,2025-12-07T02:33:00+00:00
snap_acct_1,snap_camp_38,snap_squad_505,snap_ad_397,snap_cr_2057,2025-12-10T18:00:00+00:00,2025-12-10T19:00:00+00:00,Other,Stories,SINGLE_VIDEO,20.0,98910.0,71,4,0.039075,PHP,21.0,5,ENRICHED,ACTIVE,,2025-12-11T18:00:00+00:00,row_mwrvu9vvurag,hash_hwenra2oj96w15,snapchat_20251210_18.csv,2025-12-11T18:53:00+00:00
snap_acct_6,snap_camp_151,snap_squad_82,snap_ad_26,,2025-11-26T09:00:00+00:00,2025-11-26T10:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,12.0,145080.0,242,5,0.251684,PHP,39.0,57,PUBLISHED,PAUSED,,2025-11-26T09:00:00+00:00,row_8jf5ku1oqvd9,hash_ckabb8prxc9ihq,snapchat_20251126_09.csv,2025-11-26T15:05:00+00:00
snap_acct_2,snap_camp_42,snap_squad_513,snap_ad_2143,snap_cr_3722,2025-12-25T21:00:00+00:00,2025-12-25T22:00:00+00:00,Other,Spotlight,UNKNOWN,,,197,10,0.077361,USD ,,24,PUBLISHED,ACTIVE,,2025-12-25T21:00:00+00:00,row_xoffr3n9aq94,hash_cgimqwx3s173my,snapchat_20251225_21.csv,2025-12-27T21:57:00+00:00
snap_acct_12,snap_camp_92,snap_squad_160,snap_ad_1661,snap_cr_35,2025-12-19T01:00:00+00:00,2025-12-19T02:00:00+00:00,Other,Stories,SINGLE_IMAGE,,,32,5,0.009588,PHP,,3,VALIDATED,ARCHIVED,,2025-12-19T03:00:00+00:00,row_0nd06y7xdldi,hash_jt7tmqjhi7dp6l,snapchat_20251219_01.csv,2025-12-20T01:00:00+00:00
snap_acct_2,snap_camp_145,snap_squad_14,snap_ad_2361,snap_cr_1518,2025-12-07T12:00:00+00:00,2025-12-07T13:00:00+00:00,Other,Discover,SINGLE_VIDEO,20.0,344500.0,210,12,0.200389,PHP,53.0,59,VALIDATED,ACTIVE,,2025-12-07T18:00:00+00:00,row_9pyxy9hlik63,hash_y54lwjwhgz61sq,snapchat_20251207_12.csv,2025-12-07T13:32:00+00:00
snap_acct_9,snap_camp_8,snap_squad_567,snap_ad_857,snap_cr_44,2025-11-14T05:00:00+00:00,2025-11-14T06:00:00+00:00,iOS,Stories,COLLECTION_AD,,,160,2,0.038578,SGD,,46,VALIDATED,ACTIVE,,2025-11-15T05:00:00+00:00,row_s6df8iolzqmz,hash_nr0br4b6s4647w,snapchat_20251114_05.csv,2025-11-15T05:16:00+00:00
snap_acct_4,snap_camp_172,snap_squad_434,snap_ad_65,snap_cr_1000,2025-12-02T19:00:00+00:00,2025-12-02T20:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,8.0,109080.0,188,1,0.043241,SGD,54.0,14,ENRICHED,PAUSED,,2025-12-03T01:00:00+00:00,row_gh9jpi4s8lil,hash_ysvyzlkyzehl4u,snapchat_20251202_19.csv,2025-12-02T21:18:00+00:00
